group_id,leader,member,modify_leader,image_url
73,2x do pinos disfruta te frio melocoton 3 lt,2x do pinos disfruta te frio melocoton 3 lt,Yes,
75,2x helado deleite caramelo do pinos 14 gl 565 grs,2x helado deleite caramelo do pinos 14 gl 565 grs,Yes,
76,2x helado do pinos chocolate 14 gl 499 grs,2x helado combinado do pinos 14 gl 499 grs,Yes,
76,2x helado do pinos chocolate 14 gl 499 grs,2x helado do pinos chocochips 14 gl,Yes,
76,2x helado do pinos chocolate 14 gl 499 grs,2x helado do pinos chocolate 14 gl 499 grs,Yes,
77,2x helado do pinos vainilla 14 gl,2x helado do pinos vainilla 14 gl,Yes,
78,2x helado guayabita do pinos 14 gl 530 grs,2x helado guayabita do pinos 14 gl 530 grs,Yes,
79,2x helado krunchy do pinos 14 gl 500 grs,2x helado krunchy do pinos 14 gl 500 grs,Yes,
80,2x helado milan menta do pinos 14 gl 540 grs,2x helado milan menta do pinos 14 gl 540 grs,Yes,
81,2x helado trits do pinos 14 gl 540 grs,2x helado tapita do pinos 14 gl 540 grs,Yes,
81,2x helado trits do pinos 14 gl 540 grs,2x helado trits do pinos 14 gl 540 grs,Yes,
82,2x1 slice la estacin,2x1 slice la estacin,Yes,
83,3 copa la estacin,2 copa la estacin,Yes,
83,3 copa la estacin,3 copa la estacin,Yes,
84,3 copa la estacin 33 % off,3 copa la estacin 33 % off,Yes,
88,3 gallito chocolate tableta morenito 100 g 33 % desc,3 gallito chocolate tableta morenito 100 g 33 % desc,Yes,
89,3 pack chocolate gallito jockey tableta leche 810 gr desc 40 %,3 pack chocolate gallito jockey leche 810 gr desc 40 %,Yes,
89,3 pack chocolate gallito jockey tableta leche 810 gr desc 40 %,3 pack chocolate gallito jockey tableta cooky cream 810 gr desc 40 %,Yes,
89,3 pack chocolate gallito jockey tableta leche 810 gr desc 40 %,3 pack chocolate gallito jockey tableta crunch 180 gr descuento 40 %,Yes,
89,3 pack chocolate gallito jockey tableta leche 810 gr desc 40 %,3 pack chocolate gallito jockey tableta crunch 810 gr desc 33 %,Yes,
89,3 pack chocolate gallito jockey tableta leche 810 gr desc 40 %,3 pack chocolate gallito jockey tableta crunch 810 gr desc 40 %,Yes,
89,3 pack chocolate gallito jockey tableta leche 810 gr desc 40 %,3 pack chocolate gallito jockey tableta leche 180 gr descuento 40 %,Yes,
89,3 pack chocolate gallito jockey tableta leche 810 gr desc 40 %,3 pack chocolate gallito jockey tableta leche 810 gr desc 40 %,Yes,
90,3 pack chocolate gallito tableta guayabita 35 gr desc 40 %,3 pack chocolate gallito tableta guayabita 35 gr desc 33 %,Yes,
90,3 pack chocolate gallito tableta guayabita 35 gr desc 40 %,3 pack chocolate gallito tableta guayabita 35 gr desc 40 %,Yes,
91,3 pack chocolate gallito tableta pinito 35g desc 33 %,3 pack chocolate gallito tableta pinito 35g desc 33 %,Yes,
92,3 pack copa la estacin 33 % off,2 pack copa la estacin,Yes,
92,3 pack copa la estacin 33 % off,3 pack copa la estacin,Yes,
92,3 pack copa la estacin 33 % off,3 pack copa la estacin 33 % off,Yes,
94,3 pack tabletas chocolate gallito,3 pack tabletas chocolate gallito,Yes,
95,30 % desc muga anden de la estacin 750m ml,30 % desc muga anden de la estacin 750m ml,Yes,
96,30 % off 2 pack helado gallito guayabita 14gl,30 % off 2 pack helado gallito guayabita 14gl,Yes,
97,30 % off 2 pack yogurt lquido coronado fresas 1.8l,30 % off 2 pack yogurt lquido coronado fresas 1.8l,Yes,
98,30 % off chocolate gallito tableta morenito mix 200g,30 % off chocolate gallito tableta morenito mix 200g,Yes,
99,30 % off en 2 copa la estacin,30 % off en 2 copa la estacin,Yes,
100,30 % off en queque grande la estacin cotuba 2l,30 % off en queque grande la estacin cotuba 2l,Yes,
101,3067 nectar do pinos mixto frutas 1000g,3067 nectar do pinos mixto frutas,Yes,
101,3067 nectar do pinos mixto frutas 1000g,3067 nectar do pinos mixto frutas 1000g,Yes,
102,3159 desc.19.91 % helado do pinos combinado paleta surt 420 grs 420 grs,3159 desc.19.91 % helado do pinos combinado paleta surt 420 grs,Yes,
102,3159 desc.19.91 % helado do pinos combinado paleta surt 420 grs 420 grs,3159 desc.19.91 % helado do pinos combinado paleta surt 420 grs 420 grs,Yes,
103,3968 yogurt do pinos in li arandano 750ml,3968 yogurt do pinos in li arandano,Yes,
103,3968 yogurt do pinos in li arandano 750ml,3968 yogurt do pinos in li arandano 750ml,Yes,
104,3pack copas la estacin con 33 % off,3pack copas la estacin con 33 % off,Yes,
105,3x1 slice queque la estacin,3x1 en slide de queque la estacin,Yes,
105,3x1 slice queque la estacin,3x1 shake la estacin,Yes,
105,3x1 slice queque la estacin,3x1 slice de queque la estacin,Yes,
105,3x1 slice queque la estacin,3x1 slice la estacin,Yes,
105,3x1 slice queque la estacin,3x1 slice queque la estacin,Yes,
106,3x2 copa la estacin,3x2 copa la estacin,Yes,
107,3x2 en chocolate tableta gallito jockey leche 45 gr,3x2 en chocolate tableta gallito jockey leche 45 gr,Yes,
108,4 pack yogurt coronado kiwi 200 ml desc 50 %,2 pack yogurt lquido coronado fresa banano 200 ml desc 50 %,Yes,
108,4 pack yogurt coronado kiwi 200 ml desc 50 %,2 pack yogurt lquido coronado guanbana 200 ml desc 50 %,Yes,
108,4 pack yogurt coronado kiwi 200 ml desc 50 %,2 pack yogurt lquido coronado kiwi 200 ml desc 50 %,Yes,
108,4 pack yogurt coronado kiwi 200 ml desc 50 %,4 pack yogurt coronado kiwi 200 ml desc 25 %,Yes,
108,4 pack yogurt coronado kiwi 200 ml desc 50 %,4 pack yogurt coronado kiwi 200 ml desc 50 %,Yes,
109,40 % desc 2 leche azul tb do pinos 1 l 1064,40 % desc 2 leche azul tb do pinos 1 l 1064,Yes,
110,40 % desc 2 leche delactomy do pinos semidescremada1 l 1132,40 % desc 2 leche delactomy do pinos semidescremada1 l 1132,Yes,
112,40 % off 2 pack helado coronado natilla fresa 14gl,40 % off 2 pack helado coronado natilla fresa 14gl,Yes,
113,40 % off 2 pack helado gallito milan menta 14gl,40 % off 2 pack helado gallito milan menta 14gl,Yes,
114,40 % off chocolate gallito guayabita 18und 117g,40 % off 2 pack chocolate gallito guayabita 18und 117g,Yes,
114,40 % off chocolate gallito guayabita 18und 117g,40 % off chocolate gallito guayabita 18und 117g,Yes,
115,40 % off helado coronado cajeta 14 gl,40 % off helado coronado cajeta 14 gl,Yes,
116,40 % off helado coronado natilla con fresa 14 gl,40 % off helado coronado natilla con fresa 14 gl,Yes,
117,4508 crema dulce do pinos,4508 crema dulce do pinos,Yes,
118,4996 natilla do pinos delactomy 400g,4996 natilla do pinos delactomy,Yes,
118,4996 natilla do pinos delactomy 400g,4996 natilla do pinos delactomy 400g,Yes,
119,4x3 chocolate gallito jockey tableta cooky cream 45 gr,4x3 chocolate gallito jockey tableta cooky cream 45 gr,Yes,
120,4x3 chocolate gallito tapita navidea 40 gr,4x3 chocolate gallito tapita navidea 40 gr,Yes,
121,4x3 en slide de queque la estacin,4x3 en slide de queque la estacin,Yes,
122,4x3 yogurt coronado fresabanano 200ml desc 50 %,4x3 yogurt coronado fresabanano 200ml desc 25 %,Yes,
122,4x3 yogurt coronado fresabanano 200ml desc 50 %,4x3 yogurt coronado fresabanano 200ml desc 50 %,Yes,
123,4x3 yogurt lquido coronado kiwi 200 ml,4x3 yogurt lquido coronado kiwi 200 ml,Yes,
124,50 % desc queque helado veteado la estacin 1370 gr,50 % desc queque helado trits la estacin 1345 gr,Yes,
124,50 % desc queque helado veteado la estacin 1370 gr,50 % desc queque helado veteado la estacin 1370 gr,Yes,
125,5017 mantequilla do pinos barra caja 460g,5017 desc.19.38 % mantequilla do pinos barra caja,Yes,
125,5017 mantequilla do pinos barra caja 460g,5017 mantequilla do pinos barra caja,Yes,
125,5017 mantequilla do pinos barra caja 460g,5017 mantequilla do pinos barra caja 460g,Yes,
126,5048 mantequilla do pinos barra unidad,5048 mantequilla do pinos barra unidad,Yes,
127,516 helado do pinos deleite naranja 565g,516 desc.19.41 % helado do pinos deleite naranja,Yes,
127,516 helado do pinos deleite naranja 565g,516 desc.19.41 % helado do pinos deleite naranja 565g,Yes,
127,516 helado do pinos deleite naranja 565g,516 desc.19.66 % helado do pinos deleite naranja,Yes,
127,516 helado do pinos deleite naranja 565g,516 helado do pinos deleite naranja,Yes,
127,516 helado do pinos deleite naranja 565g,516 helado do pinos deleite naranja 565g,Yes,
128,530 helado do pinos deleite caramelo,530 helado do pinos deleite caramelo,Yes,
129,554 desc.19.66 % helado do pinos deleite choco bon 565 grs 565 grs,554 desc.19.66 % helado do pinos deleite choco bon 565 grs 565 grs,Yes,
130,5559 yogurt do pinos griego fresa,5559 yogurt do pinos griego fresa,Yes,
131,5566 yogurt do pinos griego arandano 150ml,5566 yogurt do pinos griego arandano,Yes,
131,5566 yogurt do pinos griego arandano 150ml,5566 yogurt do pinos griego arandano 150ml,Yes,
