item_uuid,item_name,canonical_id,canonical_leader,canonical_member
d592acc4-0964-5b40-9632-cbf2a516e511,FANTA LEMON 500ML,7410.0,fanta lemon soda 500 ml,fanta lemon 500ml
d58dd484-ef23-443d-b1a0-fd93cfc43df5,Oatly Oat Drink 1 Litre,31874.0,oatly oat drink 1 littre,oatly oat drink 1 litre
d58d3199-d414-4a0b-b55e-a4371f22dbcd,CO OP Onions 3PK,4833.0,co-op onion 3 units,co op onion 3pk
d58af5e0-45da-5ea8-919f-4988f93e2113,STERLING NEW SK GREEN (T&T)  20S *,21844.0,sterling new superkings green tt cigarettes 20 units,sterling new sk green tt 20
d589bdd1-d23a-460e-b3a8-8daf0f5cefda,Swan Extra Slim 120s Pre Cut Filter Tips,22342.0,swan extra slim pre cut filter tip 120 units,swan extra slim 120 pre cut filter tip
d58044ec-53de-492a-ad6e-73b10d7b167d,Felix Meat Selection In Jelly Pm£3.75 12x100g,32294.0,purina felix fish selection in jelly 12x100g,felix meat selection in jelly  12x100g
d58012bd-3220-4269-9b10-3ccbb2459824,Sterling King Size Original Red 20s,21835.0,sterling king size original red cigarettes 20 units,sterling king size original red 20
d57cfce1-1210-4738-bf30-4d218fe33eae,Bacon Baguette,27013.0,bacon baguette,bacon baguette
d579a64e-163c-5457-9511-37907fcdffed,Co-op Sweet Popcorn 100g,5345.0,co-op sweet popcorn 100 g,coop sweet popcorn 100g
d5724bf3-d328-422d-8a6e-8ea48e26df39,San Miguel NRB 660ml,20315.0,san miguel beer 660 ml,san miguel nrb 660ml
d5707c83-5de7-51b6-aca4-0363f6c888c0,YAZOO CHOCOLATE MILK,26356.0,yazoo milkshake chocolate,yazoo chocolate milk
d56b54c0-b9df-4e6d-9203-1af5f0150ee9,Whole Milk 2Ltr,25774.0,whole milk 2 l,whole milk 2ltr
d567e44c-f385-462c-8ac8-e7727dcb5d4d,Gallo Family White Zinfandel,8389.0,gallo family vineyard white zinfandel wine,gallo family white zinfandel
d566815f-994e-53ec-b6e9-0830a0762255,co op pure apple juice 1ltr,4843.0,co-op pure apple juice 1 l,co op pure apple juice 1ltr
d5640f69-f8f2-49d0-a773-06ce776cfba5,Sheba Classics In Terrine With Chicken 85g,20616.0,sheba classics in terrine with chicken  85 g,sheba classic in terrine with chicken 85g
d5522769-d0b2-5911-916f-c91cb717f849,Danish Smoked Back Bacon Single 200g,29346.0,danish unsmoked back bacon single 200g,danish smoked back bacon single 200g
d545c66e-9f85-512a-b50c-a507ff81ecbf,Fairy Original Washing Up Liquid Green with LiftAction 433ml,29772.0,fairy green washing up liquid 433 ml,fairy original washing up liquid green with liftaction 433ml
d538f80a-b93f-5b52-8b6e-d795fa5ce7b6,jps players ks real red (t&t) * 20s,18279.0,jps player k real red tt 20,jps player k real red tt 20
d52ce6d5-cf03-410b-9f45-22012ea7ed62,Co Op Mixed Peppers 3's,28392.0,co op mixed pepper 3,co op mixed pepper 3
