group_id,leader,member,modify_leader,image_url
16826,galaxy smooth caramel block,galaxy smooth caramel block ,No,https://d1ralsognjng37.cloudfront.net/02e61155-723b-441a-8162-3ecd4b579144.jpeg
16835,galaxy smooth milk block 110g,galaxy smooth milk block 110g,Yes,
16888,gallo family pink moscato rose 75cl,gallo family vineyard pink moscato 75cl,No,https://d1ralsognjng37.cloudfront.net/a5a79465-3f7a-47a8-a31d-f9eb8e34765e.jpeg
16995,gaviscon gsl double action handy pack mint,gaviscon gsl double action handy pack mint,Yes,
16996,gaviscon gsl double action tab,gaviscon gsl double action tab,Yes,
17004,gazebo grab go vegetable samosa,gazebo grab go veg samosa,No,
17005,gazebo lamb samosa 100g,gazebo lamb samosa 100g,Yes,
17014,geek bar blueberry bubble gum 1,geek bar blueberry bubblegum,No,
17026,geek bar pink lemonade 1,geek bar pink lemonade.jpeg,No,
17030,geekbar banana ice,elfbar banana ice,No,
17206,ginster's chicken mushroom slice 170 g,ginsters deep fill chicken mushroom slice170g,No,
17210,ginsters large ploughman roll 130g,ginsters large ploughman roll 130g,Yes,
17264,glen original vodka 70cl,glen original vodka 70cl,Yes,
17278,glen vodka 20cl 37.5 % dst,glen vodka 20cl 37.5 % dst,Yes,
17358,goat cheese,goat cheese,Yes,
17376,gocat herring tuna veg ,gocat herring tuna veg ,Yes,
17380,godiva chocolate flapjack 110g,godiva chocolate flapjack 110g,Yes,
17401,gold leaf paper eut 30g,gold leaf paper eut 30g,Yes,
17510,golden wonder transformas bbq,golden wonder transformas bbq,Yes,https://d1ralsognjng37.cloudfront.net/aa5fe256-a3b2-4b9c-b80c-af0f68738ca1.jpeg
17588,goodwyns choc brownie slice ,goodwyns choc brownie slice ,Yes,
32203,gordon's dry gin diet tonic 250 ml,gordons diet gin tonic 250ml,No,
32203,gordon's dry gin diet tonic 250 ml,gordons london dry gin tonic 5 % 250ml can,No,
17707,gordons 37.5 % dst,gordons 37.5 % dst ,No,
17724,gordons gin pinl 70cl,gordons gin pinl 70cl,Yes,
17738,gordons london dry gin 37.5 %,gordons london dry gin 37.5 % ,No,
17790,gordons pink gin 0 % 70cl,gordons special pink gin 70cl 37.5 %,No,
17759,gordons pink gin 37.50 %,gordons pink gin 37.50 % ,No,
17779,gordons schweppes slimline tonic,gordons and schweppes slimline tonic can,No,
17789,gordons special london dry gin 70 cl,gordons special london dry gin 70 cl,Yes,https://d1ralsognjng37.cloudfront.net/e3d324d0-0e04-49a0-ab28-517ae37bc4b8.jpeg
17792,gordons tonic can,gordons tonic can,Yes,https://d1ralsognjng37.cloudfront.net/f08f16ba-3cef-4a3d-ba3d-896044a33353.jpeg
17793,gordons tonic pm,gordons sl tonic ,No,https://d1ralsognjng37.cloudfront.net/17193e96-7d80-41db-83f1-63eb8bbdb08e.jpeg
17844,granny smith apple 6pk,co op granny smith apple 6pk,No,
17925,green chocolate sponge mix,green chocolate sponge mix,Yes,
17963,green pancake mix 10,green pancake mix 10,Yes,https://d1ralsognjng37.cloudfront.net/c433d580-2970-432a-ac5b-b6e43c3c9b20.jpeg
18044,grenade carb killa salted caramel 40g,grenade carb killa salted caramel 40g,Yes,
18074,grenade drink,grenade drink,Yes,
33407,ground black pepper 100g,rajah ground black pepper 100g,No,
18202,guiness nigerian 4330ml glass bottle pack,guiness nigerian 4330ml glass bottle pack,Yes,
18220,guinness draught,guinness draught ,No,https://tb-static.uber.com/prod/image-proc/processed_images/8d47633247d5e56588b9069bb6036bd8/b4facf495c22df52f3ca635379ebe613.jpeg
18230,guinness draught stout beer 4 x 440ml can price marked pack,guinness draught stout beer 4 x 440ml can price marked pack,Yes,https://d1ralsognjng37.cloudfront.net/3a6cc4d8-2634-44d5-ad90-5aa1cb54cb26.jpeg
19936,h tomato soup,heinz crm tomato soup,No,https://tb-static.uber.com/prod/image-proc/processed_images/418ab0b6312b01e3854255ff49d7cb67/859baff1d76042a45e319d1de80aec7a.jpeg
18415,haagen daz strawberry and cream,haagendazs strawberry and cream,No,
18361,haagen dazs cookiescream,haagen dazs cookiescream,Yes,
18434,halal fizy cherry cola bottle 180g,halal fizy cherry cola bottle 180g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/16979f81a4564280b26dbaca4948179e/4218ca1d09174218364162cd0b1a8cc1.jpeg
18489,halo top sea salt caramel ice cream 473 ml,halo top sea salt caramel ice cream 473ml,No,
18510,hamlet fine cigar,hamlet fine cigar,Yes,
19334,haribo funny mix suitable for vegetarian 180g,haribo funny mix suitable for vegetarian 180g,Yes,
19489,haribo halal watermelon 80g,haribo watermelon 80g,No,
19367,haribo happycla 160g,haribo happycla 160g,Yes,
19369,haribo happycola 80g,haribo happycola 80g,Yes,
19400,haribo pinball the full on chew 140g,haribo pinball the full on chew 140g,Yes,
19527,hartley raspberry jam 454g,hartley raspberry jam 454g,Yes,
19619,head shoulder classic conditioner,head shoulder classic conditioner,Yes,https://d1ralsognjng37.cloudfront.net/6c879bc5-256b-42ab-9d4e-07152b8ad99c.jpeg
19655,heets sienna,heets sienna,Yes,
19660,heets turquoise,heets turquoise,Yes,
19662,heets turquoise selection 20 tobacco stick,heets turquoise selection 20 tobacco stick,Yes,
19762,heineken small bottle single,heineken small bottle single,Yes,
19768,heinken,heinken,Yes,
19816,heinz beef broth 400g,heinz beef broth 400g,Yes,
19951,hellman garlic herb squity bottle,hellman garlic herb squity bottle,Yes,https://d1ralsognjng37.cloudfront.net/d53c10ee-66de-4531-b445-000475baab2f.jpeg
20016,hennessy cognac miniature 5cl,hennessy cognac miniature 5cl,Yes,
