group_id,leader,member,modify_leader,image_url
165,2 canada dry soda 600 ml 11 % desc,2 canada dry soda 600 ml 10 % desc,Yes,
165,2 canada dry soda 600 ml 11 % desc,2 canada dry soda 600 ml 11 % desc,Yes,
166,2 canada dry soda desechable 2l 9 % desc,2 canada dry soda desechable 2 l 10 % desc,Yes,
166,2 canada dry soda desechable 2l 9 % desc,2 canada dry soda desechable 2 l 9 % desc,Yes,
166,2 canada dry soda desechable 2l 9 % desc,2 canada dry soda desechable 2 l botella 11 % desc,Yes,
166,2 canada dry soda desechable 2l 9 % desc,2 canada dry soda desechable 2l 9 % desc,Yes,
170,2 coca cola 3 l f4 15841,2 coca cola 3 l f4 15841,Yes,
171,2 coca cola 3 l precio especial f4 15841,2 coca cola 3 l precio especial f4 15841,Yes,
174,2 coca cola 600 ml precio especial f4 16022,2 coca cola 600 ml precio especial f4 16022,Yes,
176,2 coca cola light 600 ml 11 % desc,2 coca cola light 600 ml 10 % desc,Yes,
176,2 coca cola light 600 ml 11 % desc,2 coca cola light 600 ml 11 % desc,Yes,
177,2 coca cola sin azcar 2.5 l f10,2 coca cola sin azcar 2.5 l f10,Yes,
179,2 cocacola zero desechable 600 ml 12 % desc,2 cocacola zero 600 ml desechable 11 % desc,Yes,
179,2 cocacola zero desechable 600 ml 12 % desc,2 cocacola zero desechable 600 ml 12 % desc,Yes,
182,2 cp select reserv cabernet sauv 750 ml 50 % desc,2 cp select reserv cabernet sauv 750 ml 40 % desc,Yes,
182,2 cp select reserv cabernet sauv 750 ml 50 % desc,2 cp select reserv cabernet sauv 750 ml 50 % desc,Yes,
183,2 do p yogurt inline fresa 750 ml 23 % desc,2 do p yogurt arand inline 750 ml 23 % desc,Yes,
183,2 do p yogurt inline fresa 750 ml 23 % desc,2 do p yogurt inline fresa 750 ml 23 % desc,Yes,
184,2 do p. leche 50 protena vainilla 250 ml 19 % desc,2 do p. leche 50 protena vainilla 250 ml 19 % desc,Yes,
185,2 do p. leche doble protena 500 ml 17 % desc,2 do p. leche doble protena 500 ml 17 % desc,Yes,
186,2 do p.deligurt arndanos 750 ml 23 % desc,2 do p.deligurt arndanos 750 ml 23 % desc,Yes,
187,2 do p.deligurt fresa 750 ml 23 % desc,2 do p.deligurt fresa 750 ml 23 % desc,Yes,
188,2 do p.leche protena coco 250 ml 23 % desc,2 do p.leche protena chocolate 250 ml 19 % desc,Yes,
188,2 do p.leche protena coco 250 ml 23 % desc,2 do p.leche protena coco 250 ml 23 % desc,Yes,
189,2 do p.yogurt line fresa topping 150 g 23 % desc,2 do p.yogurt line fresa topping 150 g 23 % desc,Yes,
190,2 do p.yogurt topping guayabita 170 g 21 % desc,2 do p.yogurt topping guayabita 170 g 21 % desc,Yes,
191,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra blanc 1.5 l 15 % desc,Yes,
191,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra blanc 1.5 l 15 % desc f10,Yes,
191,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra tinta 1 l 10 % desc,Yes,
191,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra tinta 1 l 10 % desc vino error,Yes,
191,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra tinto 1.5 l 10 % desc,Yes,
191,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra tinto 1.5 l 15 % desc,Yes,
191,2 don simon sangra tinto 1.5 l 15 % desc f10,2 don simon sangra tinto 1.5 l 15 % desc f10,Yes,
192,2 ducal frijol molido negro dyp 227 g20 % desc,2 ducal frijol molido negro dyp 227 g20 % desc,Yes,
193,2 evervess club soda 600 ml botella 19 % desc,2 evervess club soda 2 l 11 % desc,Yes,
193,2 evervess club soda 600 ml botella 19 % desc,2 evervess club soda 600 ml 25 % desc,Yes,
193,2 evervess club soda 600 ml botella 19 % desc,2 evervess club soda 600 ml botella 19 % desc,Yes,
194,2 evervess ginger 600 ml 22 % desc f10,2 evervess ginger 600 ml 22 % desc,Yes,
194,2 evervess ginger 600 ml 22 % desc f10,2 evervess ginger 600 ml 22 % desc f10,Yes,
195,2 evervess ginger ale 2 l 10 % desc,2 evervess ginger ale 2 l 10 % desc,Yes,
198,2 fanta naranja 355 ml precio especial f4 16678,2 fanta naranja 355 ml precio especial f4 16678,Yes,
