group_id,leader,member,modify_leader,image_url
471,ace cder 1l,ace cder 1l,Yes,https://d1ralsognjng37.cloudfront.net/89bb4633-67e5-4b4c-8b01-c157d51856ad.jpeg
472,ace cider 2.5 l,ace cder 2.5l,No,https://d1ralsognjng37.cloudfront.net/591824ed-c607-43cc-b2b2-cae4699ee856.jpeg
473,ace cider 2l,ace cider 2l,Yes,https://d1ralsognjng37.cloudfront.net/9988517a-e61e-4046-a247-8ebed7057f74.jpeg
474,ace cider 500ml 4x pack 7.5 % al beer,ace cider 500ml 4x pack 7.5 % al beer,Yes,
475,ace cider crisp refreshing apple cider 2l,ace cider crisp refreshing apple cider 2l,Yes,https://d1ralsognjng37.cloudfront.net/eb4a0c7b-80b4-48d9-8e49-dd35d9b1742c.jpeg
476,ace cider4x500ml,ace cider4x500ml,Yes,https://d1ralsognjng37.cloudfront.net/a744def4-dc24-45f4-9fa8-9a6f9b7787b5.jpeg
482,acti shake hi protein vanilla milk 358ml,acti shake hi protein vanilla milk 358ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/53d7e443238c2b2976f67d6e87cd3208/b4facf495c22df52f3ca635379ebe613.jpeg
485,actimel strawberry 8x100g,actimel strawberry 8x100g,Yes,https://d1ralsognjng37.cloudfront.net/d657cf5e-15a7-4c9f-ae96-65a852a8b659.jpeg
487,actishake hi protein strawberry milk 358ml,actishake hi protein strawberry milk 358ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/98cb7fd218f13c46c6e0a69da6a49170/b4facf495c22df52f3ca635379ebe613.jpeg
488,active soft 16 nappy 3 718kg,active soft 16 nappy 3 718kg,Yes,
501,adeletto doc prosecco 75cl,adeletto doc prosecco 75cl,Yes,https://d1ralsognjng37.cloudfront.net/e77a270b-1407-4ce1-a52a-5d79bb189e0c.jpeg
504,adeletto prosecco75cl,adeletto prosecco75cl,Yes,https://d1ralsognjng37.cloudfront.net/86f8ff86-07bd-4563-9534-71c284434988.jpeg
