item_uuid,item_name,canonical_id,canonical_leader,canonical_member
d3781854-c4aa-5171-9c45-7849c99a9869,Chocolate Guayabita Gallito 35 G 0293 ,34309.0,gallito chocolate guayabita 35 g,chocolate guayabita gallito 35 g 0293
d37581ab-16fd-58d2-8555-4e6f1bfdee02,Helado Mini Sándwich Dos Pinos 48 G 0646 ,34017.0,dos pinos helado mini sandwich 48 g,helado mini sndwich do pinos 48 g 0646
d36b4c95-291d-560d-9236-aae36ce45a95,Fresco Leche Fresa Dos Pinos 250 Ml 7027 ,33980.0,dos pinos fresco leche sabor fresa 250 ml,fresco leche fresa do pinos 250 ml 7027
d35dd597-73d7-58ee-b7e0-d1c514952e5e,Helado Chocoleta Dos Pinos 85 G 0110 ,33953.0,dos pinos chocoleta  75 g,helado chocoleta do pinos 85 g 0110
d3560ea9-b161-55e2-9c1b-d4a4877616ee,Mantequilla Sin Sal Dos Pinos 115 G 4980 ,34143.0,dos pinos mantequilla sin sal barra 115 g,mantequilla sin sal do pinos 115 g 4980
d33bb221-e542-5355-8500-03a8aeab4e0b,Queso Turrialba Dos Pinos 500 G 6540 ,34221.0,dos pinos queso fresco y suave tipo turrialba empaque 500 g,queso turrialba do pinos 500 g 6540
d330c8c5-b9cc-518b-8b68-9aa3219ff3f1,Helado Super Cono Dos Pinos  9107 ,34036.0,dos pinos helado súper cono 1 unid,helado super cono do pinos 9107
d327f5df-4d98-530b-b051-ed0239af5507,Helado Crema Chips Dos Pinos 272 G 9732 ,34047.0,dos pinos helado vainilla chips de chocolate pote 272 g,helado crema chip do pinos 272 g 9732
d3211859-8121-50dd-9a7f-a7fea2f3e236,Helado Deleite Caramelo Dos Pinos 565 G 0530 ,33995.0,dos pinos helado deleite caramel fudge pote 565 g,helado deleite caramelo do pinos 565 g 0530
d31a8a1d-8640-501f-a0f2-e1171b623a3d,Helado Coco Dos Pinos 500 G 9877 ,33992.0,dos pinos helado coco pote 500 g,helado coco do pinos 500 g 9877
d30a4a05-256b-5558-93d3-7e9bcb35e458,Helado Caramelo Dos Pinos 1/2 Galón 9541 ,34044.0,dos pinos helado vainilla caramelo pote 1.028 kg,helado caramelo do pinos 12 galn 9541
d30963e8-4ac8-538f-8fbb-cbf25247f03f,Natilla Con Sal Zarcero 300 G 5848 ,34475.0,zarcero natilla liviana con sal bolsa 300 g,natilla con sal zarcero 300 g 5848
d2ed5fb3-d862-5b67-be4f-5f030e5469f5,Helado Trits Naranja Holandesa Dos Pinos 100 G 7682 ,34040.0,dos pinos helado trits naranja holandesa pote 100 g,helado trits naranja holandesa do pinos 100 g 7682
d2e06b9e-ce37-5648-b115-dfb37edf6414,Yogurt Con Topping Dos Pinos 4X3 2978 ,34176.0,dos pinos pack yogurt con topping deligurt 4 unids,yogurt con topping do pinos 4x3 2978
d2df4e11-8c6b-5b78-ab0f-e538022b8f78,Chocolate Corazón Con Almendra Gallito 100 G 2441 ,34336.0,gallito corazones chocolate con almendra 100 g,chocolate corazn con almendra gallito 100 g 2441
d2cfcc55-cd82-5899-9495-0223dba054c0,Helado Mmmio Barra Dos Pinos 70  G 0684 ,34147.0,dos pinos mm mio barra 70 g,helado mmmio barra do pinos 70 g 0684
d2b67288-7242-554d-a993-8c4a8735f3f7,Queso Pizzero Rallado Dos Pinos 225 G 6389 ,34231.0,dos pinos queso pizzero fresco semiduro rallado doypack 225 g,queso pizzero rallado do pinos 225 g 6389
d2acd3a6-3ed8-58b5-acf1-a2df1bd40757,Helado Queque Tajada Dos Pinos 100 G 0035 ,34028.0,dos pinos helado queque vainilla caja 100 g,helado queque tajada do pinos 100 g 0035
d2abd6b9-65ed-57bf-94a4-15611bec35ff,Queso Pizzero Rallado Dos Pinos 225 G 6389 ,34231.0,dos pinos queso pizzero fresco semiduro rallado doypack 225 g,queso pizzero rallado do pinos 225 g 6389
d297a727-f6bb-5651-a2d0-03c585768084,Helado Churchill Dos Pinos 130 G 9663 ,33990.0,dos pinos helado churchill pote 130 g,helado churchill do pinos 130 g 9663
d2879ad9-dd8a-55f5-a0ca-92068a33760d,Helado Super Cono Dos Pinos  9107 ,34036.0,dos pinos helado súper cono 1 unid,helado super cono do pinos 9107
d27a4bec-2474-51a6-9751-80b189679762,Queso Pizzero Rallado Dos Pinos 225 G 6389 ,34231.0,dos pinos queso pizzero fresco semiduro rallado doypack 225 g,queso pizzero rallado do pinos 225 g 6389
