group_id,leader,member,modify_leader,image_url
60,13 % desc 2 ginger ale 355 ml,13 % desc 2 ginger ale 355 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/982be55d86014fe1f8a8f2743d025349/5954bcb006b10dbfd0bc160f6370faf3.jpeg
61,13 % desc 3 coca cola sin azucar 355 ml,13 % desc 3 coca cola sin azucar 355 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9d0e27fb56c794eb3c3db9ac982c33de/5954bcb006b10dbfd0bc160f6370faf3.jpeg
62,13 % desc 6 modelo especial lt 355 ml,13 % desc 6 modelo especial lt 355 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/100c902cf42cf7d216500646f67a976a/5954bcb006b10dbfd0bc160f6370faf3.jpeg
63,14 % desc 2 gatorade berry blue 600 ml,14 % desc 2 gatorade berry blue 600 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2ea8ee602ff21114e4847073581e1b69/859baff1d76042a45e319d1de80aec7a.jpeg
64,14 % desc 2 gatorade ponche frutas 600m bt,14 % desc 2 gatorade ponche frutas 600m bt,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4809d928ef989fb5a73a2f2caf278fea/859baff1d76042a45e319d1de80aec7a.jpeg
65,14 % desc 2 snapple jugo manzana 473 ml,14 % desc 2 snapple jugo manzana 473 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5c3fb2dad1bb66b623145b279ad07210/859baff1d76042a45e319d1de80aec7a.jpeg
66,14 % desc 2 snapple lemon tea natural 473 ml,14 % desc 2 snapple lemon tea natural 473 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/097f2bf885889fb89e2229461369286d/859baff1d76042a45e319d1de80aec7a.jpeg
73,15 % desc 1 4 pack kleenex facial original,15 % desc 1 4 pack kleenex facial original,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ceb00883039839571d0039c3421e6f81/5954bcb006b10dbfd0bc160f6370faf3.jpeg
74,15 % desc 1 electrolic suero mor azul 625 ml,15 % desc 1 electrolic suero mor azul 625 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5a4b0277aaacef78ba9cbb95646c904f/5954bcb006b10dbfd0bc160f6370faf3.jpeg
75,15 % desc 1 electrolit suero uva 625 ml,15 % desc 1 electrolit suero coco 625 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/cc120506cea5ef61a4596c6033ffbd2b/5954bcb006b10dbfd0bc160f6370faf3.jpeg
75,15 % desc 1 electrolit suero uva 625 ml,15 % desc 1 electrolit suero frekiwi 625 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b1b2011317f1e369ccd917fa39f168c6/5954bcb006b10dbfd0bc160f6370faf3.jpeg
75,15 % desc 1 electrolit suero uva 625 ml,15 % desc 1 electrolit suero uva 625 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0f24c07150d4bc7cf61eadbf01df5df9/5954bcb006b10dbfd0bc160f6370faf3.jpeg
76,15 % desc 1 huggies paal recien nacido 20 uds,15 % desc 1 huggies paal recien nacido 20 uds,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3a310aa9797f3df08c7d452a92321a9b/5954bcb006b10dbfd0bc160f6370faf3.jpeg
77,15 % desc 1 huggies toallita coco pq 80un,15 % desc 1 huggies toallita coco 80 uds,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2f60f21bdf6b2d0ed0954f2916085531/5954bcb006b10dbfd0bc160f6370faf3.jpeg
77,15 % desc 1 huggies toallita coco pq 80un,15 % desc 1 huggies toallita coco pq 80un,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2feca7bc2f3c50fbee9e11f4e8afc80a/859baff1d76042a45e319d1de80aec7a.jpeg
78,15 % desc 1 panadol multisintomas 16 uds,15 % desc 1 panadol multisintomas 16 uds,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1c0828c4f01a20f40a5b2eb7f1579c8c/5954bcb006b10dbfd0bc160f6370faf3.jpeg
79,15 % desc 1 plenitud paal activplus p.m 8 bl,15 % desc 1 plenitud paal activplus p.m 8 bl,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f05d172fe7f9d9b71edcdf6ddf0cb5b5/5954bcb006b10dbfd0bc160f6370faf3.jpeg
