group_id,leader,member,modify_leader,image_url
3413,bestone ttissue 2ply wht 9pk,bestone ttissue 2ply wht 9pk,Yes,
3426,betty crocker fudge browne 415g,betty crocker fudge brownie 415g,No,https://tb-static.uber.com/prod/image-proc/processed_images/197b87bb555ddaf8e5b9a722755501a9/859baff1d76042a45e319d1de80aec7a.jpeg
3477,bh gold 20 pack,bh gold k 20,No,
3498,bh sk blue 20 ttt,bh blue 20 k ttt,Yes,
3498,bh sk blue 20 ttt,bh blue 20 ttt,Yes,
3498,bh sk blue 20 ttt,bh sk blue 20 ttt,Yes,
3506,bh sky blue 20c,bh sky blue sks 20,No,
3506,bh sky blue 20c,bh sky blue sks sp 20,No,
3538,big d dry roasted peanut 240 g,big d dry roasted peanut 240g n693746,No,https://d1ralsognjng37.cloudfront.net/462de3a7-5507-4bb3-b7f5-80df776c7ef1.jpeg
3787,bird trifle mix strawberry 141g,bird trifle strawberry 141g,No,https://tb-static.uber.com/prod/image-proc/processed_images/39c80aa17069fb7ad6efd67cb02602de/859baff1d76042a45e319d1de80aec7a.jpeg
3854,birra moretti lager 4x330ml,birra moretti lager 4x330ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b9f3fdb906b307cf5800bbf09bf79410/859baff1d76042a45e319d1de80aec7a.jpeg
3856,birra moretti lager 660ml bottle,birra moretti bottle 660ml,No,https://tb-static.uber.com/prod/image-proc/processed_images/e889df0f3e48b89df123ad4533fff1e7/859baff1d76042a45e319d1de80aec7a.jpeg
3856,birra moretti lager 660ml bottle,birra moretti lager 660ml,No,
3868,birra moretti pack 12330ml,birra moretti 12x330ml,No,https://tb-static.uber.com/prod/image-proc/processed_images/2be6e4445146fa9f3a210281cb36ce2d/859baff1d76042a45e319d1de80aec7a.jpeg
3901,bisto chilli con carne,bisto chilli con carne,Yes,
3929,bisto granule vegetable 190g,bisto gravy granule vegetable 190g,No,https://tb-static.uber.com/prod/image-proc/processed_images/5d68ca3bfeb7f5557390f9c6a07c6ce6/859baff1d76042a45e319d1de80aec7a.jpeg
3978,black sheep ale 500ml,black sheep ale 500ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/95e29c2a2bad74090e69805a3a6fbcce/859baff1d76042a45e319d1de80aec7a.jpeg
