item_uuid,item_name,image_url,number_sku_sold
77086490-9265-45f6-ba96-a0f5baccc0e2,Haribo Happy Cla Zing 140g,https://d1ralsognjng37.cloudfront.net/8c4fb301-ba74-44df-940c-443bc893a615.jpeg,6
a93019c4-7c3d-520b-b7da-398fbd7f6b8b,Haribo Goldbears Bag 160g,https://d1ralsognjng37.cloudfront.net/ff3537c3-0209-4ba6-8a55-357544a93d7d.jpeg,4
61b8d53e-7760-40e2-bb96-5fd4396c4844,Haribo Goldbears 160g,,1
b9f39312-0c73-4cd5-9b57-edaa8a6e5a75,Haribo Goldbears,https://d1ralsognjng37.cloudfront.net/2026f176-0292-43c4-ad06-2bed9f12356b.jpeg,4
57c9d547-2f88-4e43-9561-51bc05dfeeca,Haribo Gold Bears 80G Halal,https://d1ralsognjng37.cloudfront.net/16356b90-19c1-4645-ae0d-cd40806b428e.jpeg,4
773fc2fa-86cc-4ee9-82ca-966d7c93467b,Haribo Gold Bears 160g,https://d1ralsognjng37.cloudfront.net/3bcdff4a-2370-4461-b2f7-479b871ae71e.jpeg,6
c97595de-6958-43be-9dfd-bea426dc41d2,Haribo Gold Bears 160G,,1
3e4a0490-fd7f-4e47-99bd-44d0f370f989,Haribo Gold Bears 140g,https://d1ralsognjng37.cloudfront.net/55196b90-a393-4f86-ab9b-b6f5ab901de7.jpeg,5
ab3d632c-d726-4aee-9f8b-777860369f5b,Haribo Gold Bears,https://d1ralsognjng37.cloudfront.net/e52c9c0f-e96b-4a08-a1a9-d49eaca83864.jpeg,1
d15aa0a7-88cc-4e21-a5b6-79745da51c1a,Haribo Giant Strawbs Bag 160g,https://d1ralsognjng37.cloudfront.net/5c13c654-c982-47ee-bf50-7eb36eaf02e4.jpeg,1
e41d47ae-7c3c-54d8-a2cc-36e3829342f0,Haribo Giant Strawbs Bag 160g,https://d1ralsognjng37.cloudfront.net/56303637-592b-4096-a7dc-042c2e33fc41.jpeg,2
f2884338-ebd0-55dc-ad0e-6df226cee36e,Haribo Giant Strawbs Bag 160g,https://d1ralsognjng37.cloudfront.net/5a15bea1-27c6-4058-a36d-8c31fcd6e9ec.jpeg,2
3b8b4872-c4bd-48ec-ae39-4778ec69b65e,Haribo Giant Strawbs 160g,https://tb-static.uber.com/prod/image-proc/processed_images/528f5389aadb8261f8750de0c729c5dd/4218ca1d09174218364162cd0b1a8cc1.jpeg,6
446e8f04-3a3f-429f-86b3-2be572b11760,Haribo Giant Strawbs,https://d1ralsognjng37.cloudfront.net/7a5c5779-318d-4cf7-aced-0d6ad61ba91e.jpeg,11
d938ea80-36a2-469f-b7a2-58cb6604278f,Haribo Giant Strawbs,https://d1ralsognjng37.cloudfront.net/e4486251-cbe0-4177-8f6a-dd3f8e0be009.jpeg,5
ed615dd2-2aed-40cb-be74-6441a7621cdf,Haribo Giant Strawberry Sweets Bag 160g,https://d1ralsognjng37.cloudfront.net/d0df476a-dcd2-490c-b1d1-788f9bcb0967.jpeg,1
68da2051-603b-45f7-9896-688e03a632a6,Haribo Giant Strawberries 160g,,3
3621909a-5af4-4e76-90c1-23462bfda8dc,Haribo Giant Strawberries 160G,,3
31d99262-8326-434b-bf72-db8c8e1ee563,Haribo Funny Mix £1 Pm,,0
5779f966-6501-422d-8bac-e0b2e6a4a02d,Haribo Funny Mix £1 Pm,,2
a322f591-ce39-466f-b521-2c81910a9764,Haribo Funny Mix £1 Pm,,1
a8436679-dbd6-4a5b-8fff-d20b0a6d33b5,Haribo Funny Mix £1 Pm,,1
3cf8164f-89c6-457e-8b67-43bd9c94ad4c,Haribo Funny Mix Bag 160g,https://d1ralsognjng37.cloudfront.net/a9d0feb7-e248-4ca4-9660-79e13868f4b3.jpeg,1
d8a9f400-090a-5589-af64-06c6b4b842e6,Haribo Funny Mix Bag 160g,https://d1ralsognjng37.cloudfront.net/b5018e1f-181b-4592-a39a-e154dde0a14a.jpeg,1
533b4c0f-aaf9-41f7-88b0-4fd33089c114,Haribo Funny Mix 175g,https://d1ralsognjng37.cloudfront.net/83671169-c558-4789-8536-1c1daa5c1de2.jpeg,1
532f094b-a809-4311-80c4-5f0e4714a4d7,Haribo Funny Mix 160g,https://d1ralsognjng37.cloudfront.net/4cbfabdf-3d85-41a0-bf22-4c2b1f1437fa.jpeg,3
7fc486e3-39fd-44a9-836d-2cecdf8ae07f,Haribo Fruitilicious Bag 135g,https://d1ralsognjng37.cloudfront.net/96af6d47-6247-48a4-ace6-d0b114b083c1.jpeg,1
91864c67-2312-432d-8b52-a28bf3896e35,Haribo Fruitilicious,https://d1ralsognjng37.cloudfront.net/b0934d0c-e1b1-4b07-b2a0-34e65d5b10f3.jpeg,2
374d1b1f-3b74-4712-a6ca-e716795207d5,Haribo Fizzy Bubblegum Bottles Bag 160g,,2
490f6c2c-2b56-4178-81a1-7bdbc4ecccd5,Haribo Chamallows Pink & White Pouch 140G,,1
4a9758bc-090f-5b95-ad1e-2a67da00b91f,Haribo Chamallows Pink & White Bag 140g,https://d1ralsognjng37.cloudfront.net/d3b9eaf2-9271-40a1-8f3c-7ef0a83857b3.jpeg,3
eb80693e-223f-43dc-bf3c-e3f33989fe66,Haribo Chamallows Pink & White Bag 140g,https://d1ralsognjng37.cloudfront.net/0effdd71-6560-4600-8d2f-289bfe343d39.jpeg,1
f2327ebd-2b58-5c09-9838-7fb40401d269,Haribo Chamallows Pink & White Bag 140g,https://d1ralsognjng37.cloudfront.net/889b30bc-ac9f-4f1e-b435-6b4e90f97ac6.jpeg,2
c3b076e6-eea7-4cf9-ba16-2ae9373e0741,Haribo Chamallows Pink & White 140g,https://tb-static.uber.com/prod/image-proc/processed_images/c0c6773f333c3de2a10a2825c494dc13/b4facf495c22df52f3ca635379ebe613.jpeg,1
ff2dab36-5a54-49c6-98bd-d5d2091f3b30,Haribo Chamallows Pink & White (Marshmallows) 140g,,2
b2000c5c-8b78-4d69-8136-00f63b20dfea,Haribo Chamallows,https://d1ralsognjng37.cloudfront.net/fc77804c-bd0d-430d-8f56-1a50809b61d3.jpeg,3
cc7bdc5f-0262-46fa-9e90-4523091e738f,Haribo Chamallows,https://d1ralsognjng37.cloudfront.net/35283e70-2b1d-4561-b24f-78040892b55f.jpeg,3
f4dd6f2a-ec18-4e45-9201-e3f2a792adb3,Haribo Chamallows,https://d1ralsognjng37.cloudfront.net/979deb94-1115-4326-bd4a-34776e75c493.jpeg,2
22276049-6d3a-4c55-ac82-e4ef5247057f,Haribo Cakes 160g,https://d1ralsognjng37.cloudfront.net/abd14e5c-6952-4f54-a3e8-177358b82075.jpeg,2
12f79872-8d0e-4e6e-a36e-65ecd7076d68,Haribo Bubblegum Bottles Zing,https://d1ralsognjng37.cloudfront.net/4a09e5ac-5bb6-4bd5-a9b8-f78652dab3c5.jpeg,2
18b4262e-333f-517e-9174-6d848938a204,Haribo Bubblegum Bottles Z!NG Bag 160g,https://d1ralsognjng37.cloudfront.net/7311cd2b-1549-44b3-bf55-011faee15bf8.jpeg,18
776a7498-0d89-5d48-974d-2728119d9969,Haribo Bubblegum Bottles Z!NG Bag 160g,https://d1ralsognjng37.cloudfront.net/d7f1923a-2e9f-4aa7-8eec-bb7833bc5c90.jpeg,1
ac152c96-b4bf-47e3-bad3-3972737a42ae,Haribo Bubblegum Bottles Z!NG Bag 160g,https://d1ralsognjng37.cloudfront.net/94337241-a565-447e-872c-f3ba2d9d8513.jpeg,1
1d08e0a9-bbbc-4f3e-b0f6-305b829c4a92,Haribo Berries 80G Halal,https://d1ralsognjng37.cloudfront.net/46bd31fb-059a-4d97-91e7-fdd5c60ea1c5.jpeg,1
4418517a-a592-4fad-9dd9-8b4cf4a4397a,Haribo Balla Strawberry 140g,https://d1ralsognjng37.cloudfront.net/df8608eb-02d1-4576-84a6-ed7d8ea72bac.jpeg,4
09415d74-e191-4f7b-9ab0-0b8d003611a6,Haribo Bags,,30
f647458f-9cae-5e58-9424-19ac37631434,Haribo -Tangtastic 160g,,4
0500fc64-a23a-5e1d-9f02-d1faae220f6f,Haribo -Supermix 160g,,8
b206cd50-fdcb-57f1-b948-36c221c50f32,Haribo -Starmix 160g,,5
06eed768-dc83-4953-9951-b58a610a1548,Haribo - Tangfastics 180g,https://tb-static.uber.com/prod/image-proc/processed_images/355b3b1179ce22840d4490f2259770b3/859baff1d76042a45e319d1de80aec7a.jpeg,4
a850485e-b9f2-45ff-aae2-0d89dbed908a,Haribo - Tangfastics ,,4
dcaf85dd-decb-5dbc-bfe7-3466c41f532f,Haribo - Supermix 180g,,1
34314f67-6c3d-4746-8177-fc1ac1c0bf92,Haribo - Supermix ,,1
39079fae-7510-4dc4-91e8-13d26f633874,Haribo - Starmix 180g,https://tb-static.uber.com/prod/image-proc/processed_images/24016571b194c1e2a2e63e996f2b0cda/859baff1d76042a45e319d1de80aec7a.jpeg,4
cad24443-bc78-54c0-8b99-fd5d52c7ed0b,Haribo - Starmix 180g,https://tb-static.uber.com/prod/image-proc/processed_images/24016571b194c1e2a2e63e996f2b0cda/859baff1d76042a45e319d1de80aec7a.jpeg,2
ffd4fa97-cd23-463e-9b90-460508bac989,Haribo - Starmix ,,5
308b9172-6820-405e-ba3d-6d56e2c31466,Haribo - Squidglets ,,7
73ebb15a-e81f-4080-adb7-2207d37495d9,Haribo - Golden Bears ,,1
6d10432f-23ef-4a0e-8447-f7724a65d7a3,Haribo - Giant Strawberries 180g,,1
db91d303-5961-5491-950d-af41763a1881,Haribo - Giant Strawberries 180g,,3
acdda7b5-318c-4380-b415-31a55e59b4ab,Haribo - Giant Strawberries ,,4
bc66b13f-b8e0-47ac-afba-d9c21f00efb6,Haribo - Chamallows ,,1
5912fe63-3298-51a4-bc4c-abaa32328412,Haribo - Bubblegum Bottles 180g,,2
a6ba9114-d2ff-4f9d-85ae-0d72b937a255,Haribo - Bubblegum Bottles 180g,,1
f4c0e27a-1f98-4c56-98db-fac952f07928,Haribo - Bubblegum Bottles ,,2
821839f5-60be-4820-be88-ccea56dd843f,Hardy’s VR Sauvignon Blanc 750ml,,1
2e5a9634-58d7-4c8c-b956-83971da94ac2,Hardys shiraz 75cl,,1
1f3db727-0a03-46fa-bfe8-10da1fb5df5a,Hardys cabernet sauvignon 75cl,,1
442e15fc-1e0d-4303-96a4-2731a324d768,Hardys Vr Shiraz,https://tb-static.uber.com/prod/image-proc/processed_images/de5e2422ea8954dc07dcaf5cdc696974/859baff1d76042a45e319d1de80aec7a.jpeg,1
9b0d4867-8cf1-581e-9f3d-480a642b1136,Hardys Vr Shiraz,https://tb-static.uber.com/prod/image-proc/processed_images/de5e2422ea8954dc07dcaf5cdc696974/859baff1d76042a45e319d1de80aec7a.jpeg,18
efb9ffa6-7b89-48ea-99b7-d0306f7796f1,Hardys Vr Sauvignon Blanc 75cl,https://d1ralsognjng37.cloudfront.net/0ee24892-ab48-466b-a99f-a88e598d3a3b.jpeg,2
974467ce-4e3b-5426-91f4-80e45b524357,Hardys Vr Sauvignon Blanc 750 ml ,,1
0696b916-76bf-4422-a928-73ee00f6a2f6,Hardys Vr Sauvignon Blanc,https://tb-static.uber.com/prod/image-proc/processed_images/8f6aa7eee7a7f5293f28bb5d8a29eb4d/b4facf495c22df52f3ca635379ebe613.jpeg,1
c72d5ef7-13e8-49dc-8e64-b2563efd54f8,Hardys Vr Sauvignon Blanc,,1
f19b78e1-d18f-4dc8-8184-97931ca7f7de,Hardys Vr Pinot Grigio 75cl,https://d1ralsognjng37.cloudfront.net/50bf609b-3358-490c-9a6a-0aed9bc80d3f.jpeg,27
128968af-189e-4ae5-8692-207bcaf824a7,Hardys Vr Pinot Grigio,https://tb-static.uber.com/prod/image-proc/processed_images/defb7e0f095905cbd09f4e92ac8b5693/859baff1d76042a45e319d1de80aec7a.jpeg,20
40a972ce-60b2-4e6b-bd89-3b644d547caa,Hardys Vr Pinot Grigio,https://tb-static.uber.com/prod/image-proc/processed_images/defb7e0f095905cbd09f4e92ac8b5693/859baff1d76042a45e319d1de80aec7a.jpeg,1
5da2e7f3-f055-4d9f-9c50-336079928296,Hardys Vr Pinot Grigio,https://d1ralsognjng37.cloudfront.net/55ad6a4e-cab3-44b1-9b5b-85f3f7e42a29.jpeg,1
774bf404-4bae-5c8e-bcd9-acfcd69c19aa,Hardys Vr Pinot Grigio,https://tb-static.uber.com/prod/image-proc/processed_images/defb7e0f095905cbd09f4e92ac8b5693/859baff1d76042a45e319d1de80aec7a.jpeg,10
77ada79f-dbd4-4f8b-af9a-4ffb9277b77f,Hardys Vr Pinot Grigio,https://tb-static.uber.com/prod/image-proc/processed_images/defb7e0f095905cbd09f4e92ac8b5693/859baff1d76042a45e319d1de80aec7a.jpeg,2
c9b54def-372e-4f1d-a574-2b3f11c95e64,Hardys Vr Pinot Grigio,https://tb-static.uber.com/prod/image-proc/processed_images/defb7e0f095905cbd09f4e92ac8b5693/859baff1d76042a45e319d1de80aec7a.jpeg,12
d11528b4-7760-4dac-bdd8-bc4b35b45dd1,Hardys Vr Pinot Grigio,https://tb-static.uber.com/prod/image-proc/processed_images/defb7e0f095905cbd09f4e92ac8b5693/859baff1d76042a45e319d1de80aec7a.jpeg,9
df163615-55fd-4fc8-9a72-2aad14d496d2,Hardys Vr Pinot Grigio,https://tb-static.uber.com/prod/image-proc/processed_images/defb7e0f095905cbd09f4e92ac8b5693/859baff1d76042a45e319d1de80aec7a.jpeg,2
ed8270ef-d69f-4ba5-89d5-5970fa7f3a91,Hardys Vr Pinot Grigio,https://tb-static.uber.com/prod/image-proc/processed_images/defb7e0f095905cbd09f4e92ac8b5693/859baff1d76042a45e319d1de80aec7a.jpeg,4
316cc20f-cc88-4feb-94a5-4c04fca0f00d,Hardys Vr Chardonnay 75cl (Cheaper at Hour Grocers - Download the App today),,8
6fda64b7-4ef7-4c13-9f77-9056afc548b9,Hardys Vr Chardonnay 75cl,https://d1ralsognjng37.cloudfront.net/93a7beea-0565-472e-83c3-a3c0b750e48e.jpeg,74
9be9feef-9b35-4cd1-a3cb-2b8d93b6d3fb,Hardys Vr Chardonnay 75cl,https://d1ralsognjng37.cloudfront.net/e9b3f89f-8ae1-4739-a3c6-af25c9516530.jpeg,1
089d32a7-1ca4-4fe4-b87a-ec4ea343e20d,Hardys Vr Chardonnay,https://tb-static.uber.com/prod/image-proc/processed_images/796f61d8d79ea6c78b101823cff49e9b/859baff1d76042a45e319d1de80aec7a.jpeg,5
135ecbba-74f8-4530-9e9e-40001db85ca2,Hardys Vr Chardonnay,https://tb-static.uber.com/prod/image-proc/processed_images/796f61d8d79ea6c78b101823cff49e9b/859baff1d76042a45e319d1de80aec7a.jpeg,1
2df69c6c-f470-41fd-93db-a1811e5684f4,Hardys Vr Chardonnay,https://tb-static.uber.com/prod/image-proc/processed_images/796f61d8d79ea6c78b101823cff49e9b/859baff1d76042a45e319d1de80aec7a.jpeg,9
6b29dd64-8bd4-44e4-8083-d1d2a3a51e96,Hardys Vr Chardonnay,https://tb-static.uber.com/prod/image-proc/processed_images/796f61d8d79ea6c78b101823cff49e9b/859baff1d76042a45e319d1de80aec7a.jpeg,1
6dd48d09-c851-49c1-94cc-0ad739a50997,Hardys Vr Chardonnay,https://tb-static.uber.com/prod/image-proc/processed_images/796f61d8d79ea6c78b101823cff49e9b/859baff1d76042a45e319d1de80aec7a.jpeg,1
95f5f2e3-a313-4df6-9de7-20018a64e8fb,Hardys Vr Chardonnay,https://tb-static.uber.com/prod/image-proc/processed_images/796f61d8d79ea6c78b101823cff49e9b/859baff1d76042a45e319d1de80aec7a.jpeg,7
98734095-4a39-460c-ac74-50e16e7c35c0,Hardys Vr Chardonnay,https://d1ralsognjng37.cloudfront.net/4d47d528-897a-41af-b308-0b24d970cdfd.jpeg,3
a165bfcd-fb8e-4da2-b52c-fa39bdfdae4d,Hardys Vr Chardonnay,https://tb-static.uber.com/prod/image-proc/processed_images/796f61d8d79ea6c78b101823cff49e9b/859baff1d76042a45e319d1de80aec7a.jpeg,1
a3e3f1e4-412f-4967-8fcc-5c6392971b6d,Hardys Vr Chardonnay,https://tb-static.uber.com/prod/image-proc/processed_images/796f61d8d79ea6c78b101823cff49e9b/859baff1d76042a45e319d1de80aec7a.jpeg,1
571f8f93-7339-4aae-9c9b-286e69d6dd9e,Hardys VR Shiraz 75cl,https://d1ralsognjng37.cloudfront.net/7478d138-ca9e-4067-8718-e8c666a8bc39.jpeg,8
380b3778-c3ff-5ca3-8f52-c616410a182b,Hardys VR Sauvignon Blanc 75cl,https://d1ralsognjng37.cloudfront.net/6b824d67-f205-48b4-97cc-837aad1c2405.jpeg,9
f6d12470-b8e6-406c-841a-2bbae63d951a,Hardys VR Sauvignon Blanc 75cl,https://d1ralsognjng37.cloudfront.net/209da1b0-becf-4ac6-9c76-96a65751a10f.jpeg,7
20dced1d-a3b5-53e0-94d0-88c131b6c4b8,Hardys VR Rosé 75cl,https://d1ralsognjng37.cloudfront.net/b662876b-08a5-4ca6-a6fa-0f69f00d5f77.jpeg,18
94f92e65-2ebd-4ce8-b721-5890206e4a7b,Hardys VR Pinot Grigio 75cl,https://tb-static.uber.com/prod/image-proc/processed_images/defb7e0f095905cbd09f4e92ac8b5693/859baff1d76042a45e319d1de80aec7a.jpeg,1
a4e9d88e-ae5c-59ff-9d04-f2db6e4228ba,Hardys VR Pinot Grigio 75cl,https://d1ralsognjng37.cloudfront.net/7137964b-be48-42df-9484-e492c71ac0ac.jpeg,3
7ec4e77b-a3e0-47f4-aa61-6b0758a56878,Hardys VR Pinot Grigio 750ml,https://tb-static.uber.com/prod/image-proc/processed_images/defb7e0f095905cbd09f4e92ac8b5693/859baff1d76042a45e319d1de80aec7a.jpeg,21
2fd6cea4-d860-42cd-a329-8b632e6548c2,Hardys VR Merlot 75cl,https://d1ralsognjng37.cloudfront.net/e6aaa5d1-bd2f-4160-a398-c773e51c651e.jpeg,12
458d5064-112c-51fc-9a9b-797fc98828e6,Hardys VR Chardonnay 75cl,https://d1ralsognjng37.cloudfront.net/314ea70c-0243-4ee0-94d3-7e683f4481d0.jpeg,2
8a12105e-62e4-401e-b094-b91112365246,Hardys VR Chardonnay 75cl,https://tb-static.uber.com/prod/image-proc/processed_images/796f61d8d79ea6c78b101823cff49e9b/859baff1d76042a45e319d1de80aec7a.jpeg,1
ce76db91-8a2f-5232-b104-5532894b6da8,Hardys VR Chardonnay 75cl,https://d1ralsognjng37.cloudfront.net/11c9ea52-874c-4ef9-ab50-afd16d008a48.jpeg,15
ec586930-fa55-4b95-b13e-e5097105ec58,Hardys VR Chardonnay 75cl,https://d1ralsognjng37.cloudfront.net/23c50a3c-e868-4db8-bb67-002b02c00aa3.jpeg,4
e9062c5c-ba33-4cd5-b78c-594f2bc00b51,Hardys VR Chardonnay 750ml,https://tb-static.uber.com/prod/image-proc/processed_images/796f61d8d79ea6c78b101823cff49e9b/859baff1d76042a45e319d1de80aec7a.jpeg,21
8a07fddf-87cf-4395-9431-be0f894a5cfa,Hardys VR Cabernet Sauvignon 75cl,https://d1ralsognjng37.cloudfront.net/31e9f4f2-5439-4ec9-a679-ab957e9b5316.jpeg,4
0eca822a-4f8f-5eec-b6db-54908add06a3,Hardys Crest Chardonnay Sauvignon Blanc 75cl,https://d1ralsognjng37.cloudfront.net/ad73eb06-0bb2-4b44-9456-f3241e78f680.jpeg,3
338e20db-02d1-4f19-8b5a-2b5ac3afd0db,Hardys Cabernet Sauvignon 75cl,https://d1ralsognjng37.cloudfront.net/042b799b-4ad1-4633-bfad-c843cc79b82f.jpeg,2
76b27414-6743-4977-bb54-9271f8d770fe,Hardy's VR Wines,https://d1ralsognjng37.cloudfront.net/7014f168-036a-4e93-8239-0b2f523b4ca8.jpeg,12
9e32e721-c00b-40bc-b807-8cab069c927d,Hardy's Red Wines,https://tb-static.uber.com/prod/image-proc/processed_images/43010603feada418699cfbffd6badfac/b4facf495c22df52f3ca635379ebe613.jpeg,1
eaee2960-cb4d-43d7-8c51-86c4106efe87,Hardy Vr Sauv Blanc,,1
1871a0cb-4d3f-4713-a482-fad057327766,Happy egg 10 Mixed Sizes Free Range Eggs,https://d1ralsognjng37.cloudfront.net/779d74aa-60f3-43e9-a24e-485a7c49988c.jpeg,1
14216f51-2b10-448c-a541-9470366c0987,Happy Time Milk &Hazelnut,https://d1ralsognjng37.cloudfront.net/4bdffcb1-6fae-4d9d-944a-ec2b292bba17.jpeg,1
07335d11-c75a-40b3-8be5-3395615cbfc3,Happy Shopper Salted Cashew Nuts 50g,,2
ae479f1e-d15d-477e-8a98-7cea85e9440d,Happy Shopper Prawn Crackers,,1
f8bc7b38-7103-4925-bd9e-61564ab200e5,Happy Shopper Onion Rings 70g,,1
520731e4-c320-42c4-b3fd-74a7f2818c6b,Happy Shopper Mixed Eggs 15PK,https://tb-static.uber.com/prod/image-proc/processed_images/246099949a62b21a0081c7630a62fea8/b4facf495c22df52f3ca635379ebe613.jpeg,3
67877065-5bab-46c2-b29c-1f8e5339cd31,Happy Shopper Cheese Puffs 70g,,1
ea7fa4d2-ff67-4ae0-94fb-84af86e8d5cf,Happy Shopper Burger Bites 70g,,0
2a4a3da8-dcbd-4fed-a0ad-8ae7234cf457,Happy Egg Free Range 6 Large Eggs,https://tb-static.uber.com/prod/image-proc/processed_images/509d34b5588a4e87434b2439dccf27bc/859baff1d76042a45e319d1de80aec7a.jpeg,1
5b6a0d93-e90f-571f-a427-9622b4a036ec,Happy Egg Free Range 6 Large Eggs,https://tb-static.uber.com/prod/image-proc/processed_images/509d34b5588a4e87434b2439dccf27bc/859baff1d76042a45e319d1de80aec7a.jpeg,10
c380a2fd-4e67-4ec1-99dd-5c0383cf9ec3,Happy Egg Free Range 6 Large Eggs,https://tb-static.uber.com/prod/image-proc/processed_images/509d34b5588a4e87434b2439dccf27bc/859baff1d76042a45e319d1de80aec7a.jpeg,4
c812bdc4-f2af-409f-b228-955215ed885f,Hamlet Minatures 10s,,9
1c74bfe0-af67-41f1-aaf5-e88b00c9a2a4,Hamlet 10 Fine Cigars,,0
44897e84-5640-424d-9e77-70630967dda8,Ham & Cheese Panini,https://d1ralsognjng37.cloudfront.net/34c15d04-116c-4351-a44a-1b482b6e9505.jpeg,46
c23b539a-aa5f-4b3d-a74a-b312e40ab5a5,Ham & Cheese Half Baguette Sandwich,https://d1ralsognjng37.cloudfront.net/4b56e680-3e53-402d-b377-7fc6193a487f.jpeg,14
0185e0e9-22ca-57b2-a796-e2e4b7f3d710,Halls Sugar Free Cherry Menthol Action Sweets 32g,https://d1ralsognjng37.cloudfront.net/7e20a40f-9d64-418a-92b7-3bf828c1c238.jpeg,1
0927163f-6fce-4e47-8824-f454e9c428ce,Halls Soothers Strawberry,https://d1ralsognjng37.cloudfront.net/c7c72d55-c224-4a1d-94c9-e59bc01f4825.jpeg,6
2b8c1f27-8782-5756-812a-1383f5bc2441,Halls Soothers Strawberry,https://tb-static.uber.com/prod/image-proc/processed_images/a70df744cf6f33b5babc421e4d0ecf36/859baff1d76042a45e319d1de80aec7a.jpeg,3
a76ea526-24e5-511a-a580-659f4d282447,Halls Soothers Strawberry,https://tb-static.uber.com/prod/image-proc/processed_images/a70df744cf6f33b5babc421e4d0ecf36/859baff1d76042a45e319d1de80aec7a.jpeg,1
7c7b61b9-9741-4f49-9111-575a5a536e7f,Halls Soothers Honey and Lemon 45g,https://d1ralsognjng37.cloudfront.net/c3276bfb-74a6-409e-8b8b-cdbfaf5ffe86.jpeg,1
f3ce3371-75c7-5c72-8350-a7fc50a5249e,Halls Soothers Honey and Lemon 45g,https://d1ralsognjng37.cloudfront.net/0e7df2a7-f8a6-4fcf-bbe2-0904983518f3.jpeg,2
0b406303-9539-4d5b-8122-db92c7af5a62,Halls Soothers Blackcurrant Juice Sweets 45g,https://tb-static.uber.com/prod/image-proc/processed_images/536833f4ae05c16820ca9b2c75754ba4/859baff1d76042a45e319d1de80aec7a.jpeg,21
58602045-b055-4638-a7a1-0f22b4445dc9,Halls Soothers Blackcurrant Juice Sweets 45g,https://tb-static.uber.com/prod/image-proc/processed_images/87176bfb59b0e5c805b2a22e203d2f98/859baff1d76042a45e319d1de80aec7a.jpeg,1
87c0d5ff-1a41-59a7-824f-7cea65ac767f,Halls Soothers Blackcurrant Juice Sweets 45g,https://d1ralsognjng37.cloudfront.net/e13efea7-a4df-4b08-ac75-000197737873.jpeg,11
4ffd10a3-2de8-5e3b-84be-e99d8061cc07,Halls Soothers Blackcurrant,https://tb-static.uber.com/prod/image-proc/processed_images/536833f4ae05c16820ca9b2c75754ba4/859baff1d76042a45e319d1de80aec7a.jpeg,1
bc95fe05-ee45-5d4f-a070-44d01c1f19f0,Halls Soothers Blackcurrant,https://tb-static.uber.com/prod/image-proc/processed_images/536833f4ae05c16820ca9b2c75754ba4/859baff1d76042a45e319d1de80aec7a.jpeg,1
e8ccdfe6-d4b0-5d2d-a1e0-c9a028ecedb2,Halls Soothers Blackcurrant,https://tb-static.uber.com/prod/image-proc/processed_images/536833f4ae05c16820ca9b2c75754ba4/859baff1d76042a45e319d1de80aec7a.jpeg,1
9c7da522-f962-47b2-a46c-90e1ed77f757,Halls Soother Cherry 45G,https://d1ralsognjng37.cloudfront.net/309137df-9ac2-444b-be44-0ba6c7897c35.jpeg,1
e1cf1995-8263-424e-aa9a-d962857d81ae,Halls Smoothers Strawberry 45g,https://d1ralsognjng37.cloudfront.net/a351efda-066e-4b49-923f-63cffce22c83.jpeg,1
85d6403c-2551-55fd-a43f-62f09d4045ab,Halls Menthol Original Sugar Free Sweets 32g,https://d1ralsognjng37.cloudfront.net/2e120b49-d353-4176-9beb-10b46e0ef97b.jpeg,0
a297126c-b735-494a-9653-e477fc2ffaf7,Halls Extra Strong 33.5g ,https://d1ralsognjng37.cloudfront.net/a18ce77f-b55f-4498-999a-64c4e5960477.jpeg,2
9bd256a9-0c24-4e69-a8c1-4ac5b07b5fb5,Halls Extra Strong 33.5g,https://d1ralsognjng37.cloudfront.net/1d1ca206-323b-468c-87c6-13fadf985c89.jpeg,1
44d02c06-cd43-43cc-8005-ccc1871af4ed,Halls Cherry 32g,https://d1ralsognjng37.cloudfront.net/dd4dba6c-a462-42af-86d4-01a66e8536e2.jpeg,1
3995187c-7414-42a4-8dcc-4ce4912dfbd7,Haig Club Single Grain Scotch Whiskey 70cl,,2
fde29856-dd82-40d6-a42c-2ef2fce311fb,Hagen-Dazs Vanilla,https://d1ralsognjng37.cloudfront.net/c683b335-7968-457f-9cea-294b29f10f25.jpeg,1
3a83e1d8-6d44-4d01-9382-c8ecd9fa9478,Hagen-Dazs Strawberry Cheese-Cake,https://d1ralsognjng37.cloudfront.net/254e8ded-bc0f-419b-8678-3640d3a9288a.jpeg,6
7b61c434-0a8e-4d25-b376-5703d335efc0,Hagen-Dazs Pralines & Cream,https://d1ralsognjng37.cloudfront.net/cbcd8d40-e6ae-445c-ba8b-1dff2e596ca1.jpeg,2
f3356661-84b3-4ab1-91c4-0a08e3d522ba,Hagen-Dazs Cookies and Cream,https://d1ralsognjng37.cloudfront.net/39e76821-775c-4a23-abe0-f35d3c599555.jpeg,5
8bb8b86e-4d0c-4a39-8ea2-afbdbbb8a938,Hagen-Dazs Belgian Chocolate,https://d1ralsognjng37.cloudfront.net/8e9d5bf8-82c8-4341-b73f-d02bf1dd5e06.jpeg,9
03ac37bb-31dc-46a2-a626-a5f5052e5184,Haagen-dazs salted caramel 460ml,,1
3422d7b5-4bcd-4174-9963-3242c3bf2300,Haagen-dazs pralines&creams 460ml,,1
95676b63-1c68-449e-9337-b79c616f6895,Haagen-Dazs Strawberry Cheesecake Ice Cream 460ml,https://tb-static.uber.com/prod/image-proc/processed_images/802d17de372b3a94498b2917e128f198/b4facf495c22df52f3ca635379ebe613.jpeg,1
