group_id,leader,member
397,bread 800g km wholemeal,bread 800g km wholemeal
398,breakaway milk chocolate biscuit bar 6 pack,breakaway milk chocolate biscuit bar 6 pack
399,brewdog ipa punk 4x330ml 5.4 %,brewdog ipa punk 4x330ml 5.4 %
400,brillo pad 5pack,brillo pad 5pack
401,brother toffee apple 500ml,brother toffee apple 500ml
402,buckfast 35cl,buckfast 35cl
404,buckfast 75cl,buckfast 75cl
405,buckfast wine 70cl,buckfast wine 70cl
405,buckfast wine 70cl,buckfast 70cl
406,bud light 12x330ml bottle pack,bud light 12x330ml bottle pack
407,budget night in,budget night in
408,budweiser 10 pk can 440ml,budweiser 10 pk can 440ml
411,budweiser 12 pack bottle,budweiser 12 pack bottle
412,budweiser 12330ml,budweiser 12330ml
413,budweiser 12pk 300ml,budweiser 12pk 300ml
414,budweiser 12x300ml bottle,budweiser 12x300ml bottle
415,budweiser 20pack,budweiser 20pack
416,budweiser 20x330ml bottle pack,budweiser 20x330ml bottle pack
417,budweiser 4 pack 440ml,budweiser 4 pack 440ml
418,budweiser 4 pint pack,budweiser 4 pint pack
419,budweiser 4 x 568ml,budweiser 4 x 568ml
420,budweiser 4x500ml ,budweiser 4x500ml 
421,budweiser 4x568 ml,budweiser 4x568 ml
423,budweiser 500ml,budweiser 500ml
424,budweiser 6 pack bottle,budweiser 6 pack bottle
426,budweiser beer 4 x 440ml,budweiser beer 4 x 440ml
427,budweiser beer 4 x 500ml,budweiser beer 4 x 500ml
429,budweiser budweiser 660ml,budweiser budweiser 660ml
430,budweiser can 10x440ml,budweiser 10x440ml pack
430,budweiser can 10x440ml,budweiser can 10x440ml
430,budweiser can 10x440ml,budweiser 10440ml
430,budweiser can 10x440ml,budweiser 10x440 ml
431,budweiser cans440ml 4pk,budweiser cans440ml 4pk
435,budweiser lager beer can 4 x 568ml,budweiser lager beer can 4 x 568ml
436,budweiser lager beer can 4568ml,budweiser lager beer can 4568ml
437,budweiser pint 4x568ml ,budweiser pint 4x568ml 
437,budweiser pint 4x568ml ,budweiser 4x568ml
438,budweiserlager beer bottle 300ml,budweiserlager beer bottle 300ml
439,budweiserlager beer bottle 660ml,budweiser 660ml bottle
439,budweiserlager beer bottle 660ml,budweiserlager beer bottle 660ml
439,budweiserlager beer bottle 660ml,budweiser 660ml
439,budweiserlager beer bottle 660ml,budweiser 660 ml
440,budweiserlager beer can 10 x 440ml,budweiser 10 x 440ml multi pack
440,budweiserlager beer can 10 x 440ml,budweiser 10 x 440ml can
440,budweiserlager beer can 10 x 440ml,budweiserlager beer can 10 x 440ml
440,budweiserlager beer can 10 x 440ml,budweiser lager beer can 10 x 440ml
441,budweiserlager beerbottles 12 x 300ml,budweiserlager beerbottles 12 x 300ml
441,budweiserlager beerbottles 12 x 300ml,budweiser bottle 20 x 300ml
441,budweiserlager beerbottles 12 x 300ml,budweiser beerbottles 12 x 300ml
441,budweiserlager beerbottles 12 x 300ml,budweiser lager beer bottle 12 x 300ml
441,budweiserlager beerbottles 12 x 300ml,budweiser king of beer lager beer 12 x 300ml
442,budweiserlager beerbottles 6 x 300ml,budweiser lager beer bottle 6 x 300ml
442,budweiserlager beerbottles 6 x 300ml,budweiser lager beer bottle 4 x 300ml
442,budweiserlager beerbottles 6 x 300ml,budweiserlager beerbottles 6 x 300ml
443,bueno 39g,bueno 39g
445,bulmers crushed red berry lime cider,bulmers crushed red berry lime cider
446,butcher tripe dog food tin 400g,butcher tripe dog food tin 400g
447,butcher with tripe 1200g,butcher with tripe 1200g
448,butterkist cinema sweet popcorn,butterkist cinema sweet popcorn
450,butterkist crunchy toffee popcorn 85g,butterkist crunchy toffee popcorn 85g
452,butterkist simply salted popcorn 58g,butterkist simply salted popcorn 58g
453,butterkist sweet popcorn 76g,butterkist sweet popcorn 76g
453,butterkist sweet popcorn 76g,butterkist delicious sweet salted popcorn 76g
453,butterkist sweet popcorn 76g,butterkist cinema sweet popcorn 76g
454,butterkist sweet salted pocorn ,butterkist sweet salted pocorn 
