group_id,leader,member,modify_leader,image_url
182,7up lemon and lime regular can 330ml,7up lemon and lime regular can 330ml,Yes,https://d1ralsognjng37.cloudfront.net/fecdb6a4-1bf4-48d4-b63e-790fbb1dea48.jpeg
184,7up mojitto,7up mojitto,Yes,https://d1ralsognjng37.cloudfront.net/bd4c5843-4e2d-4c82-9e98-0f5cc1599b8a.jpeg
187,7up regular 500ml,7up regular 500ml,Yes,https://d1ralsognjng37.cloudfront.net/b8db3b7d-7551-42e7-8bfa-7e457e07e5d6.jpeg
188,7up regular bottle 500ml,7up regular bottle 500ml,Yes,
189,7up regular lemon lime 500ml,7up regular lemon lime 500ml,Yes,https://d1ralsognjng37.cloudfront.net/f00f200d-cd63-4de5-b4c5-64a2dfb71994.jpeg
190,7up regular lemon lime bottle 2l,7up regular lemon lime bottle 2l,Yes,https://d1ralsognjng37.cloudfront.net/03e1c884-8b41-4d92-bc41-bb92c7cccdee.jpeg
191,7up sugar free 330ml,7up sugar free 330ml,Yes,
192,8 mini twister,8 mini twister,Yes,
391,aah bisto classic shepherd pie 375 g,ah bisto classic shepherd pie 375g,No,https://d1ralsognjng37.cloudfront.net/44c73e77-b69f-4a04-8404-e8d1167f2ae6.jpeg
229,absolut blue 40 % dst,absolut blue 40 % dst,Yes,https://d1ralsognjng37.cloudfront.net/96f2bfb4-cce8-423d-802c-e1d53915e9d2.jpeg
235,absolut lime vodka 70cl,absolut blue vodka 70cl,Yes,https://d1ralsognjng37.cloudfront.net/e7dfe433-7116-4526-844b-79209dc04af1.jpeg
235,absolut lime vodka 70cl,absolut lime vodka 70cl,Yes,https://d1ralsognjng37.cloudfront.net/4cbb1046-6454-4fa3-a27e-b6f2de142817.jpeg
237,absolut mixt blueberry lime 250ml,absolut mixt blueberry lime 250ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/02916851bfe0535cd72e0a4edfca3be1/859baff1d76042a45e319d1de80aec7a.jpeg
247,absolut strawberry 50cl,absolut strawberry 50cl,Yes,
253,absolut vodka 35 cl,absolut vodka 35 cl,Yes,
254,absolut vodka 70 cl,absolut vodka 70 cl,Yes,
264,absolute mixt blueberry lime,absolut mixt blueberry lime can,No,https://d1ralsognjng37.cloudfront.net/b99bc93f-ec77-4753-8048-4d3cc3a2374f.jpeg
275,acqua panna natural mineral water 500ml,acqua panna natural mineral water 500ml,Yes,
276,acqua panna still mineral water in glass bottle 70cl,acqua panna still mineral water in glass bottle 70cl,Yes,https://d1ralsognjng37.cloudfront.net/a71639e5-6d34-4102-bbd4-5cf9562de101.jpeg
287,activia strawberry 4pk,activia strawberry 4pk,Yes,
288,activia strawberry 4x120g pot yogurt pack,activia strawberry 4x120g pot yogurt pack,Yes,
297,adnams broadside 500ml,adnams broadside 500ml,Yes,
300,adnams ghost ship 4.5 % 500ml,adnams ghost ship 4.5 % 500ml,Yes,
303,adoro edam cheese 200g,adoro edam cheese 200g,Yes,
306,aero block chocolate 100g,aero block chocolate 100g,Yes,
307,aero bubble milk choc bar,aero bubble milk choc bar,Yes,https://d1ralsognjng37.cloudfront.net/76d6bf34-d3c8-4490-87ad-f0ac676f098e.webp
308,aero bubble mint choc,aero bubble mint choc,Yes,https://d1ralsognjng37.cloudfront.net/d11b8288-4b4d-4e6d-8baa-d8701b83a7fa.jpeg
313,aero caramel ,aero caramel ,Yes,https://d1ralsognjng37.cloudfront.net/624f73eb-8c00-4a2b-8a0c-044302df211f.jpeg
317,aero caramel chocolate sharing bar 90,aero caramel chocolate sharing bar 90,Yes,https://d1ralsognjng37.cloudfront.net/0335fec5-5982-4562-874c-b3075cd4394d.jpeg
321,aero chocolate caramel 90g,aero chocolate caramel 90g,Yes,
322,aero chocolate milk 36g,aero chocolate milk 36g,Yes,https://d1ralsognjng37.cloudfront.net/12ca9590-ab4d-4e1b-9dcb-2e86375787bc.jpeg
370,aero darkmilk peppermint chocolate sharing bar 90 g,aero milk chocolate sharing bar 90g ,No,https://tb-static.uber.com/prod/image-proc/processed_images/57577736baaba7a79f1dbe35bb5c44a9/859baff1d76042a45e319d1de80aec7a.jpeg
370,aero darkmilk peppermint chocolate sharing bar 90 g,aero orange chocolate sharing bar 90g ,No,https://tb-static.uber.com/prod/image-proc/processed_images/59587348d5f6532aa4896a587eb397d2/859baff1d76042a45e319d1de80aec7a.jpeg
370,aero darkmilk peppermint chocolate sharing bar 90 g,aero peppermint mint chocolate sharing bar 90g ,No,https://tb-static.uber.com/prod/image-proc/processed_images/5c58f0aa7395e1370d5b04e529501c34/859baff1d76042a45e319d1de80aec7a.jpeg
334,aero melt milk chocolate sharing bag 80g,aero melt milk chocolate sharing bag 80g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5c15aa26bc14946a8d02d040f5a95cd6/b4facf495c22df52f3ca635379ebe613.jpeg
340,aero milk pouch 92g,aero milk pouch 92g,Yes,https://d1ralsognjng37.cloudfront.net/e68d01ab-a93d-4430-a611-6ca2fb9bdc0c.jpeg
343,aero mint,aero mint ,No,https://d1ralsognjng37.cloudfront.net/7d755696-ddc0-4733-96fa-2cf0238c627d.jpeg
359,aero peppermint 100 g,aero peppermint 100g,No,
361,aero peppermint 92g,aero peppermint 92g,Yes,https://d1ralsognjng37.cloudfront.net/c1e6e402-8923-4461-ba14-3e5612f2a3a9.jpeg
364,aero peppermint bubble,aero peppermint bubble bag,No,https://d1ralsognjng37.cloudfront.net/cfdbae56-c891-4c24-9580-cd9b53c580c9.jpeg
364,aero peppermint bubble,aero peppermint bubble share bag,No,https://tb-static.uber.com/prod/image-proc/processed_images/4a12af5dc54903283eddf2e232b91046/859baff1d76042a45e319d1de80aec7a.jpeg
366,aero peppermint mint chocolate,aero peppermint mint chocolate,Yes,https://d1ralsognjng37.cloudfront.net/0c5d4057-29b0-4e6f-a9be-3d66d469114e.jpeg
368,aero peppermint mint chocolate multipack 27g,aero peppermint mint chocolate multipack 27g,Yes,https://d1ralsognjng37.cloudfront.net/fe48211e-8815-4582-84a6-a5a3942bcdee.jpeg
379,after eight bitesize dark mint chocolate tube 60g,after eight bitesize dark mint chocolate tube 60g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b4ebcdc65b2d84a816581ab42a7d03e0/b4facf495c22df52f3ca635379ebe613.jpeg
392,ahmed raspberry jelly crystal,ahmed raspberry jelly crystal,Yes,https://d1ralsognjng37.cloudfront.net/226b3d74-7c28-4ed3-96d3-529a57d4b488.jpeg
394,air wick aerosol linen 240ml,air wick aerosol linen 240ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f523bfc01d597b46f94a366f647910be/859baff1d76042a45e319d1de80aec7a.jpeg
397,air wick fresh water 240ml,air wick fresh water 240ml,Yes,https://d1ralsognjng37.cloudfront.net/7b9ab8ce-1b8f-46e9-aa20-0c6b2042698a.jpeg
399,air wick fresh water air freshener,air wick fresh water air freshener,Yes,https://d1ralsognjng37.cloudfront.net/fff2b0cf-f83c-45bf-80f1-a7cf244eacc0.jpeg
418,airhead taffy bar blue raspberry,airhead taffy bar blue raspberry,Yes,
419,airhead taffy bar cherry,airhead taffy bar cherry,Yes,
420,airhead taffy bar watermelon,airhead taffy bar watermelon,Yes,
422,airhead xtremes candy rainbow berry,airhead xtremes candy rainbow berry,Yes,https://d1ralsognjng37.cloudfront.net/62d76108-488e-4384-b411-5703a871ce18.jpeg
448,airwick aerosol fresh 240ml,airwick aerosol fresh 240ml,Yes,
449,airwick air freshener aerosol pure cherry blossom 250ml,airwick air freshener aerosol pure cherry blossom 250ml,Yes,https://d1ralsognjng37.cloudfront.net/5ec68c0e-74a0-40d5-a38d-c78dcd822e7b.jpeg
463,alberto balsam raspberry conditioner 350 ml,alberto balsam sun kissed raspberry conditioner 350ml,No,
464,alberto balsam shampoo 350 ml,alberto balsam coconut lychee shampoo 350ml,No,
3570,all butter croissant,butter croissant,No,https://d1ralsognjng37.cloudfront.net/c2bbe1b1-dab3-4467-9b05-bf03fc2a0f00.jpeg
494,all day breakfast deep fill sandwich,all day breakfast deep fill sandwich,Yes,https://d1ralsognjng37.cloudfront.net/adcafff8-494d-4081-8a63-8167d697faeb.jpeg
502,allinson easybake yeast 2 x 7g,allinson easybake yeast 2 x 7g,Yes,https://d1ralsognjng37.cloudfront.net/86b5d798-1b5e-46a8-991e-8b2eafefe8ec.jpeg
511,almond breeze unsweetened fresh milk alternative 1l,almond breeze unsweetened fresh milk alternative 1l,Yes,https://d1ralsognjng37.cloudfront.net/7a4293d4-7d4d-4471-b454-e3f7de49965c.jpeg
512,almond croissant,almond crossiants,No,https://d1ralsognjng37.cloudfront.net/6467f6f7-014f-48e9-8894-ece972296112.jpeg
522,aloe vera 500ml,aloe vera 500ml,Yes,https://d1ralsognjng37.cloudfront.net/2455f9fb-defb-4858-a619-873df58b5aa2.jpeg
525,aloevera original 1.5l,aloevera original 1.5l,Yes,
529,alpen muesli original 6 x 550g,alpen muesli original 6 x 550g,Yes,https://d1ralsognjng37.cloudfront.net/3407c8e1-7d5f-4feb-ade3-92f46cfaa7bd.jpeg
531,alpen original 550g,alpen original 550g,Yes,
534,alpenhain select brie 125g,alpenhain select brie 125g,Yes,
537,alpro almond 1ltr,alpro almond 1ltr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6b9f93e8a0a0de9405ca3b11970e4a36/5954bcb006b10dbfd0bc160f6370faf3.jpeg
565,alpro almond milk 1 l,alpro almond 1l,No,https://d1ralsognjng37.cloudfront.net/55413ea2-e79c-4396-93c4-80786f75e95c.jpeg
565,alpro almond milk 1 l,alpro fresh almond milk 1l,No,https://tb-static.uber.com/prod/image-proc/processed_images/1384ae4af1208786fd1a8af099679b77/859baff1d76042a45e319d1de80aec7a.jpeg
546,alpro almond uht milk 1ltr,alpro almond uht milk 1ltr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f824a01ae05d0818496858043b987ac8/859baff1d76042a45e319d1de80aec7a.jpeg
554,alpro chocolate 4x125g,alpro chocolate 4x125g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f2346cd5efef20205490b09e718a81b2/b4facf495c22df52f3ca635379ebe613.jpeg
556,alpro chocolate milk 1l,alpro chocolate milk 1l,Yes,https://d1ralsognjng37.cloudfront.net/68968120-eea2-42b1-85ad-6e8a26009c7d.jpeg
