group_id,leader,member,modify_leader,image_url
4728,boost energy drink 1ltr ,boost energy drink 1ltr ,Yes,
4817,bottle green elderflower 750ml,bottle green elderflower 750ml,Yes,
4830,bounty 350ml,bounty 350ml ,No,
4837,bounty chocolate milk shake scap ,bounty chocolate milk shake scap,Yes,
4837,bounty chocolate milk shake scap ,bounty chocolate milk shake scap ,Yes,
4851,bounty dark twin bar 57 g,bounty dark twin bar 57 g,Yes,
4853,bounty duo,bounty duo,Yes,
4943,branston small chunk 280g,branston small chunk 280g,Yes,
4957,breakaway 6x19.1g,breakaway 6x19.1g ,No,
5030,bristows hairspray conditioning hold,bristow hairspray conditioning hold,No,
44674,british whole milk 2 l,2l whole fresh milk 2 l,No,
5061,broccoli,broccoli ,No,
5069,brooklyn defender ipa,brooklyn defender ipa,Yes,
5137,bud light 12 pack bottle,bud light 12 pack bottle,Yes,
5191,budweiser 440ml 4pack ,budweiser 440ml 4pack ,Yes,
5288,budweiser 4pk,budweiser 4pk can,No,
5197,budweiser 4pk 4x500ml,budweiser 4pk 4x500ml,Yes,
5202,budweiser 4pk pint can 4 x 568ml,budweiser 4pk pint can 4 x 568ml,Yes,
5229,budweiser beer 500ml,budweiser beer 4x500ml,No,
5256,budweiser lager 660ml,budweiser large nrb 660ml,No,
5286,budwelser can 500ml,budwelser can 500ml,Yes,
5317,buitoni spaghetti 1000g,buitoni spaghetti 1000g,Yes,
5325,bulldog 250 ml,bulldog 250 ml,Yes,
5395,butcher grain free 6x400g,butcher grain free 6x400g,Yes,
5475,butterkist cinema sweet popcorn 70 g,butterkist sweet popcorn 70g ,No,
5475,butterkist cinema sweet popcorn 70 g,butterkist sweet salty popcorn 70g ,No,
5475,butterkist cinema sweet popcorn 70 g,butterkist sweetsalted popcorn 70g ,No,
5477,butterkist sweet and salty popcorn,butterkist sweet popcorn ,No,
5477,butterkist sweet and salty popcorn,butterkist sweet salted ,No,
5477,butterkist sweet and salty popcorn,butterkist toffee popcorn ,No,
5463,butterkist sweet andsalted popcorn 76g,butterkist sweet andsalted popcorn 76g,Yes,
5473,butterkist sweet salty 5pak,butterkist sweet salty 5pak,Yes,
5474,butterkist sweet salty popcorn 5 pack,butterkist sweet salty popcorn 5 pack,Yes,
5479,butterkist toffee popcorn 170 g,butterkis toffee popcorn 170g,No,
5481,butterkist toffee popcorn 78 g,butterkist crunchy toffee popcorn 78g ,No,
5481,butterkist toffee popcorn 78 g,butterkist toffee popcorn 78g ,No,
5594,cactus jack schnapps cherry 50cl,cactus jack schnapps cherry 50cl,Yes,
5641,cadbury boost .5g,cadbury boost bar 45g,No,
5642,cadbury boost bite 95g,cadbury boost bite 95g,Yes,
5666,cadbury bournville dark chocolate 100g ,cadbury bournville dark chocolate 100g ,Yes,
5673,cadbury bournville giant button 110g,cadbury bournville giant buttons110g,No,
5674,cadbury bournville giant dark choco 95g,cadbury bournville giant dark choco 95g,Yes,
5675,cadbury bournville old jamaica dark choc,cadbury bournville old jamaica dark choc,Yes,
6416,cadbury bournville orange,cadburys bournville orange bar,No,
5718,cadbury caramilk 37 g,cadbury caramilk 37g ,No,
6991,cadbury caramilk golden caramel chocolate bar 80 g,caramilk golden caramel chocolate bar 80g,No,
5733,cadbury caramilk new 90g,cadbury caramilk new 90g,Yes,
6436,cadbury creme egg,cadburys creme egg,No,
5793,cadbury crunchie rock chocolate 110 g,cadbury crunchie rock chocolate bag 110 g,No,
5801,cadbury crunchy rock 110g,cadbury crunchy rock 110g,Yes,
5822,cadbury dairy milk advent calendar,cadbury dairy milk advent calendar,Yes,
6438,cadbury dairy milk bitsa wispa,cadbury dairy milk ,No,
6438,cadbury dairy milk bitsa wispa,cadbury dairy milk caramel ,No,
12651,cadbury dairy milk chocolate bar 95 g,cadbury dairy milk chocolate bar  95 g,No,
12651,cadbury dairy milk chocolate bar 95 g,cadbury dairy milk chopped nut bar  95 g,No,
12651,cadbury dairy milk chocolate bar 95 g,cadbury dairy milk fruit and nut chopped bar  95 g,No,
12651,cadbury dairy milk chocolate bar 95 g,dairy milk chopped nut 95 g,No,
5991,cadbury dairy milk chocolate oreo sandwich 96 g,cadbury dairy milk chocolate oreo sandwich  96 g,No,
5991,cadbury dairy milk chocolate oreo sandwich 96 g,cadbury dairy milk oreo sandwich 96 g,No,
5955,cadbury dairy milk marvellous creation jelly popping candy 180g,cadbury dairy milk marvellous creation jelly popping candy 180g,Yes,
5970,cadbury dairy milk orange giant button,cadbury dairy milk giant button ,No,
5970,cadbury dairy milk orange giant button,cadbury dairy milk giant button orange ,No,
6354,cadbury dairy milk white oreo 120 g,cadbury chocolate finger 114g ,No,
6354,cadbury dairy milk white oreo 120 g,cadbury dairy milk caramel bar  120 g,No,
6354,cadbury dairy milk white oreo 120 g,cadbury dairy milk daim bar  120 g,No,
6354,cadbury dairy milk white oreo 120 g,cadbury dairy milk with oreo chocolate bar  120 g,No,
6043,cadbury dark milk 85g,cadbury dark milk 85g,Yes,
6443,cadbury dmilk chopped nut,cadburys dairy milk chopped nut,No,
6455,cadbury double decker duo,cadbury double decker ,No,
6455,cadbury double decker duo,cadburys double decker std bar,No,
6118,cadbury flake choc yogurt 90g,cadbury flake choc yogurt 90g,Yes,
6162,cadbury giant,cadbury giant,Yes,
6170,cadbury go nuttier peanut almond 40g,cadbury go nuttier peanut almond 40g,Yes,
6191,cadbury layer of joy chocolate trifle 2pk,cadbury layer of joy chocolate 2pk,No,
6195,cadbury milk choc spread 400g,cadbury milk choc spread 400g,Yes,
