group_id,leader,member,modify_leader,image_url,image,label,canonical_leader,brand ,name ,package,promotion
1374,infusin frutos rojos tosh 24 g 3132,infusin frutos rojos tosh 24 g 3132,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3ef8f793e81e8c85c46e6ae0bbc1d0f7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tosh infusión frutos rojos Caja 24 g,Tosh,infusión frutos rojos,Caja 24 g,0
1375,infusin hierbabuena tosh 24 g 3170,infusin hierbabuena tosh 24 g 3170,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3eaeee1d8946a93c75d46762a9421dd0/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tosh infusión hierbabuena Caja 24 g,Tosh,infusión hierbabuena,Caja 24 g,0
1376,insecticida eco smart 397 g 1006,insecticida eco smart 397 g 1006,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d90151793824d461e9c171698c2c4d83/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Eco	Smart insecticida Spray 397 g,Eco	Smart,insecticida,Spray 397 g,0
1379,jack daniel whiskey 750ml,jack daniel whiskey 375ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/40ced7fdb7d3dd6ca537731ec97d44f4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Jack Daniel's whiskey Botella 375 ml,Jack Daniel's,whiskey,Botella 375 ml,0
1379,jack daniel whiskey 750ml,jack daniel whiskey 750ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d083c934288cd455a322d3efe2f983e7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Jack Daniel's whiskey Botella 750 ml,Jack Daniel's,whiskey,Botella 750 ml,0
1568,jack's mejitos jumbo 300 g,mejitos jumbo jack 300 g 4889,No,https://tb-static.uber.com/prod/image-proc/processed_images/5237cf7b2e4f08b4cbe4618f2b7b8470/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,jack's mejitos jumbo 300 g,Jack's,mejitos jumbo,Bolsa 300 g,0
1802,jack's picaritas familiares 150 g,picaritas familiar jack 150 g 1085,No,https://tb-static.uber.com/prod/image-proc/processed_images/48e5969dd77a721eb2a367e3271aadaf/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,jack's picaritas familiares 150 g,Jack's,picaritas familiares,Bolsa 150 g,0
1401,jagermeister 700 ml 4559,jagermeister 700 ml 4559,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/669c839cdc39c04daab663c82737f1aa/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Jagermeister aperitivo Botella 700 ml,Jagermeister,aperitivo,Botella 700 ml,0
1402,jamn cocido artesanal el pozo 100 g 0104,jamn cocido artesanal el pozo 100 g 0104,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5f30ed402b619dbf817b362e75ee692e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,El	Pozo jamón cocido artesanal Bolsa 100 g,El	Pozo,jamón cocido artesanal,Bolsa 100 g,0
1403,jamn ibrico el pozo 85 g 0173,jamn ibrico el pozo 85 g 0173,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/353ce247ae6edf5a97ea5d60e0565384/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,El	Pozo jamón ibérico Bolsa 85 g,El	Pozo,jamón ibérico,Bolsa 85 g,0
1404,jamn pavo ahumado hickory 150 g 0155,jamn pavo ahumado hickory 150 g 0155,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9e3065f9d5616951ff378568b578d0dd/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Delika jamón pavo ahumado hickory Bolsa 150 g,Delika,jamón pavo ahumado hickory,Bolsa 150 g,0
1406,jamn serrano el pozo 100 g 0050,jamn serrano el pozo 100 g 0050,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ec7e4183213aa7d11c025035b4f3a7d0/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,El	Pozo jamón serrano Bolsa 100 g,El	Pozo,jamón serrano,Bolsa 100 g,0
1422,jugo cranberry ocean s 1.89 l 0075,jugo cranberry ocean s 1.89 l 0075,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fc246fdf07bbff94f2ae32420bbfe4ca/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Ocean jugo arándano Botella 1.89 L,Ocean,jugo arándano,Botella 1.89 L,0
1423,jugo naranja calcium tropicana 355 ml 7760,jugo naranja calcium tropicana 355 ml 7760,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/24878309858522decc334fd1818409f6/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropicana jugo naranja calcium Botella 355 ml,Tropicana,jugo naranja calcium,Botella 355 ml,0
1424,jugo naranja sin pulpa tropicana 1.53 l 2746,jugo naranja con pulpa tropicana 1.53 l 2753,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/abcf9c67d2bb1c634430181f243c3904/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Tropicana jugo naranja con pulpa Botella 1.53 L,Tropicana,jugo naranja con pulpa,Botella 1.53 L,0
1424,jugo naranja sin pulpa tropicana 1.53 l 2746,jugo naranja sin pulpa tropicana 1.53 l 2746,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/85c911262a02d53a60f02dd16c00cae6/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropicana jugo naranja sin pulpa Botella 1.53 L,Tropicana,jugo naranja sin pulpa,Botella 1.53 L,0
1425,jugo naranja some pulp tropicana 355 ml 7777,jugo naranja sin pulpa tropicana 355 ml 7753,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7eb741988beb7d151a3a604a642ab576/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Tropicana jugo naranja sin pulpa Botella 355 ml,Tropicana,jugo naranja sin pulpa,Botella 355 ml,0
1425,jugo naranja some pulp tropicana 355 ml 7777,jugo naranja some pulp tropicana 355 ml 7777,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d901ede62ca2a976aa0802a10d850cbf/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,jugo naranja some pulp tropicana 355 ml,Tropicana ,Jugo de naranja con pulpa,Botella 355 ml,0
1426,kale 100 g 4118,kale 100 g 4118,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e389b14de8a13ffa0e420bd20addfe03/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,kale 100 g,,Kale,100 g,0
1427,kellogg chocozucaritas 480 g 2847,kellogg chocozucaritas 480 g 2847,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6c25561bf96905b6e02bcf254803023f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,kellogg chocozucaritas 480 g,Kellog's,Chocozucaritas,Caja 480 g,0
1428,kellogg froot loop 180 g 5339,kellogg froot loop 180 g 5339,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/00c6dc0d3dd034dac20ff5b79c7d56c3/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,kellogg froot loop 180 g,Kellog's,Froot Loops,Caja 180 g,0
1431,kern salsa hongos y hierbas 425 g,kern salsa hongos y hierbas 425 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8a57a32573779895d9b69ca9f6c8abeb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,kern salsa hongos y hierbas 425 g,Kern's,Salsa hongos y hierbas,Frasco 425 g,0
1433,kern salsa tomate y albahaca 425 g,kern salsa tomate y albahaca 425 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/26c6f113f896c719e27968d218c84913/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,kern salsa tomate y albahaca 425 g,Kern's,Salsa tomate y albahaca ,Frasco 425 g,0
1981,kern's salsa tomate 540 g,kern salsa tomate 400g,No,https://tb-static.uber.com/prod/image-proc/processed_images/73e728c398198480f0ec6e2a486df602/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,kern salsa tomate 400 g,Kern's,Salsa de tomate ketchup,Doypack 400 g,0
1981,kern's salsa tomate 540 g,salsa tomate kern 540 g 6254,No,https://tb-static.uber.com/prod/image-proc/processed_images/361da9fa7cd2d44407cc700c29b177de/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,salsa tomate kern 540 g,Kern's,Salsa de tomate ketchup,Botella 540 ml,0
1849,kettle popcorners corn 142 g,popcorners kettle 142 g 2112,No,https://tb-static.uber.com/prod/image-proc/processed_images/b5de186de726074f41dfe2884551ddca/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,popcorners kettle 142 g,Popcorners,Kettle corn,Bolsa 142 g,0
1440,kikkoman salsa soya 148 ml 0010,kikkoman salsa soya 148 ml 0010,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/08235f895ce88212e95efb880590894d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,kikkoman salsa soya 148 ml,Kikkoman,Salsa soya,Botella 148 ml,0
1441,kikkoman salsa soya baja en sodio 148 ml 1017,kikkoman salsa soya baja en sodio 148 ml 1017,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f2dc1b737508f378ffe56c892db72d15/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,kikkoman salsa soya baja en sodio 148 ml,Kikkoman,Salsa soya baja en sodio,Botella 148 ml,0
1739,kitty papa tostada 180 g,papa tostada kitty 180 g 0201,No,https://tb-static.uber.com/prod/image-proc/processed_images/0989fc481f6734fa97aef24a8aa3e377/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,papa tostada kitty 180 g,Kitty,Papa tostada,Bolsa 180 g,0
1740,kitty papa tostada 30 g,papa tostada kitty 30 g 0041,No,https://tb-static.uber.com/prod/image-proc/processed_images/e43881d6bc5ea8030544d0e6478ec095/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,papa tostada kitty 30 g,Kitty,Papa tostada,Bolsa 30 g,0
1449,kombucha gutsy frambuesa botella 400 ml 1830,kombucha gutsy frambuesa botella 400 ml 1830,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c6d2bea2cac3c9901c569d7fd0fac5f9/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,kombucha gutsy frambuesa botella 400 ml,The Gutsy Captain,Kombucha frambuesa,Botella 400 ml,0
1450,kombucha gutsy granadilla botella 400 ml 2264,kombucha gutsy granadilla botella 400 ml 2264,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e901c7801ca573620b1ea19207048b7d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,kombucha gutsy granadilla botella 400 ml,The Gutsy Captain,Kombucha granadilla,Botella 400 ml,0
1451,kombucha gutsy jengibre botella 400 ml 1823,kombucha gutsy jengibre botella 400 ml 1823,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e5999e83153242aa721a467e7809d027/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,kombucha gutsy jengibre botella 400 ml,The Gutsy Captain,Kombucha jengibre,Botella 400 ml,0
1485,lay papa bbq 184.2g,lay papa bbq 184.2g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e53dfa220e0a4a4e1883af91ed06acfd/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,lay papa bbq 1842 g,Lays,Papas sabor bbq,Bolsa 184 g,0
1486,lay papa crema cebolla 184g,lay papa crema cebolla 184g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7182a946ee2050d75ff326174fb9ccdc/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,lay papa crema cebolla 184 g,Lays,Papas sabor crema cebolla ,Bolsa 184 g,0
1495,leche de almendra pacific 946 ml 5009,leche de almendra pacific 946 ml 5009,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2d7f3e681a574fb710538216504df2c1/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,leche de almendra pacific 946 ml,Pacific Foods,Leche de almendra,Cartón 946 ml,0
1496,leche de coco pacific 946 ml 7508,leche de coco pacific 946 ml 7508,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2e5eb09f9e00a5c00ae654f9bb04756f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,leche de coco pacific 946 ml,Pacific Foods,Leche de coco,Cartón 946 ml,0
1497,lechuga freze 2210,lechuga freze 2210,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ffe70ebd099d8ade315b785c80977f06/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,lechuga freze,,Lechuga freze,1 unid,0
1498,lechuga hidropnica americana 2346,lechuga hidropnica americana 2346,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c66510c54350ff9945f81180fc89fc5d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,lechuga hidropónica americana,,Lechuga hidropónica americana,1 unid,0
1500,limon mesino 12 uds 2189,limon mesino 12 uds 2189,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a16270142d2df51f050fdfca0f1e277e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,limon mesino 12 unid,,Limón mesino,12 unid,0
1508,lomo curado rebanado goikoa 100 g 0456,lomo curado rebanado goikoa 100 g 0456,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2426d151ffa09bff461f2d45f61ec20a/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,lomo curado rebanado goikoa 100 g,Goikoa,Lomo curado rebanado,,0
1510,luigi bosca rose 750mlexcelcium choc.bombom 125gr,luigi bosca rose 750mlexcelcium choc.bombom 125gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5af6f6a97559e1f7a8ee92c87ba71103/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,luigi bosca rose 750 ml y excelcium choc bombom 125 g,Luigi Bosca,Rose wine + choco bombom excelcium 125 g,750 ml,1
1513,lysol desinfectante spray m. brezze 354 ml 8330,lysol desinfectante spray m. brezze 354 ml 8330,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3c4a20e2e7c506e4e5a274e4eba07afc/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,lysol desinfectante spray brezze 354 ml,Lysol,Desinfectante spray brezze,Aerosol 354 ml,0
1528,mandarina clementina kg 0984,mandarina clementina kg 0984,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/39d308972ac2a0f140fe6a94f120c48f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,mandarina clementina kg ,,Mandarina clementina,Precio por kg,0
1529,manga kg 0985,manga kg 0985,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0654560e5d189c3e114c3d10917cfe37/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,manga kg,,Manga,Precio por kg,0
1532,mantequilla de almendra natural bite 265 g 0678,mantequilla de almendra natural bite 265 g 0678,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f62d80b6b690139c3476573d105e7634/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,mantequilla de almendra natural bite 265 g,Natural Bites,Mantequilla de almendra,Frasco 265 g,0
1533,mantequilla de man natural bite 265 g 0692,mantequilla de man natural bite 265 g 0692,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3681660eb62390257005a6f4402db5cc/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,mantequilla de man natural bite 265 g,Natural Bites,Mantequilla de maní,Frasco 265 g,0
1535,manzana gala pequea empacada 6 uds 2563,manzana gala pequea empacada 6 uds 2563,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d1c5fdae22053f5747b824fdc92b887c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,manzana gala pequeña empacada 6 unid,,Manzana gala pequeña,Malla 6 unid,0
1537,manzana gala ud plu 15197 5197,manzana gala ud plu 15197 5197,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/27f1b2911cf6153f717880abc55c0dac/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,manzana gala ud plu,,Manzana gala,1 unid,0
1549,mar y sol sangria tinta 750mlplaton quesos y fiambres 5,mar y sol sangria tinta 750mlplaton quesos y fiambres 5,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3d7eddcb5d578ca5c50d817e476afad2/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,mar y sol sangria tinta 750ml y platon quesos y fiambres 5,Mar y Sol, Sangría tinta + platón quesos y fiambres,Botella 750 ml,1
1562,mayonesa light alolivo 400 g 1623,mayonesa light alolivo 400 g 1623,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e7cbaf1c413c8b41c16717c6e1c6d82d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Alolivomayonesa light 400 g,Alolivo,Mayonesa light,Doypack 400 g,0
1563,mayonesa light hellmanns 200 g 2954,mayonesa light hellmanns 200 g 2954,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fb08a6eed863496203571c8729a2a2ae/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Hellmann's mayonesa light 200 g,Hellmann's,Mayonesa light,Doypack 200 g,0
1564,mc cormick aderezo caesar 200 ml 7635,mc cormick aderezo caesar 200 ml 7635,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/09a1ce1a2657d9ef15ee1e13252aa2b4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,mc cormick aderezo caesar 200 ml,Mccormick ,Aderezo caesar,Doypack 200 g,0
1565,mc cormick aderezo honey 200 ml 0078,mc cormick aderezo honey 200 ml 0078,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/648938168261a4f8288f336c53921d0d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,mc cormick aderezo honey 200 ml,Mccormick ,Aderezo honey,Doypack 200 g,0
1569,mennen aceite baby magic 100 ml 8246,mennen aceite baby magic 100 ml 8246,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9e74490dacfcb04eeab82333a55d418e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,mennen aceite baby magic 100 ml,Mennen, Aceite baby magic,Botella 100 ml,0
1570,mennen colonia baby magic 200 ml 1796,mennen colonia baby magic 200 ml 1796,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ef427b056868aaa684b44e5d0c459074/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,mennen colonia baby magic 200 ml,Mennen,Colonia baby magic,Botella 200 ml,0
1571,mennen jabon regular 90 g 5734,mennen jabon regular 90 g 5734,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7db07d288b08fedade0113906eb11190/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,mennen jabon regular 90 g,Mennen,Jabon regular,Caja 90 g,0
1574,mermelada fresa orgnica j y m 280 g 0125,mermelada fresa orgnica j y m 280 g 0125,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b05f834106473320b9dd7f81082f24bb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE, j y m mermelada fresa orgnica 280 g,J & M,Mermelada de fresa orgánica,Frasco 280 g,0
1575,mermelada mora manzana j y m 280 g 0323,mermelada mora manzana j y m 280 g 0323,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b0681913ac05fd11454576843c4cc071/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,j y m  mermelada mora manzana 280 g 0323,J & M,Mermelada  de moras y manzana,Frasco 280 g,0
1576,miel de abeja bluezone 350 g 0145,miel de abeja bluezone 350 g 0145,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/072a60716d4aee8e6ae617827040cab7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,miel de abeja bluezone 350 g,Blue Zones,Miel de abeja,Frasco 350 g,0
1584,mini snicker en bolsa 125 g 5024,mini snicker en bolsa 125 g 5024,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3e6339e85332276a8c8ac08aeec4e0ac/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,mini snicker 125 g,Snickers,Mini snicker,Bolsa 125 g,0
1586,mix lechuga gourmet bandeja 180 g 2669,mix lechuga gourmet bandeja 180 g 2669,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3898425b69838f57cbfa67144700af6c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,mix lechuga gourmet bandeja 180 g,,Mix lechuga gourmet,Bandeja 180 g,0
1587,mixto de berry 240 g 0753,mixto de berry 240 g 0753,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9061a117306836f0db141b2b06c724c0/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,mixto de berry 240 g,,Mixto de berrys,Bandeja 240 g,0
1588,moccachino britt 8 oz 4971,moccachino britt 8 oz 4971,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/66e6365adbc52d5e98edb40e3d081e9c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,moccachino britt 226 ml,Britt,Moccachino,Vaso 226 ml,0
1589,moccachino vainilla britt 8 oz 6186,caf capuccino vainilla britt 8 oz 6184,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/66e6365adbc52d5e98edb40e3d081e9c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,caf capuccino vainilla britt 8 oz,Britt,Capuccino vainilla,Vaso 237 ml,0
1589,moccachino vainilla britt 8 oz 6186,moccachino vainilla britt 8 oz 6186,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/66e6365adbc52d5e98edb40e3d081e9c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,moccachino vainilla britt 226 ml,Britt,Moccachino vainilla,Vaso 226 ml,0
1604,monteverde queso gouda pesto 300 g 4694,monteverde queso gouda pesto 300 g 4694,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/634ac3878303e3e6c55e0fa220793213/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,monteverde queso gouda pesto 300 g,Monteverde,Queso gouda pesto,Bolsa 300 g,0
1607,monteverde queso mozzarella light 250 g 4427,monteverde queso mozzarella light 250 g 4427,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/76ffc8ebc95fe1ebedf1e94f307a9709/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,monteverde queso mozzarella light 250 g,Monteverde,Queso mozzarella light,Bolsa 250 g,0
1610,monteverde queso mozzarella rallado 227 g,monteverde queso rallado mozzarella 227 g 4458,No,https://tb-static.uber.com/prod/image-proc/processed_images/27c9c814e19a6d546193536a58a111b6/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,monteverde queso rallado mozzarella 227 g,Monteverde,Queso rallado mozzarella,Bolsa 227 g,0
1609,monteverde queso probiticos 300 g 5370,monteverde queso probiticos 300 g 5370,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2e81d93796489979754f7b08a46a6f46/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,monteverde queso probióticos 300 g,Monteverde,Queso probióticos,Bolsa 300 g,0
1611,monteverde queso rallado para pizza 227 g 4526,monteverde queso rallado para pizza 227 g 4526,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/90dc3cdad2a59a0949f8cca82558c446/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,monteverde queso rallado para pizza 227 g,Monteverde,Queso rallado para pizza,Bolsa 227 g,0
1624,naox bebida frutos rojos 358 ml,naox bebida frutos rojos 358 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/08ab5709cdd98d34f9fbfdd1450de339/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,naox bebida frutos rojos 358 ml,Naox,Bebida sabor frutos rojos,Botella 358 ml,0
1625,naox bebida limn 358 ml,naox bebida limn 358 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2ea73836676e7a9b59cb3e3839ce33c8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,naox bebida limn 358 ml,Naox,Bebida sabor limón 358 ml,Botella 358 ml,0
1626,naranja malla 5 uds 3378,naranja malla 5 uds 3378,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/dcff6a1f67b34415c0e00b499cf118a2/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,naranja malla 5 unid,,Naranja,Malla 5 unid,0
1977,natura's salsa con carne 210 g,salsa con carne naturas 210 g 3947,No,https://tb-static.uber.com/prod/image-proc/processed_images/e44c7a4815713d3259d3dbfee839ab57/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,salsa con carne naturas 210 g,Natura's,Salsa con carne naturas,Bolsa 210 g,0
1630,natural bite galleta apple 160 g 1000,natural bite galleta apple 160 g 1000,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d571ec6141e534218bccaae8d53722b9/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,natural bite galleta apple 160 g,Natural Bites,Galleta oatmeal apple,Caja 160 g,0
1631,natural bite galleta chocolate 160 g 0997,natural bite galleta chocolate 160 g 0997,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d5a481e52748eaa697ba700033ef8042/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,natural bite galleta chocolate 160 g,Natural Bites,Galleta chocolate,Caja 160 g,0
1632,nature heart almendra coco 946ml,nature heart almendra coco 946ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9db0e6999ec94f7135f7d5d28d92aaca/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,nature heart almendra coco 946 ml,Nature's Heart,Alimento líquido almendra coco,Cartón 946 ml,0
1633,nature heart almendra vainilla 946ml,nature heart almendra vainilla 946ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/493784da2e49444c3ac3c987198e32df/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,nature heart almendra vainilla 946 ml,,Alimento líquido almendra vainilla ,Cartón 946 ml,0
1644,nestl crunch buncha 35g,nestl crunch buncha 35g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1cfbee6217736027cc4457e6ebffca38/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,nestlé crunch buncha 35 g,Nestlé,Crunch buncha,Bolsa 35 g,0
1646,nestle cereal nesquik 330 g 7632,nestle cereal nesquik 330 g 7632,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8986cc17cdff6fd6e9f85dfb603db38f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,nestle cereal nesquik 330 g,Nesquik,Cereal chocolate,Caja 330 g,0
1647,nestlé kit kat chocolate 41.5 g,nestl kit kat chocolate 41.5g,No,https://tb-static.uber.com/prod/image-proc/processed_images/6677d9d8bbdc78521c0233287ac6bc53/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,nestl kit kat chocolate 41.5 g,Nestlé,Kit Kat chocolate,Empaque 41 g,0
1648,newvana mezclador coctel margarita 1l,newvana mezclador coctel margarita 1l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f41eb2d98a32e5ccee48f46a51c155ce/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,newvana mezclador coctel margarita 1 L,Newvana, Mezclador coctel margarita,Cartón 1 L,0
