group_id,leader,member,modify_leader,image_url,image,label,canonical_leader,brand ,name ,package,promotion
17768,gomitas tropicos trolli 100 g 2482,gomitas tropicos trolli 100 g 2482,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/276dbcd4302688da38ed0af21cc8ba9e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Trolli gomitas tropicos 100 g ,Trolli,Gomitas tropicos,Bolsa 100 g,0
18071,grano almendras arndanos nutrisnacks 300 g 4682,grano almendras arndanos nutrisnacks 300 g 4682,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bd7a2ec5024370a68be76ca84e3e5047/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Nutri Snacks granola sin azúcar 300 g ,Nutri Snacks,Granola sin azúcar,Bolsa 300 g,0
18386,guacamole 150 g,guacamole 150 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7d81e10fc5182496c5acfa11ae1f75a9/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Guacamole 150 g,,Guacamoles ,Bandeja 150 g,0
18387,guacamole con tortilla 130 g 0524,guacamole con tortilla 130 g 0524,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c480b0ebb14a1ea5cca650405d35f058/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Guacamole con tortilla 130 g ,,Guacamole con tortilla,130 g,0
18390,guaro cacique 1 l 0010,guaro cacique 1 l 0010,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bc6ad4323a9ed834779a72db16983b8e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Cacique guaro 1 L,Cacique,Guaro,Botella 1 L,0
18391,guaro cacique 365 ml 0027,guaro cacique 365 ml 0027,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3566cec67e8b7389a9f312b71d416e90/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Cacique guaro 365 ml ,Cacique,Guaro,Botella 365 ml,0
18558,h2oh lima limn botella 1.5 l,h2oh lima limn botella 1.5 l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9183f5a15c467bf91e48d9ee7a0ad5f7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,H2oh! agua sabor lima limón botella 1.5 L,H2oh!,Agua sabor lima limón ,Botella 1.5 L,0
18559,h2oh limonata botella 1.5 l,h2oh limonata botella 1.5 l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a3dc185ba5b2669101872bddbc47fc4b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,H2oh! limonada botella 1.5 L,H2oh!,Limonada,Botella 1.5 L,0
18560,h2oh toronja rosada bot 1.5 l,h2oh toronja rosada bot 1.5 l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6e834bf988046036a464f7b2780944a5/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,H2oh! agua sabor toronja rosada botella 1.5 L,H2oh!,Agua sabor toronja rosada,Botella 1.5 L,0
18662,hall caramelo cereza 25.2 g 7825,hall caramelo cereza 25.2 g 7825,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/205c485d1097cb415b5f448469660092/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Halls caramelo sabor cereza 25.2 g ,Halls,Caramelo sabor cereza,25.2 g,0
18663,hall caramelo menta 25.2 g 7818,hall caramelo menta 25.2 g 7818,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e7de137d8af5f2477bd4c3bcd8f41679/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Halls caramelo sabor menta 25.2 g ,Halls,Caramelo sabor menta,25.2 g,0
18664,hall caramelo miel limn 25.2 g 7863,hall caramelo miel limn 25.2 g 7863,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6ad6a340315fc876710b6d6f7bea9033/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Halls caramelo sabor miel limón 25.2 g ,Halls,Caramelo sabor miel limón,25.2 g,0
18665,hall caramelo strong lyptus 25 g 7106,hall caramelo strong lyptus 25 g 7106,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/eb8c162cf8e59d6fc228047eab3a72e1/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Halls caramelo strong lyptus 25 g ,Halls,Caramelo strong lyptus,25 g,0
19706,harina nacarina 1 kg 0108,harina nacarina 1 kg 0108,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4aaeb0fc45d0d851f13bb3c023cf6d62/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Nacarina harina 1 kg,Nacarina,Harina,Bolsa 1 kg,0
19709,harpic destapa caos 1l 2107,harpic destapa caos 1l 2107,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/79357bddb05619907769e7f68d56e2bb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Harpic destapa caños Botella 1 L,Harpic,destapa caños,Botella 1 L,0
19821,head and shoulder old spice 375ml.180ml bt,head and shoulder old spice 375ml.180ml bt,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/eb0785aef957301234b59fb99324c570/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Head & Shoulders shampoo Old Spice Botella 375 ml + 180 ml,Head & Shoulders,shampoo Old Spice,Botella 375 ml + 180 ml,0
19823,head and shoulder shampoo proteccin cada 375ml,head and shoulder shampoo proteccin cada 375ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/435d6461528d76d6dd47df5d24a87e69/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Head & Shoulders shampoo protección caída Botella 375 ml,Head & Shoulders,shampoo protección caída,Botella 375 ml,0
20134,helado mini sndwich veteado chocolate 500 g 9983,helado mini sndwich veteado chocolate 500 g 9983,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a5fea45863342c64dc6da4dc3d93a664/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos helado mini sandwich veteado chocolate Pote 500 g,Dos Pinos,helado mini sandwich veteado chocolate,Pote 500 g,0
20135,helado winky churchill 100 g,helado winky churchill 100 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/00a2c96cbc8b9f486bfafbf87468ffbe/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Winky helado churchill Bolsa 100 g,Winky,helado churchill,Bolsa 100 g,0
20136,helado winky milan menta 110 g,helado winky milan menta 110 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c2af4534a22f7f6bc078d42c11c8c395/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Winky helado milan menta Bolsa 110 g,Winky,helado milan menta,Bolsa 110 g,0
20137,helado winky pie de limn 100 g,helado winky pie de limn 100 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/478a57b37b371ae2604ad3ea16f64566/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Winky helado pie de limón Bolsa 100 g,Winky,helado pie de limón,Bolsa 100 g,0
20145,hellman mayonesa light 200g,hellman mayonesa light 200g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/73f31a11d8388548956e04417ae2fcee/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Hellman's mayonesa light Doypack 200 g,Hellman's,mayonesa light,Doypack 200 g,0
20467,hidrantante gatorade glacier zero 591 ml 3549,hidrantante gatorade glacier zero 591 ml 3549,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7f0aa31a43f63c89d874417ae2608e7d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Gatorade hidrantante glacier zero Botella 591 ml,Gatorade,hidrantante glacier zero,Botella 591 ml,0
20468,hidratante avalancha powerade 600 ml 4488,hidratante avalancha powerade 600 ml 4488,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f5f6baac45da593d5f2c7d7eab05ec07/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Powerade hidratante avalancha 600 ml,Powerade,hidratante avalancha,600 ml,0
20469,hidratante berry blue gatorade 600 ml 1425,hidratante berry blue gatorade 600 ml 1425,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6df7b6108db3124088c8b874f4c876bb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Gatorade hidratante berry blue 600 ml,Gatorade,hidratante berry blue,600 ml,0
20470,hidratante electrolic suero mora azul 625 ml 4797,hidratante electrolic suero mora azul 625 ml 4797,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e00d17c682e1016fa714fa2c26f8f758/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Electrolit hidratante suero mora azul 625 ml,Electrolit,hidratante suero mora azul,625 ml,0
20471,hidratante electrolit suero fresa kiwi 625 ml 8420,hidratante electrolit suero fresa kiwi 625 ml 8420,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f12c1a9b132abf271a9d150a4108cdc1/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Electrolit hidratante suero fresa kiwi 625 ml,Electrolit,hidratante suero fresa kiwi,625 ml,0
20472,hidratante electrolit suero uva 625 ml 8437,hidratante electrolit suero uva 625 ml 8437,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e6cf44be55fa730f4dc39ea2d2593d14/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Electrolit hidratante suero uva 625 ml,Electrolit,hidratante suero uva,625 ml,0
20473,hidratante gatorade naranja zero 591 ml 3181,hidratante gatorade naranja zero 591 ml 3181,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d52515803a40c3f30ed0241c62a0c59a/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Gatorade hidratante naranja zero 591 ml,Gatorade,hidratante naranja zero,591 ml,0
20474,hidratante lima limon gatorade 600 ml 1418,hidratante lima limon gatorade 600 ml 1418,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f1611142592f2596ed1dde9830ea3a5e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Gatorade hidratante lima limon 600 ml,Gatorade,hidratante lima limon,600 ml,0
20475,hidratante naranja gatorade 600 ml 1401,hidratante naranja gatorade 600 ml 1401,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/faed318280160ef859711a933efa01d5/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Gatorade hidratante naranja 600 ml,Gatorade,hidratante naranja,600 ml,0
20476,hidratante polvo citrus so 5 g 4127,hidratante polvo citrus so 5 g 4127,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e5a01b44ff1da7998ca0f5b2d3653481/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,SOS hidratante polvo citrus 5 g,SOS,hidratante polvo citrus,5 g,0
20477,hidratante ponche frutas gatorade 600 ml 1432,hidratante ponche frutas gatorade 600 ml 1432,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f74806cce84c537c74799b8381519349/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Gatorade hidratante ponche frutas 600 ml,Gatorade,hidratante ponche frutas,600 ml,0
20478,hidratante uva gatorade 600 ml 1395,hidratante uva gatorade 600 ml 1395,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2f66c25bbaae1f603ac677ea41a8fa35/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Gatorade hidratante uva 600 ml,Gatorade,hidratante uva,600 ml,0
20479,hidratante zero grape powerade 591 ml 0745,hidratante zero grape powerade 591 ml 0745,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7200e72e91458dd8b7337b7b6491d1a7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Powerade hidratante zero grape 591 ml,Powerade,hidratante zero grape,591 ml,0
20480,hidratante zero mixed berry powerade 591 ml 0752,hidratante zero mixed berry powerade 591 ml 0752,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ef230c0b319fee7283fd5830d562490c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Powerade hidratante zero mixed berry 591 ml,Powerade,hidratante zero mixed berry,591 ml,0
20481,hielo am kg 0057,hielo am kg 0057,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2a4f759b319bcdfc81964d1032764309/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,AMPM hielo 3.5 kg,AMPM,hielo,3.5 kg,0
20594,hoja laurel badia 7 g 0196,hoja laurel badia 7 g 0196,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d4f5f51fc695154f8de7c7b4378a0c95/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Badia hoja laurel 7 g,Badia,hoja laurel,7 g,0
20595,hojuelas malanga soldanza 45 g 2015,hojuelas malanga soldanza 45 g 2015,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8b4c220c7a8d513bc804456ed63f103e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Soldanza hojuelas malanga 45 g,Soldanza,hojuelas malanga,45 g,0
20662,hongo entero 125 g 0760,hongo entero 125 g 0760,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9f0e1b40d6f3159852a508be301178ab/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Hongo entero 125 g,,hongo entero,125 g,0
20907,hueso para perro patatas compa 2703,hueso para perro patatas compa 2703,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f966130f868a2b2f12ff6facc0bea0e8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Compa hueso para perro patatas 1 unid,Compa,hueso para perro patatas,1 unid,0
20908,hueso sabor carne compa 5 uds 0419,hueso sabor carne compa 5 uds 0419,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d8127131a634b14262133189c30c779b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Compa hueso sabor carne 5 unids,Compa,hueso sabor carne,5 unids,0
20909,hueso sabor pollo para perro compa 1 ud 0389,hueso sabor pollo para perro compa 1 ud 0389,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9f2cc36abb39a6ec03c47530f4e57499/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Compa hueso sabor pollo para perro 1 unid,Compa,hueso sabor pollo para perro,1 unid,0
20910,huevos 10 ud plu 15221 o 15224 5221,huevos 10 ud plu 15221 o 15224 5221,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d7fc314931101bae1478ce31cd21e65b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Huevos plu 10 unids,,huevos plu,10 unids,0
21162,i2go audifonos 0050,i2go audifonos 0050,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fb98218c6077df91242cb31ae3679533/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,i2go audífonos 1 unid,i2go,audífonos,1 unid,0
21163,i2go audifonos urban 0095,i2go audifonos urban 0095,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a2cc1badca44d23eb0cb5b430801a4b2/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,i2go audífonos urban 1 unid,i2go,audífonos urban,1 unid,0
21164,i2go cable lightning connector 0074,i2go cable lightning connector 0074,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bf015ca4583be14ad8c685c81e9b49bd/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,i2go cable lightning connector 1 unid,i2go,cable lightning connector,1 unid,0
21165,i2go cable micro usb 0043,i2go cable micro usb 0043,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8dae2a811244fbc82a8ba6c43e589de8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,i2go cable micro usb 1 unid,i2go,cable micro usb,1 unid,0
21166,i2go cable tipo c 0125,i2go cable tipo c 0125,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d2261668285b2930b493c32c6835da8e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,i2go cable tipo c 1 unid,i2go,cable tipo c,1 unid,0
21167,i2go car holder magntico 0101,i2go car holder magntico 0101,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4062c5f5dd39028ae4c00b83d86d46be/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,i2go car holder magnético 1 unid,i2go,car holder magnético,1 unid,0
21168,i2go cargador de carro 0012,i2go cargador de carro 0012,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c2683dedf12d1f4fff9bcb1a34f75fa9/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,i2go cargador de carro 1 unid,i2go,cargador de carro,1 unid,0
21169,i2go cargador de pared 0029,i2go cargador de pared 0029,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a67514df286fe4083caa35df7466d395/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,i2go cargador de pared 1 unid,i2go,cargador de pared,1 unid,0
21170,i2go cargador doble para carro 0197,i2go cargador doble para carro 0197,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/95931fa48e5f0ce83de9bc29be536758/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,i2go cargador doble para carro 1 unid,i2go,cargador doble para carro,1 unid,0
21171,i2go pro cable lightning 2 m 3102,i2go pro cable lightning 2 m 3102,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0f1b206a13447ae0465d208eed5b1af4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,i2go pro cable lightning 2 m 1 unid,i2go,pro cable lightning 2 m,1 unid,0
21172,i2go sound beat earphone 1801,i2go sound beat earphone 1801,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fde83fbd7a4e3393410f562334c2025c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,i2go sound beat earphone 1 unid,i2go,sound beat earphone,1 unid,0
21212,iced tea mango arizona 680 ml 5853,iced tea mango arizona 680 ml 5853,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8319cddbf008aaca1b1c3572bc310697/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Arizona iced tea mango 680 ml,Arizona,iced tea mango,680 ml,0
21551,jabn antibacterial sbila bactex 221 ml 4536,jabn antibacterial sbila bactex 221 ml 4536,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e80fb608fd34a5bc0778f173c32f6c06/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Bactex jabón antibacterial sábila 221 ml,Bactex,jabón antibacterial sábila,221 ml,0
21552,jabn avena protex 3 pack 330 g 2353,jabn avena protex 3 pack 330 g 2353,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fc13b7a97170f4759fd29012a77e7e19/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Protex jabón avena 3 unid x 110 g c/u,Protex,jabón avena,3 unid x 110 g c/u,0
21553,jabn lquido avena protex 221 ml 0313,jabn lquido avena protex 221 ml 0313,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0ef28b5fe79f07d1538f9c1fac2b734e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Protex jabón lquido avena 221 ml,Protex,jabón lquido avena,221 ml,0
21554,jabn lquido sbila bactex 221 ml 4529,jabn lquido sbila bactex 221 ml 4529,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/294fdd50058a813a96f9454de5f9e306/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Bactex jabón lquido sábila 221 ml,Bactex,jabón lquido sábila,221 ml,0
21584,jack barra poder caja 210 g,jack barra poder caja 210 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3cb605f8ebf336ad8ff283c0ab03a28d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Jack's barra poder 210 g,Jack's,barra poder,210 g,0
21633,jack cereal naranitas bolsa 300g 2878,jack cereal naranitas bolsa 300g 2878,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/04d908746aebc81e4e7696cdc173a9c9/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Jack's cereal Naranitas Bolsa 300 g,Jack's,cereal Naranitas,Bolsa 300 g,0
21634,jack cereal trijuelas bolsa 300 g 2892,jack cereal trijuelas bolsa 300 g 2892,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0463c58d7da10846d704d2d80c5d43c6/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Jack's cereal Trijuelas 300 g,Jack's,cereal Trijuelas,300 g,0
21881,jack mejitos jumbo 300g,jack mejitos jumbo 300g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6691193212d44c5ae652791eed4d7e20/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Jack's Mejitos jumbo 300 g,Jack's,Mejitos jumbo,300 g,0
21882,jack meneitos queso 115 g,jack meneitos queso 115 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ee6d84d2a83a61eb7d9f8ca070661d82/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Jack's Meneitos queso 115 g,Jack's,Meneitos queso,115 g,0
21911,jack palitrokes oliva ajo 200 g,jack palitrokes oliva ajo 200 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8b71a146ad54c1f4cede7a61768ceeea/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Jack's Palitrokes oliva ajo 200 g,Jack's,Palitrokes oliva ajo,200 g,0
21914,jack picaritas familiares 150g,jack picaritas familiares 150g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/619e6b7c3796ad1095357bb0d9a46d95/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Jack's Picaritas familiares 150 g,Jack's,Picaritas familiares,150 g,0
21973,jack snacker dipper 175 g,jack snacker dipper 175 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6d7ea2ffadb7dd81a2d34ce917486735/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Jack's Snacker dipper 175 g,Jack's,Snacker dipper,175 g,0
22284,jamn cerdo cinta azul 250 g 6059,jamn cerdo cinta azul 250 g 6059,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b72b2c8e28da5d11dcad2b1e2e4f2580/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Cinta Azul jamón cerdo 250 g,Cinta Azul,jamón cerdo,250 g,0
22285,jamn de pavo ahumado fud 250 g 0302,jamn de pavo ahumado fud 250 g 0302,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/115bf6ea698224fad5097664f911e16c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Fud jamón de pavo ahumado 250 g,Fud,jamón de pavo ahumado,250 g,0
22286,jamn pavo ahumado cinta azul 250 g 9074,jamn pavo ahumado cinta azul 250 g 9074,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/73c1d31c6153b76268c7821d062052fd/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Cinta Azul jamón pavo ahumado 250 g,Cinta Azul,jamón pavo ahumado,250 g,0
22287,jamn serrano el pozo 50 g 0425,jamn serrano el pozo 50 g 0425,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ec7e4183213aa7d11c025035b4f3a7d0/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,ElPozo jamón serrano el pozo 50 g,ElPozo,jamón serrano el pozo,50 g,0
43135,johnnie walker black label whisky 350 ml,whisky johnnie walker black 375 ml 4608,No,https://tb-static.uber.com/prod/image-proc/processed_images/fa4d6664de8f8bb249af1f00dc345cc1/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Johnnie Walker whisky black 375 ml,Johnnie Walker,whisky black,375 ml,0
43135,johnnie walker black label whisky 350 ml,whisky johnnie walker black 750 ml 4011,No,https://tb-static.uber.com/prod/image-proc/processed_images/08ce903657c4246bbde096e7f5a4d8c4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Johnnie Walker whisky black 750 ml,Johnnie Walker,whisky black,750 ml,0
22448,johnnie walker rojo 375 ml hielo 3.5 kg 17448,johnnie walker rojo 375 ml hielo 3.5 kg 17448,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4e7f3fd33292817efd746319f5e5aa46/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Johnnie Walker rojo hielo Botella 375 ml + Bolsa 3.5 kg,Johnnie Walker,rojo hielo,Botella 375 ml + Bolsa 3.5 kg,0
22539,jomar orejitas 145 grs,jomar orejitas 145 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/87888a48b3e4436cdb6df2e5bdb7bbce/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Jomar orejitas 1 unid,Jomar,orejitas,1 unid,0
22671,jugo kiwi fresa snapple 473 ml 3107,jugo kiwi fresa snapple 473 ml 3107,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8f422720bd2bf459c8c47581a73215b4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Snapple jugo kiwi fresa 473 ml,Snapple,jugo kiwi fresa,473 ml,0
22672,jugo manzana snapple 473 ml 3282,jugo manzana snapple 473 ml 3282,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fd51c2deb95dc45d3073cec12161b039/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Snapple jugo manzana 473 ml,Snapple,jugo manzana,473 ml,0
22673,jugo naranja fresh 1 l 0622,jugo naranja fresh 1 l 0622,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/83916b9500dd721dbc0a44d12e2daaf2/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Fresh jugo naranja 1 L,Fresh,jugo naranja,1 L,0
22674,jugo naranja fresh 355 ml 0615,jugo naranja fresh 355 ml 0615,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fb2ddaa27d9b49397ee4c367acf106b3/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Fresh jugo naranja 355 ml,Fresh,jugo naranja,355 ml,0
22675,jugo naranja sunfruit 1 l 0504,jugo naranja sunfruit 1 l 0504,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2138290c8a935f1536fab7715f8d07fb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Del Valle jugo naranja sunfruit 1 L,Del Valle,jugo naranja sunfruit,1 L,0
22676,jugo naranja sunfruit 250 ml 3205,jugo naranja sunfruit 250 ml 3205,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/337fd60bd0301b2c4b9314c5c497deb8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Del Valle jugo naranja sunfruit 250 ml,Del Valle,jugo naranja sunfruit,250 ml,0
22677,jugo tomate kern 157 ml 6360,jugo tomate kern 157 ml 6360,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ba8f4f6c1d470d5076e3e8f149e570d0/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Kern's jugo tomate 157 ml,Kern's,jugo tomate,157 ml,0
22942,kellogg chocozucaritas 480g,kellogg chocozucaritas 480g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6c25561bf96905b6e02bcf254803023f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Kellogg's Chocozucaritas cereal 480 g,Kellogg's,Chocozucaritas cereal,480 g,0
