canonical_id,canonical_leader,brand,name,package,promotion,agent_verified
569,Pack Pan Francés Con Ajonjolí + Frijoles Molidos Rojos Ducal 1 Unid + Doypack 227 G,,Pack Pan Francés Con Ajonjolí + Frijoles Molidos Rojos Ducal,1 unid + doypack 227 g,,1
570,Pack Pan Francés Con Queso + Frijoles Molidos Rojos Ducal 1 Unid + Doypack 227 G,,Pack Pan Francés Con Queso + Frijoles Molidos Rojos Ducal,1 unid + doypack 227 g,,1
571,Vitaloe Bebida De Aloe Vera Botella 500 Ml,Vitaloe,Bebida De Aloe Vera,botella 500 ml,,1
572,La Estación Papas 1 Unid,La Estación,Papas,1 unid,,1
573,La Estación Wrap 1 Unid,La Estación,Wrap,1 unid,,1
574,La Estación Grilled Wrap 1 Unid,La Estación,Grilled Wrap,1 unid,,1
575,Xigduo Dapaglifozina 10 Mg/Metformina Clorhidrato 1000 Mg Xr 30 Comprimidos,Xigduo,Dapaglifozina 10 Mg/Metformina Clorhidrato 1000 Mg Xr,30 comprimidos,,1
576,Xigduo Dapaglifozina 5 Mg/Metformina Clorhidrato 1000 Mg Xr 30 Comprimidos,Xigduo,Dapaglifozina 5 Mg/Metformina Clorhidrato 1000 Mg Xr,30 comprimidos,,1
577,Dos Pinos Yogurt De Arándanos Botella 200 Ml,Dos Pinos,Yogurt De Arándanos,botella 200 ml,,1
578,Dos Pinos Yogurt De Arándanos Deligurt Botella 200 Ml,Dos Pinos,Yogurt De Arándanos Deligurt,botella 200 ml,,1
579,Dos Pinos Yogurt De Arándanos In Line Botella 750 Ml,Dos Pinos,Yogurt De Arándanos In Line,botella 750 ml,,1
580,Dos Pinos Yogurt Natural Con Topping De Aránano Deligurt Pote 190 G,Dos Pinos,Yogurt Natural Con Topping De Aránano Deligurt,pote 190 g,,1
581,Dos Pinos Pack Yogurt Con Topping Deligurt 4 Unids,Dos Pinos,Pack Yogurt Con Topping Deligurt,4 unids,,1
582,Coronado Yogurt De Frutas Botella 1 L,Coronado,Yogurt De Frutas,botella 1 l,,1
583,Coronado Yogurt De Frutas Botella 200 Ml,Coronado,Yogurt De Frutas,botella 200 ml,,1
584,Coronado Yogurt De Mora Botella 200 Ml,Coronado,Yogurt De Mora,botella 200 ml,,1
585,Dos Pinos Yogurt De Arándanos Delactomy Botella 200 Ml,Dos Pinos,Yogurt De Arándanos Delactomy,botella 200 ml,,1
586,Dos Pinos Yogurt De Fresa Delactomy Botella 200 Ml,Dos Pinos,Yogurt De Fresa Delactomy,botella 200 ml,,1
587,Dos Pinos Yogurt De Fresa Con Topping De Chocolate Deligurt Pote 170 G,Dos Pinos,Yogurt De Fresa Con Topping De Chocolate Deligurt,pote 170 g,,1
588,Dos Pinos Yogurt De Fresa Con Granola Y Pasas Deligurt Pote 170 G,Dos Pinos,Yogurt De Fresa Con Granola Y Pasas Deligurt,pote 170 g,,1
589,Dos Pinos Yogurt De Fresa Con Topping De Chocolate Deligurt 1 Unid,Dos Pinos,Yogurt De Fresa Con Topping De Chocolate Deligurt,1 unid,,1
590,Coronado Yogurt Líquido De Fresa Botella 1 L,Coronado,Yogurt Líquido De Fresa,botella 1 l,,1
591,Lula Yogurt De Fresa Con Topping De Arroz Sabor Chocolate Pote 118 G,Lula,Yogurt De Fresa Con Topping De Arroz Sabor Chocolate,pote 118 g,,1
592,Dos Pinos Yogurt Griego De Coco Botella 200 Ml,Dos Pinos,Yogurt Griego De Coco,botella 200 ml,,1
593,Dos Pinos Yogurt Griego Fresa Banano Botella 200 Ml,Dos Pinos,Yogurt Griego Fresa Banano,botella 200 ml,,1
594,Dos Pinos Yogurt Griego Piña Y Mora Pote 19 G,Dos Pinos,Yogurt Griego Piña Y Mora,pote 19 g,,1
595,Dos Pinos Yogurt Griego Piña Y Mora Pote 200 G,Dos Pinos,Yogurt Griego Piña Y Mora,pote 200 g,,1
596,Dos Pinos Yogurt Griego Vainilla Pote 200 G,Dos Pinos,Yogurt Griego Vainilla,pote 200 g,,1
597,Dos Pinos Yogurt De Fresa In Line Botella 200 Ml,Dos Pinos,Yogurt De Fresa In Line,botella 200 ml,,1
598,Dos Pinos Yogurt De Frutas In Line Botella 200 Ml,Dos Pinos,Yogurt De Frutas In Line,botella 200 ml,,1
599,Dos Pinos Yogurt De Fresa In Line Botella 750 Ml,Dos Pinos,Yogurt De Fresa In Line,botella 750 ml,,1
600,Dos Pinos Yogurt De Fresa Con Topping De Granola In Line Pote 150 G,Dos Pinos,Yogurt De Fresa Con Topping De Granola In Line,pote 150 g,,1
601,Coronado Yogurt Lìqudo De Fresa Banano Botella 200 Ml,Coronado,Yogurt Lìqudo De Fresa Banano,botella 200 ml,,1
602,Coronado Yogurt Lìqudo De Fresa Botella 1.8 L,Coronado,Yogurt Lìqudo De Fresa,botella 1.8 l,,1
603,Coronado Yogurt Líquido Guanabana 200 Ml,Coronado,Yogurt Líquido Guanabana,200 ml,,1
604,Coronado Yogurt Líquido Fresa Botella 1 L,Coronado,Yogurt Líquido Fresa,botella 1 l,,1
605,Coronado Yogurt Líquido Frutas Botella 1 L,Coronado,Yogurt Líquido Frutas,botella 1 l,,1
606,Coronado Yogurt Líquido Kiwi Botella 1 L,Coronado,Yogurt Líquido Kiwi,botella 1 l,,1
607,Coronado Yogurt Líquido Kiwi Botella 200 Ml,Coronado,Yogurt Líquido Kiwi,botella 200 ml,,1
608,Coronado Yogurt Líquido Mora Botella 1.8 L,Coronado,Yogurt Líquido Mora,botella 1.8 l,,1
609,Coronado Yogurt Líquido Mora Botella 1 L,Coronado,Yogurt Líquido Mora,botella 1 l,,1
610,Dos Pinos Yogurt Con Topping De Arándanos Deligurt Pote 150 G,Dos Pinos,Yogurt Con Topping De Arándanos Deligurt,pote 150 g,,1
611,Dos Pinos Yogurt De Fresa Con Topping De Arroz Pote 150 G,Dos Pinos,Yogurt De Fresa Con Topping De Arroz,pote 150 g,,1
612,Dos Pinos Yogurt De Guayabita Con Topping De Chips Pote 170 G,Dos Pinos,Yogurt De Guayabita Con Topping De Chips,pote 170 g,,1
613,Dos Pinos Yogurt De Vainilla Con Topping De Tapita Pote 170 G,Dos Pinos,Yogurt De Vainilla Con Topping De Tapita,pote 170 g,,1
614,7 Up Gaseosa Sabor Lima Limón Botella 600 Ml,7 Up,Gaseosa Sabor Lima Limón,botella 600 ml,0.0,1
615,Absolut Vodka Botella 750 Ml,Absolut,Vodka,botella 750 ml,0.0,1
616,Act Ii Palomitas Caramelo De,Act Ii,Palomitas Caramelo,de,0.0,1
617,Act Ii Palomitas De Mantequilla 91 G,Act Ii,Palomitas De Mantequilla,91 g,0.0,1
618,Act Ii Palomitas Naturales 91 G,Act Ii,Palomitas Naturales,91 g,0.0,1
619,Adán & Eva Hard Seltzer Sabor Coco Limón Lata 355 Ml,Adán & Eva,Hard Seltzer Sabor Coco Limón,lata 355 ml,0.0,1
620,Adán & Eva Hard Seltzer Sabor Durazno Rose Con Vodka Lata 355 Ml,Adán & Eva,Hard Seltzer Sabor Durazno Rose Con Vodka,lata 355 ml,0.0,1
621,Adán & Eva Hard Seltzer Sabor Limón Jengibre Lata 355 Ml,Adán & Eva,Hard Seltzer Sabor Limón Jengibre,lata 355 ml,0.0,1
622,Adán & Eva Hard Seltzer Sabor Maracuyá & Piña Con Ron Lata 355 Ml,Adán & Eva,Hard Seltzer Sabor Maracuyá & Piña Con Ron,lata 355 ml,0.0,1
623,Aguacate 1 U,,Aguacate,1 u,0.0,1
624,Ajax Ticlorín En Polvo Bolsa 250 Ml,Ajax,Ticlorín En Polvo,bolsa 250 ml,0.0,1
625,Albanese	Gomitas Gusano Sour 2 Unids X 100 G,Albanese,Gomitas Gusano Sour,2 unids x 100 g,1.0,1
626,Albanese	Gomitas Osos 2 Unids X 100 G,Albanese,Gomitas Osos,2 unids x 100 g,1.0,1
627,Albanese	Gomitas Osos 2 Unids X 70 G,Albanese,Gomitas Osos,2 unids x 70 g,1.0,1
628,Albanese	Gomitas Worm	2 Unids X 100 G,Albanese,Gomitas Worm,2 unids x 100 g,1.0,1
629,Albanese Gomita Gusanitos Sour 100 G,Albanese,Gomita Gusanitos Sour,empaque 100 g,0.0,1
630,Albanese Gomita Osos Sugar Free 99 G,Albanese,Gomita Osos Sugar Free,bolsa 99 g,0.0,1
631,Albanese Gomitas Bear 100 G,Albanese,Gomitas Bear,bolsa 100 g,0.0,1
632,Albanese Gomitas Bear 28.3 G,Albanese,Gomitas Bear,bolsa 28.3 g,0.0,1
633,Albanese Gomitas Osos Ultimate 70 G,Albanese,Gomitas Osos Ultimate,bolsa 70 g,0.0,1
634,Albanese Gomitas Worm 100 G,Albanese,Gomitas Worm,bolsa 100 g,0.0,1
635,Albanese Osos De Gomita Sugar Free 2 Unids X 99 G,Albanese,Osos De Gomita Sugar Free,2 unids x 99 g,1.0,1
636,Alolivo Mayonesa Light Doypack 400 G,Alolivo,Mayonesa Light,doypack 400 g,0.0,1
637,Alpina Agua Pura Botella 6 L,Alpina,Agua Pura,botella 6 l,0.0,1
638,Alpina Agua Sport Botella 1 L,Alpina,Agua Sport,botella 1 l,0.0,1
639,Alpina Agua Tapa De Rosca Botella 2 L,Alpina,Agua Tapa De Rosca,botella 2 l,0.0,1
640,Alta Vista Cabernet Sauvignon Vive Botella 750 Ml,Alta Vista,Cabernet Sauvignon Vive,botella 750 ml,0.0,1
641,Alta Vista Vino Malbec Vive Botella 750 Ml,Alta Vista,Vino Malbec Vive,botella 750 ml,1.0,1
642,Alta Vista Vino Red Blend Vive Botella 750 Ml,Alta Vista,Vino Red Blend Vive,botella 750 ml,1.0,1
643,Am Platanitos,Am,Platanitos,,0.0,1
644,Am Pm Yuca Tostada Bolsa 50 G,Am Pm,Yuca Tostada,bolsa 50 g,0.0,1
645,Ammm Bonete Dulce Con Anís Bolsa 192 G,Ammm,Bonete Dulce Con Anís,bolsa 192 g,0.0,1
646,Ammm Bonete Dulce Con Canela 192 G,Ammm,Bonete Dulce Con Canela,192 g,0.0,1
647,Ammm Empanada De Guayaba 3 Unids,Ammm,Empanada De Guayaba,3 unids,0.0,1
648,Ammm Empanada De Piña 3 Unids,Ammm,Empanada De Piña,3 unids,0.0,1
649,Ammm Pan Con Especias 200 G,Ammm,Pan Con Especias,200 g,0.0,1
650,Ammm Pan Con Pasas 340 G,Ammm,Pan Con Pasas,340 g,0.0,1
651,Ampm Agua Pura Botella 500 Ml,Ampm,Agua Pura,botella 500 ml,0.0,1
652,Ampm Bolitas De Queso Bolsa 300 G,Ampm,Bolitas De Queso,bolsa 300 g,1.0,1
653,Ampm Bolitas Sabor A Queso Bolsa 300 G,Ampm,Bolitas Sabor A Queso,bolsa 300 g,0.0,1
654,Ampm Hielo 3.5 Kg,Ampm,Hielo,3.5 kg,0.0,1
655,Ampm Mix De Snack 100 G,Ampm,Mix De Snack,100 g,0.0,1
656,Ampm Papa Tostada 50 G,Ampm,Papa Tostada,50 g,0.0,1
657,Ampm Té Blanco 2 Unids X 500 Ml,Ampm,Té Blanco,2 unids x 500 ml,1.0,1
658,Ampm Té Blanco Cero 2 Unids X 500 Ml,Ampm,Té Blanco Cero,2 unids x 500 ml,1.0,1
659,Ampm Té Blanco Cero Botella 500 Ml,Ampm,Té Blanco Cero,botella 500 ml,0.0,1
660,Ampm Té Melocotón 2 Unids X 500 Ml,Ampm,Té Melocotón,2 unids x 500 ml,1.0,1
661,Ampm Té Melocotón Cero 2 Unids X 500 Ml,Ampm,Té Melocotón Cero,2 unids x 500 ml,1.0,1
662,Ampm Té Melocotón Cero Botella 500 Ml,Ampm,Té Melocotón Cero,botella 500 ml,0.0,1
663,Andrews Sal De Limón,Andrews,Sal De Limón,12 unid,0.0,1
664,Andrews Sal Regular,Andrews,Sal Regular,12 unid,0.0,1
665,Arizona Bebida De Mango Lata 458 Ml,Arizona,Bebida De Mango,lata 458 ml,0.0,1
666,Arizona Bebida De Melocotón Lata 458 Ml,Arizona,Bebida De Melocotón,lata 458 ml,0.0,1
667,Arizona Bebida De Sandía Lata 458 Ml,Arizona,Bebida De Sandía,lata 458 ml,0.0,1
668,Arizona Iced Tea Mango 680 Ml,Arizona,Iced Tea Mango,680 ml,0.0,1
669,Arizona Té Verde Lata 458 Ml,Arizona,Té Verde,lata 458 ml,0.0,1
670,Arroz Con Leche Sabor Cajeta,,Arroz Con Leche Sabor Cajeta,,0.0,1
671,Arroz Con Pollo 290 G,,Arroz Con Pollo,290 g,0.0,1
672,Arándano 125 G,,Arándano,125 g,0.0,1
673,Axe Desodorante Antitranspirante Collision 152 Ml,Axe,Desodorante Antitranspirante Collision,152 ml,0.0,1
674,Axe Desodorante Desodorante Body Dark Temp 150 Ml,Axe,Desodorante Desodorante Body Dark Temp,152 ml,0.0,1
675,Axión Lavaplatos Limón Pote 1 Kg,Axión,Lavaplatos Limón,pote 1 kg,0.0,1
676,Axión Lavaplatos Líquido Limón Botella 400 Ml,Axión,Lavaplatos Líquido Limón,botella 400 ml,0.0,1
677,Bacardi Ron Blanco Botella 375 Ml,Bacardi,Ron Blanco,botella 375 ml,0.0,1
678,Bacardi Ron Carta Blanca Botella 750 Ml,Bacardi,Ron Carta Blanca,botella 750 ml,0.0,1
679,Bacardi Ron Carta Oro Botella 375 Ml,Bacardi,Ron Carta Oro,botella 375 ml,0.0,1
680,Bacardi Ron Carta Oro Botella 750 Ml,Bacardi,Ron Carta Oro,botella 750 ml,0.0,1
681,Bacatá Bizcochos De Maíz Bolsa 100 G,Bacatá,Bizcochos De Maíz,bolsa 100 g,0.0,1
682,Bacatá Empanadita De Pia 6 Unids,Bacatá,Empanadita De Pia,6 unids,0.0,1
683,Bacatá Mini Brownie 1 Unid,Bacatá,Mini Brownie,1 unid,0.0,1
684,Bacatá Tajada Queque Arándanos Bolsa 2 Unids,Bacatá,Tajada Queque Arándanos,bolsa 2 unids,0.0,1
685,Bacatá Tajada Queque Naranja Bolsa 2 Unids,Bacatá,Tajada Queque Naranja,bolsa 2 unids,0.0,1
686,Bactex Antibacterial Avena Y Manzanilla Bolsa 221 Ml,Bactex,Antibacterial Avena Y Manzanilla,bolsa 221 ml,0.0,1
687,Bactex Jabón Antibacterial Sábila 221 Ml,Bactex,Jabón Antibacterial Sábila,221 ml,0.0,1
688,Bactex Jabón Lquido Sábila 221 Ml,Bactex,Jabón Lquido Sábila,221 ml,0.0,1
689,Badia Ajo En Polvo Botella 56 G,Badia,Ajo En Polvo,botella 56 g,0.0,1
690,Badia Ajo Picado En Aceite Botella 226 G,Badia,Ajo Picado En Aceite,botella 226 g,0.0,1
691,Badia Albahaca Botella 22 G,Badia,Albahaca,botella 22 g,0.0,1
692,Badia Canela En Astilla Bolsa 14 G,Badia,Canela En Astilla,bolsa 14 g,0.0,1
693,Badia Canela En Polvo Bolsa 15 G,Badia,Canela En Polvo,bolsa 15 g,0.0,1
694,Badia Chimichurri Con Aceite De Oliva Pote 226 G,Badia,Chimichurri Con Aceite De Oliva,pote 226 g,0.0,1
695,Badia Clavo De Olor Entero 7 G,Badia,Clavo De Olor Entero,7 g,0.0,1
696,Badia Curry 56.7 G,Badia,Curry,56.7 g,0.0,1
697,Badia Hoja Laurel 7 G,Badia,Hoja Laurel,7 g,0.0,1
698,Badia Pimienta Negra Molida 57 G,Badia,Pimienta Negra Molida,frasco 57 g,0.0,1
699,Badia Romero 14.2 G,Badia,Romero,sobre 14 g,0.0,1
700,Badia Sazón Completa Badia 100 G,Badia,Sazón Completo,tubo 100 g,0.0,1
701,Badia Tomillo Sobre 14 G,Badia,Tomillo,sobre 14 g,0.0,1
702,Baileys Crema Irlandesa 375 Ml,Baileys,Crema Irlandesa,375 ml,0.0,1
703,Bamboo Daiquir Fresa Lata 350 Ml,Bamboo,Daiquir Fresa,lata 350 ml,0.0,1
704,Bamboo Margarita Lata 350 Ml,Bamboo,Margarita,lata 350 ml,0.0,1
705,Bamboo Mojito Lata 350 Ml,Bamboo,Mojito,lata 350 ml,0.0,1
706,Bamboo Piña Colada Lata 350 Ml,Bamboo,Piña Colada,lata 350 ml,0.0,1
707,Bamboo Ron Cola Lata 350 Ml,Bamboo,Ron Cola,lata 350 ml,0.0,1
708,Bamboo Sandía Lata 473 Ml,Bamboo,Sandía,lata 473 ml,0.0,1
709,Banano,,Banano,,0.0,1
710,Barrilete Caramelos Bolsa 120 G,Barrilete,Caramelos,bolsa 120 g,0.0,1
711,Bavaria Cerveza Gold 6 Unids X 350 Ml C/U,Bavaria,Cerveza Gold,6 unids x 350 ml c/u,0.0,1
712,Bavaria Cerveza Gold Botella 350 Ml,Bavaria,Cerveza Gold,botella 350 ml,0.0,1
713,Bavaria Cerveza Gold Lata 350 Ml,Bavaria,Cerveza Gold,lata 350 ml,0.0,1
714,Bavaria Cerveza Light 6 Unids X 350 Ml C/U,Bavaria,Cerveza Light,6 unids x 350 ml c/u,0.0,1
715,Bavaria Cerveza Light Botella 350 Ml,Bavaria,Cerveza Light,botella 350 ml,0.0,1
716,Bavaria Cerveza Light Lata 350 Ml,Bavaria,Cerveza Light,lata 350 ml,0.0,1
717,Bavaria Cerveza Master Edition 6 Unids X 350 Ml C/U,Bavaria,Cerveza Master Edition,6 unids x 350 ml c/u,0.0,1
718,Bavaria Cerveza Master Edition Botella 355 Ml,Bavaria,Cerveza Master Edition,botella 355 ml,0.0,1
719,Bavaria Cerveza Master Edition Lata 350 Ml,Bavaria,Cerveza Master Edition,lata 350 ml,0.0,1
720,Bavaria Cerveza Pura Malta Botella 350 Ml,Bavaria,Cerveza Pura Malta,botella 350 ml,0.0,1
721,Bavaria Cerveza Pura Malta Lata 355 Ml,Bavaria,Cerveza Pura Malta,lata 355 ml,0.0,1
722,Baygon Insecticida Ultra Verde Botella 460 Ml,Baygon,Insecticida Ultra Verde,botella 460 ml,0.0,1
723,Beneful Alimento Adulto Original Bolsa 2 Kg,Beneful,Alimento Adulto Original,bolsa 2 kg,0.0,1
724,Beneful Alimento Baked Deligh Hugs Doypack 269 G,Beneful,Alimento Baked Deligh Hugs,doypack 269 g,0.0,1
725,Beneful Alimento Mini Razas Pequeñas Salmón Bolsa 2 Kg,Beneful,Alimento Mini Razas Pequeñas Salmón,bolsa 2 kg,0.0,1
726,Bianchi Arándanos Con Chocolate Bolsa 48 G,Bianchi,Arándanos Con Chocolate,bolsa 48 g,0.0,1
727,Bianchi Maní Con Chocolate Bolsa 65 G,Bianchi,Maní Con Chocolate,bolsa 65 g,0.0,1
728,Bianchi Nuggets Cookies & Cream Bolsa 48 G,Bianchi,Nuggets Cookies & Cream,bolsa 48 g,0.0,1
729,Bianchi Pop Snacks De Chocolate Bolsa 45 G,Bianchi,Pop Snacks De Chocolate,bolsa 45 g,0.0,1
730,Bianchi Snacks De Chocolate Blanco Bolsa 65 G,Bianchi,Snacks De Chocolate Blanco,bolsa 65 g,0.0,1
731,Bicentury Barra De Cereal Con Frutos Rojos Empaque 18 G,Bicentury,Barra De Cereal Con Frutos Rojos,empaque 18 g,0.0,1
732,Bicentury Barra De Cereal Sabor Yogurt Sarialis Empaque 20 G,Bicentury,Barra De Cereal Sabor Yogurt Sarialis,empaque 20 g,0.0,1
733,Bicentury Barra Multicereal Sarialis Empaque 13 G,Bicentury,Barra Multicereal Sarialis,empaque 13 g,0.0,1
734,Bicentury Tortilla De Arroz Con Frutos Rojos Bolsa 32.8 G,Bicentury,Tortilla De Arroz Con Frutos Rojos,bolsa 32.8 g,0.0,1
735,Bicentury Tortilla De Arroz Con Yogurt Bolsa 32.6 G,Bicentury,Tortilla De Arroz Con Yogurt,bolsa 32.6 g,0.0,1
736,Bicentury Tortilla De Chocolate Con Avellana Bolsa 35 G,Bicentury,Tortilla De Chocolate Con Avellana,bolsa 35 g,0.0,1
737,Bicentury Tortilla De Chocolate Con Naranja Bolsa 35.75 G,Bicentury,Tortilla De Chocolate Con Naranja,bolsa 35.75 g,0.0,1
738,Bimbo Pan Cuadrado 0% Grasa Integral 550 G,Bimbo,Pan Cuadrado 0% Grasa Integral,550 g,0.0,1
739,Bimbo Pan Cuadrado Artesanal 535 G,Bimbo,Pan Cuadrado Artesanal,535 g,0.0,1
740,Bimbo Pan Cuadrado Blanco 0% Grasa 500 G,Bimbo,Pan Cuadrado Blanco 0% Grasa,500 g,0.0,1
741,Bimbo Pan Cuadrado Blanco Light 580 G,Bimbo,Pan Cuadrado Blanco Light,580 g,0.0,1
742,Bimbo Pan Cuadrado Blanco Mediano 450 G,Bimbo,Pan Cuadrado Blanco Mediano,450 g,0.0,1
743,Bimbo Pan Cuadrado Multigrano 540 G,Bimbo,Pan Cuadrado Multigrano,540 g,0.0,1
744,Bimbo Pan Cuadrado Vital Semillas 600 G,Bimbo,Pan Cuadrado Vital Semillas,600 g,0.0,1
745,Bimbo Pan Para Hamburguesas 450 G,Bimbo,Pan Para Hamburguesas,450 g,0.0,1
746,Bimbo Pan Para Perros Calientes 325 G,Bimbo,Pan Para Perros Calientes,325 g,0.0,1
747,Bimbo Tortillas De Harina Rapiditas Bolsa 12 Unids,Bimbo,Tortillas De Harina Rapiditas,bolsa 12 unids,0.0,1
748,Bioland Gel De Sábila Botella 300 Ml,Bioland,Gel De Sábila,botella 300 ml,0.0,1
749,Bizcocho Palmareño Bolsa 100 G,,Bizcocho Palmareño,bolsa 100 g,0.0,1
750,Bizcocho Palmareño Rosquillas De Maíz Y Queso Light Bizcocho,Bizcocho Palmareño,Rosquillas De Maíz Y Queso Light,bizcocho,0.0,1
751,Blanko Cloro Bolsa 900 Ml,Blanko,Cloro,bolsa 900 ml,0.0,1
752,Blanko Cloro Botella 3.785 L,Blanko,Cloro,botella 3.785 l,0.0,1
753,Blanko Cloro Botella 900 Ml,Blanko,Cloro,botella 900 ml,0.0,1
754,Blue Nun Pack Vino Blanco + Vino Splitzer Rosé Frontera Botellas 750 Ml + 750 Ml,Blue Nun,Pack Vino Blanco + Vino Splitzer Rosé Frontera,botellas 750 ml + 750 ml,0.0,1
755,Blue Nun Vino Qualitatswe Botella 750 Ml,Blue Nun,Vino Qualitatswe,botella 750 ml,0.0,1
756,Bohemia Cerveza Lager 6 Unids X 350 Ml C/U,Bohemia,Cerveza Lager,6 unids x 350 ml c/u,0.0,1
757,Bohemia Cerveza Lager Lata 350 Ml,Bohemia,Cerveza Lager,lata 350 ml,0.0,1
758,Bohemia Cerveza Lager Lata 710 Ml,Bohemia,Cerveza Lager,lata 710 ml,0.0,1
759,Borrachos Bolsa 6 Unids,,Borrachos,bolsa 6 unids,0.0,1
760,Brasso Antigrasa Gold Con Limón Atomizador 500 Ml,Brasso,Antigrasa Gold Con Limón,atomizador 500 ml,0.0,1
761,Bruno'S Chocolate 50% Con Leche Y Coco 1 Unid,Bruno'S,Chocolate 50% Con Leche Y Coco,1 unid,0.0,1
762,Bruno'S Chocolate 50% Con Leche Y Miel 1 Unid,Bruno'S,Chocolate 50% Con Leche Y Miel,1 unid,0.0,1
763,Bruno'S Chocolate 85% Con Naranja 1 Unid,Bruno'S,Chocolate 85% Con Naranja,1 unid,0.0,1
764,Brócoli 1 Unid,,Brócoli,1 unid,0.0,1
765,Bucca Torta Chilena 120 G,,Bucca Torta Chilena,1 unid,0.0,1
766,Bucca Torta Dulce De Leche 750 G,Bucca,Torta Dulce De Leche,750 g,0.0,1
767,Bucca Torta Selva Negra 60 G,Bucca,Torta Selva Negra,60 g,0.0,1
768,Bucca Torta Selva Negra 650 G,Bucca,Torta Selva Negra,650 g,0.0,1
769,Bucca Torta Selva Negra 900 G,Bucca,Torta Selva Negra,900 g,0.0,1
770,Budweiser Cerveza Lager Lata 355 Ml,Budweiser,Cerveza Lager,lata 355 ml,0.0,1
771,Cacique Guaro 1 L,Cacique,Guaro,botella 1 l,0.0,1
772,Cacique Guaro 365 Ml,Cacique,Guaro,botella 365 ml,0.0,1
773,Cadbury Chocolate Dairy Milk 100 G,Cadbury,Chocolate Dairy Milk,100 g,0.0,1
774,Cadbury Chocolate Dairy Milk Con Frutas Y Nueces Empaque 100 G,Cadbury,Chocolate Dairy Milk Con Frutas Y Nueces,empaque 100 g,0.0,1
775,Cadbury Chocolate Dairy Milk Con Frutas Y Nueces Empaque 42 G,Cadbury,Chocolate Dairy Milk Con Frutas Y Nueces,empaque 42 g,0.0,1
776,Cadbury Chocolate Dairy Milk Empaque 42 G,Cadbury,Chocolate Dairy Milk,empaque 42 g,0.0,1
777,Café 1820 Café Molido Clásico Bolsa 250 G,Café 1820,Café Molido Clásico,bolsa 250 g,0.0,1
778,Café 1820 Café Molido Clásico Bolsa 500 G,Café 1820,Café Molido Clásico,bolsa 500 g,0.0,1
779,Café Britt Café Fusión Bolsa 340 G,Café Britt,Café Fusión,bolsa 340 g,0.0,1
780,Café Britt Café Molido Oscuro Bolsa 340 G,Café Britt,Café Molido Oscuro,bolsa 340 g,0.0,1
781,Café Britt Café Molido Tarraza Bolsa 340 G,Café Britt,Café Molido Tarraza,bolsa 340 g,0.0,1
782,Café Olé Cappuccino Moka Botella 281 Ml,Café Olé,Cappuccino Moka,botella 281 ml,0.0,1
783,Canada Dry Agua Tónica Lata 355 Ml,Canada Dry,Agua Tónica,lata 355 ml,0.0,1
784,Canada Dry Bebida Sabor Ginger Ale 2 Unid X 2 L C/U,Canada Dry,Bebida Sabor Ginger Ale,2 unid x 2 l c/u,1.0,1
785,Canada Dry Bebida Sabor Ginger Ale 2 Unid X 3 L C/U,Canada Dry,Bebida Sabor Ginger Ale,2 unid x 3 l c/u,1.0,1
786,Canada Dry Bebida Sabor Ginger Ale 2 Unid X 355 Ml C/U,Canada Dry,Bebida Sabor Ginger Ale,2 unids x 355 ml,1.0,1
787,Canada Dry Bebida Sabor Ginger Ale 2 Unid X 600 Ml C/U,Canada Dry,Bebida Sabor Ginger Ale,2 unid x 600 ml c/u,1.0,1
788,Canada Dry Bebida Sabor Ginger Ale Light 2 Unid X 600 Ml C/U,Canada Dry,Bebida Sabor Ginger Ale Light,2 unids x 600 ml,1.0,1
789,Canada Dry Gaseosa Club Soda 2 Unid X 2 L C/U,Canada Dry,Gaseosa Club Soda,2 unids x 2 l,1.0,1
790,Canada Dry Gaseosa Club Soda 2 Unid X 600 Ml C/U,Canada Dry,Gaseosa Club Soda,2 unids x 600 ml,1.0,1
791,Canada Dry Gaseosa Ginger Ale Light 2 L,Canada Dry,Gaseosa Ginger Ale Light,botella 2 l,0.0,1
792,Canada Dry Gaseosa Ginger Ale Light 600 Ml,Canada Dry,Gaseosa Ginger Ale Light,botella 600 ml,0.0,1
793,Canada Dry Ginger Ale 3 L,Canada Dry,Gaseosa Ginger Ale,botella 3 l,0.0,1
794,Canada Dry Ginger Ale Lata 355 Ml,Canada Dry,Gaseosa Ginger Ale,lata 355 ml,0.0,1
795,Canada Dry Soda 2 L,Canada Dry,Soda,botella 2 l,0.0,1
796,Canada Dry Soda 600 Ml,Canada Dry,Soda,botella 600 ml,0.0,1
797,Candelas Mágicas Para Pastel  Blíster 24 Unids,,Candelas Mágicas Para Pastel,blíster 24 unids,0.0,1
798,Captain Morgan Ron Original 750 Ml,Captain Morgan,Ron Original,botella 750 ml,0.0,1
799,Carlsberg Cerveza Danesa Lata 330 Ml,Carlsberg,Cerveza Danesa,lata 330 ml,0.0,1
800,Carlsberg Pack Cerveza 3 Unids X 330 Ml,Carlsberg,Pack Cerveza,3 unids x 330 ml,1.0,1
801,Carlsberg Pack Cerveza 6 Unid X 330 Ml C/U,Carlsberg,Pack Cerveza,6 unid x 330 ml c/u,1.0,1
802,Carta Blanca Cerveza 4 Unids X 473 Ml,Carta Blanda,Cerveza,4 unids x 473 ml,1.0,1
803,Carta Blanca Cerveza Original Lata 473 Ml,Carta Blanca,Cerveza Original,lata 473 ml,0.0,1
804,Casado Tradicional 420 G,,Casado Tradicional,420 g,0.0,1
