external_id,EAN,Sku_Name,Source,Brandbank Product Name,Product Group 1,Product Group 2,Product Group 3,Functional Name,Variant,Brand,Gross Weight (g),Net Content,Allergy Advice,Per100 Energy (kJ),Per100 Energy (kcal),Per100 Carbohydrates (g),Per100 Fat (g),Per100 Total Sugar (g),Per100 Salt (g),Per100 Protein (g),Per100 Fibre (g),Alcohol By Volume (%)
7304120,7640171033730," 
Dewar's Caribbean Smooth Blended Scotch Whisky 1l",Asda,Dewar's Caribbean Smooth Blended Scotch Whisky 700ml,Off Licence,Spirits & Liqueurs,Whisky,Whisky,Blended Scotch,Dewar's,1061,,,,,,,,,,,40
71374,5111112853134,. 1.2k Conference Pears,Iceland,Keelings Pears,Fruit & Vegetables,Other Fruit,Other Pears,Pears,,Keelings,1431,,,,,,,,,,,
71436,5055822000030,. 1.5k Gala Apple,Iceland,AC Goatham & Son Royal Gala,Fruit & Vegetables,Apples,Other Apples,,Royal Gala,,1605,,,,,,,,,,,
67519,5412873086848,. 1.5k Value Fry Chips,Iceland,,,,,,,,,,,,,,,,,,,
74959,5017221111625,. 10pk Jam & Cream Doughnuts,Iceland,,,,,,,,,,,,,,,,,,,
89361,8710648218188,. 18pk Sponge. Scourers,Iceland - Swift,18 Sponge Scourers,Kitchen & Bathroom,General Cleaners,Other Cleaner,Sponge Scourers,,,56,18 x Sponge Scourers,,,,,,,,,,
73801,7320020051671,. 1kg Premium Frankfurter,Iceland,Scandic Foods Premium Frankfurter 1000g,Frozen Foods,Frozen Meats,Other Frozen Meats,Premium Frankfurter,,Scandic Foods,1051,1000g e,,1144,273,7,23,1,1.6,10,,
58988,5010482589882,. 1unt Celery,Iceland,,,,,,,,,,,,,,,,,,,
88528,5010228006116,. 2pk Fries To Go,Iceland,Fries to Go Crispy Fries in Minutes 2 x 90g,Frozen Foods,Frozen Potato Products,Other Frozen Potato Products,Crispy Fries in Minutes,,Fries To Go,,90g e,,990,235,37,7.6,1.3,0.36,3.2,2.9,
85963,5060329692664,. 2pk No Chick Kiev,Iceland,,,,,,,,,,,,,,,,,,,
64792,5060125543641,. 32pk Value Sausages,Iceland,,,,,,,,,,,,,,,,,,,
86180,5013499000036,. 405g Curry Sauce,Iceland - Swift,Goldfish Brand Chinese Curry Sauce Concentrate 405g,Grocery,Sauces & Condiments,Other Sauces & Condiments,Curry Sauce Concentrate,Chinese,Goldfish Brand,436,405g,"Contains: Mustard, Wheat
May Contain: Celery, Soya",,,,,,,,,
90639,5056586600009,. 4pk Smoked Haddock Flts,Iceland,,,,,,,,,,,,,,,,,,,
69332,5020089000246,. 500g Beetroot,Iceland,,,,,,,,,,,,,,,,,,,
43188,5010482431884,. 500g Brussels Sprouts,Iceland - Swift,,,,,,,,,,,,,,,,,,,
78504,5060672400121,. 5kg Chicken Fillets,Iceland,Skinless Chicken Breasts Fillets 5kg,Frozen Foods,Frozen Meats,Frozen Chicken Portions,Chicken Breasts Fillets,Skinless,,5120,5kg e,,475,113,0,2.4,0,1.29,22.8,0,
3574669909594,3574669909594,JOHNSON'S® Baby Oil 200ml,vendor_info_Ext_ID,JOHNSON'S® Baby Oil 200ml,Baby,Other Baby Products,Baby Care Products,Baby Oil,,JOHNSON'S®,,200ml e,,,,,,,,,,
86086,3574669908252,Johnsons 200g Baby Powder,Iceland - Swift,JOHNSON'S® Baby Powder 200g,Baby,Other Baby Products,Baby Care Products,Baby Powder,,JOHNSON'S®,,200g e,,,,,,,,,,
83603,3574669909624,Johnsons 200m Baby Lotion,Iceland - Swift,JOHNSON'S® Baby Lotion 200ml,Baby,Other Baby Products,Baby Care Products,Baby Lotion,,JOHNSON'S®,,200ml e,,,,,,,,,,
58606,3574661440477,Johnsons 200p Cotton Buds,Iceland,JOHNSON'S® Baby Cotton Buds 200 Buds,Baby,Other Baby Products,Baby Care Products,Cotton Buds,,JOHNSON'S®,,200 x Buds,,,,,,,,,,
83522,3574669907682,Johnsons 500g Baby Powder,Iceland - Swift,JOHNSON'S® Baby Powder 500g,Baby,Other Baby Products,Baby Care Products,Baby Powder,,JOHNSON'S®,,500g e,,,,,,,,,,
83544,3574669908511,Johnsons 750m Baby Bath,Iceland - Swift,JOHNSON'S® Baby Bath 750ml,Baby,Other Baby Products,Toiletries,Baby Bath,,JOHNSON'S®,,750ml e,,,,,,,,,,
83602,3574669907927,Johnsons 750m Baby Shampoo,Iceland - Swift,Johnson's Baby Shampoo 750ml,Baby,Other Baby Products,Toiletries,Baby Shampoo,,Johnson's,,750ml e,,,,,,,,,,
90005398,3574669908252,Johnsons Baby Powder 200g,McColls,JOHNSON'S® Baby Powder 200g,Baby,Other Baby Products,Baby Care Products,Baby Powder,,JOHNSON'S®,,200g e,,,,,,,,,,
90011947,5000207584506,Johnsons Cotton Buds 200pk,Morrisons,,,,,,,,,,,,,,,,,,,
86404,5010477353214,Jordans 450g Simply Wholesom Breakfast,Iceland - Swift,Jordans Crunchy Oat Granola Raisin & Almond 450g,Grocery,Breakfast Cereals,Other,Crunchy Oat Granola,Raisin & Almond,Jordans,,450g e,"Contains: Almonds, Oats
May Contain: Cereals Containing Gluten, Nuts",1740,414,64.7,11.4,23.9,0.03,9.7,6.7,
7864966,5010477353115,Jordans Chy Oat Gnla Raisn & Almond 750g,Sainsburys,Jordans Crunchy Oat Granola Raisin & Almond 750g,Grocery,Breakfast Cereals,Other,Crunchy Oat Granola,Raisin & Almond,Jordans,770,750g e,"Contains: Almonds, Oats
May Contain: Cereals Containing Gluten, Nuts",1740,414,64.7,11.4,23.9,0.03,9.7,6.7,
3240687,5010477308221,Jordans Country Crisp Chunky Nuts 500g,Sainsburys,Jordans Country Crisp with Crunchy Chunky Nuts 500g,Grocery,Breakfast Cereals,Other,Country Crisp,With Crunchy Chunky Nuts,Jordans,566,500g e,"Contains: Almonds, Barley, Brazil Nuts, Hazelnuts, Oats, Pecan Nuts
May Contain: Nuts",1964,469,58.3,20.3,17.5,0.03,10.2,6.1,
2391168,5010477300508,Jordans Country Crisp Strawberries 500g,Sainsburys,Jordans Country Crisp with Sun-Ripe Strawberries 500g,Grocery,Breakfast Cereals,Other,Country Crisp,With Sun-Ripe Strawberries,Jordans,583,500g e,"Contains: Barley, Oats
May Contain: Cereals Containing Gluten, Nuts",1821,433,66.8,13.1,20.7,0.03,9.1,5.8,
5010477300508,5010477300508,Jordans Country Crisp Strawberry500G,Lincolnshire CoOp,Jordans Country Crisp with Sun-Ripe Strawberries 500g,Grocery,Breakfast Cereals,Other,Country Crisp,With Sun-Ripe Strawberries,Jordans,583,500g e,"Contains: Barley, Oats
May Contain: Cereals Containing Gluten, Nuts",1821,433,66.8,13.1,20.7,0.03,9.1,5.8,
7621858,5010477353153,Jordans Granola Super Berry 550g,Sainsburys,"Jordans Super Berry Granola Redcurrants, Blackcurrants, Blueberries, Cranberries, Almonds 550g",Grocery,Breakfast Cereals,Other,Super Berry Granola,"Redcurrants, Blackcurrants, Blueberries, Cranberries, Almonds",Jordans,564,550g e,"Contains: Almonds, Oats
May Contain: Cereals Containing Gluten, Nuts",1780,423,62.9,12.6,18.7,0.03,10.9,7.4,
7621851,5010477345196,Jordans Granola Super Nutty 550g,Sainsburys,,,,,,,,,,,,,,,,,,,
5010477353115,5010477353115,Jordans Raisin And Almond Crunchy Oats Granola 750G,Southern CoOp,Jordans Crunchy Oat Granola Raisin & Almond 750g,Grocery,Breakfast Cereals,Other,Crunchy Oat Granola,Raisin & Almond,Jordans,770,750g e,"Contains: Almonds, Oats
May Contain: Cereals Containing Gluten, Nuts",1740,414,64.7,11.4,23.9,0.03,9.7,6.7,
5010477353238,5010477353238,Jordans Superberry Granola      370G,Lincolnshire CoOp,"Jordans Super Berry Granola Redcurrants, Blackcurrants, Blueberries, Cranberries, Almonds 370g",Grocery,Breakfast Cereals,Other,Super Berry Granola,"Redcurrants, Blackcurrants, Blueberries, Cranberries, Almonds",Jordans,382,370g e,"Contains: Almonds, Oats
May Contain: Cereals Containing Gluten, Nuts",1780,423,62.9,12.6,18.7,0.03,10.9,7.4,
5000431028036,5000431028036,JP Special KS Black 20s TTT,vendor_info_Ext_ID,John Player Special Legendary Black 20,Off Licence,Cigarettes & Lighters,Cigarettes,,,John Player Special,,,,,,,,,,,,
5000431029729,5000431029729,Jps Bright Ks                   20Xpack,Lincolnshire CoOp,JPS Bright KS Box 20,Off Licence,Cigarettes & Lighters,Cigarettes,Bright KS Box,,JPS,,,,,,,,,,,,
M248907,5000431028081,JPS KS Real Blue 20s,MFG,JPS Real Blue King Size 20,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
5000431026933,5000431026933,JPS Players Bright 20s,vendor_info_Ext_ID,Players JPS Bright King Size,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
5000431027022,5000431027022,Jps Players Bright Blue Sk      20Xpack,Lincolnshire CoOp,Players JPS Bright Superking Size,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
6648736,5000433025385,JPS Players Green Filter Superkings 20pk,Asda,Players JPS Green Filter Superking Size,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
5000431026902,5000431026902,JPS Players King Real Red  20S,vendor_info_Ext_ID,Players JPS Real Red King Size,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
M249043,5000431026902,JPS Players KS Real Red 20s,MFG,Players JPS Real Red King Size,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
5000431026995,5000431026995,JPS Players Real Red SK,vendor_info_Ext_ID,Players JPS Real Red Superking Size,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
5000435016152,5000435016152,JPS PLAYERS ROLLING TOBACCO 30G,vendor_info_Ext_ID,JPS Players Easy Rolling Tobacco including Papers 30g,Off Licence,Cigarettes & Lighters,Rolling Tobacco,,,JPS,,,,,,,,,,,,
M256753,5000433025385,JPS Players SK Green Filter 20s,MFG,Players JPS Green Filter Superking Size,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
M249053,5000431026995,JPS Players SK Real Red 20s,MFG,Players JPS Real Red Superking Size,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
10002064,5000433025385,JPS Players Super Kings Green Filter 20,McColls,Players JPS Green Filter Superking Size,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
5713981,5000431026995,JPS Players Superkings Real Red Cigarettes 20pk,Asda,Players JPS Real Red Superking Size,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
10001712,5000431028081,JPS Real Blue King Size 20,McColls,JPS Real Blue King Size 20,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
10001713,5000431028357,JPS Real Blue Super Kings 20,McColls,JPS Superkings Real Blue 20,Off Licence,Cigarettes & Lighters,Cigarettes,,,JPS,,,,,,,,,,,,
6582423,1499513,JS  Madeira Cake 298g,Sainsburys,Sainsbury's Madeira Cake 275g,Dairy & Bread,Cakes,Other Cakes,Cake,Madeira,Sainsbury's,310,275g,"Contains: Eggs, Milk, Wheat
May Contain: Nuts",1586,377,57.9,14.1,31.4,0.48,4.4,0.7,
7951704,352383,JS  Org Cheesy Butternut Pasta 130g,Sainsburys,Sainsbury's Little Ones Organic Cheesy Butternut Pasta 7+ Months,Baby,Baby Foods,Organic Baby Food,Pasta,Cheesy Butternut,Sainsbury's,136,,"Contains: Eggs, Milk, Wheat",293,70,7.8,2.7,2.2,0.12,3,1.2,
7657354,133432,JS 10 Brunswick ham wafer thin 125g,Sainsburys,Sainsbury's 10 Wafer Thin Brunswick Ham Slices 125g,Deli,Meat & Other Deli,Ham,Ham Slices,Wafer Thin Brunswick,Sainsbury's,138,10 x Slices,,458,108,<0.5,2,<0.5,2.2,22.2,<0.5,
554183,554183,JS 10 CHEESY SLICES 200G,Sainsburys,Sainsbury's 10 Cheesy Slices 200g,Deli,Cheese,Processed Cheese Slices,Cheesy Slices,,Sainsbury's,212,200g,Contains: Milk,1025,246,10.4,15.8,7.7,1.9,15.1,<0.5,
7135667,1687781,JS 10 honey roast ham slices 115g,Sainsburys,Sainsbury's British Honey Roast Ham Slices 10 Slices 115g,Deli,Meat & Other Deli,Ham,Ham Slices,Honey Roast,Sainsbury's,124,115g,,479,114,3.6,2.8,3.6,1.63,18.5,<0.5,
7264909,1723526,JS 10% fat beef meatballs 350g,Sainsburys,Sainsbury's 10% Fat 12 Beef Meatballs 350g,Meat & Fish,Reformed Meats,Meatballs,Meatballs,Beef,Sainsbury's,,350g,Contains: Sulphur Dioxide/Sulphites,,,,,,,,,
7297256,1733525,JS 100 PLAIN CAKE CASES,Sainsburys,Sainsbury's 100 Fairy Cake Cases,Grocery,"Mixes, Jelly & Flour",Baking Aids,,,Sainsbury's,42,100 x Cake Cases,,,,,,,,,,
388061,388061,JS 12 Egg Bites 216g,Sainsburys,Sainsbury's 12 Egg Bites 216g,Ready Made Foods,Snacks,Other Snacks,Egg Bites,,Sainsbury's,239,216g,"Contains: Eggs, Wheat",1179,283,21.6,17.3,0.9,0.77,9.4,1.5,
7972989,363396,JS 12 Mozzarella Sticks 240g,Sainsburys,Sainsbury's Sides Mozzarella Sticks 240g,Ready Made Foods,Snacks,Other Snacks,Mozzarella Sticks,,Sainsbury's,279,240g,"Contains: Milk
Free From: Gluten",1365,327,25.7,19.7,<0.5,1.03,10.9,1.7,
7998908,382403,JS 15 Chocolate cornflake clusters,Sainsburys,Sainsbury's 15 Chocolate Cornflake Clusters 120g,Ready Made Foods,Snacks,Other Snacks,Cornflake Clusters,Chocolate,Sainsbury's,169,120g,"Contains: Barley, Milk, Soya",1947,463,69.7,16.8,34.3,0.51,7.3,2,
7316254,1737769,JS 15 chorizo slices 70g,Sainsburys,Sainsbury's Spanish Chorizo Slices 70g,Deli,Bacon & Sausages,Other Sausage,Chorizo Slices,Spanish,Sainsbury's Spanish Chorizo Slices,80,70g e,Contains: Milk,1355,326,3.4,24.6,1.8,4.2,22.3,1,
6341763,1227901,JS 15 salami slices 150g,Sainsburys,Sainsbury's 15 Salami Slices 150g,Meat & Fish,Reformed Meats,Sausages,Salami Slices,,Sainsbury's,161,15 x Slices,,1407,340,1,28.8,1,4.6,19.1,<0.5,
1090581,1090581,Js 2 Cheese & Onion Rolls 120g,Sainsburys,Sainsbury's Cheese & Onion Rolls 120g,Ready Made Foods,Snacks,Pies & Snacks,Cheese & Onion Rolls,,Sainsbury's,119,120g,"Contains: Milk, Wheat",1317,315,32.3,16.4,3.2,0.93,8.8,1.8,
7587839,1863819,JS 2 Cod Fishcakes 270g,Sainsburys,Sainsbury's 2 Cod Fishcakes 270g,Ready Made Foods,Meals,Other,Fishcakes,Cod,Sainsbury's,294,270g e,"Contains: Fish, Milk, Wheat",801,191,19,7.5,1.7,0.64,11,1.7,
6834746,1600322,JS 2 Medium Ripe & Ready Avocados,Sainsburys,,,,,,,,,,,,,,,,,,,
282901,282901,Js 2 Pork Pies 130g,Sainsburys,Sainsbury's 2 Snack Pork Pies 130g,Dairy & Bread,Cakes,Small Pies,Pies,Pork,Sainsbury's,143,130g,"Contains: Eggs, Wheat",1551,372,27.7,24.7,1.3,0.93,9.1,1.4,
6447344,1438130,JS 2 Salmon Fillets 240g,Sainsburys,Sainsbury's Boneless 2 Scottish Salmon Fillets 240g,Ready Made Foods,Meals,Other,Scottish Salmon Fillets,Boneless,Sainsbury's,270,240g,Contains: Fish,,,,,,,,,
7624442,101639,Js 2 Sausage Rolls 120g,Sainsburys,Sainsbury's 2 Sausage Rolls 120g,Ready Made Foods,Snacks,Pies & Snacks,Sausage Rolls,,Sainsbury's,137,120g,"Contains: Milk, Wheat",1342,321,31.3,17.1,2.2,0.97,9.5,2,
4237,351010,Js 2 scotch eggs 226g,Sainsburys,,,,,,,,,,,,,,,,,,,
7587841,1863826,JS 2 Scottish Salmon Fishcakes 270g,Sainsburys,Sainsbury's Scottish 2 Salmon Fishcakes 270g,Meat & Fish,Fresh Fish,Other Fish,Fishcakes,Salmon,Sainsbury's,291,270g e,"Contains: Fish, Milk, Wheat",1008,241,18.2,13.7,2.5,0.6,11.2,<0.5,
7573402,1848885,JS 2 Sea Bass Fillets 180g,Sainsburys,Sainsbury's 2 Boneless Sea Bass Fillets 180g,Meat & Fish,Fresh Fish,Fillets & Special Cuts,Sea Bass Fillets,Boneless,Sainsbury's,214,,Contains: Fish,,,,,,,,,
7630975,109215,JS 2 steamed salmonfillets 180g,Sainsburys,Sainsbury's 2 Steamed Scottish Salmon Fillets 180g,Meat & Fish,Fresh Fish,Salmon,Scottish Salmon Fillets,Steamed,Sainsbury's,204,180g,Contains: Fish,915,219,0.9,13.9,<0.5,0.73,22.6,<0.5,
1344899,1344899,JS 2 White Baguettes Bake at Home,Sainsburys,Sainsbury's Bake at Home 2 White Baguettes 300g,Dairy & Bread,White Bread & Rolls,Other White Bread,Baguettes,White,Sainsbury's,,300g,Contains: Wheat,1208,285,58.8,1.1,3.8,1.09,8.5,2.9,
7998889,383127,JS 20 Brownie bites,Sainsburys,Sainsbury's 20 Chocolate Brownie Bites 180g,Ready Made Foods,Snacks,Other Snacks,Brownie Bites,Chocolate,Sainsbury's,259,180g,"Contains: Eggs, Milk, Soya, Wheat
May Contain: Nuts, Oats",1962,470,53.4,26.2,37.8,0.28,4.1,1.8,
7998905,382397,JS 20 flapjack bites,Sainsburys,Sainsbury's 20 Flapjack Bites 240g,Ready Made Foods,Snacks,Other Snacks,Flapjack Bites,,Sainsbury's,312,240g,"Contains: Milk, Oats
May Contain: Eggs, Nuts, Soya, Wheat",1881,448,61.6,19.2,26.4,0.39,5.9,2.9,
7174680,1695427,JS 20 Pork Cocktail Sausages 200g,Sainsburys,Sainsbury's Pork Cocktail Sausages 200g,Deli,Bacon & Sausages,Other Sausage,Sausages,Pork Cocktail,Sainsbury's,223,200g,Contains: Wheat,1297,312,16,22.4,1.3,1.27,10.9,1.4,
7809681,248013,JS 21 day matured rump steak 225g,Sainsburys,Sainsbury's British Beef Rump Steak 225g,Meat & Fish,Beef,Fresh Beef Steaks,Beef Rump Steak,British,Sainsbury's,,225g,,,,,,,,,,
7876533,298216,JS 21 day matured sizzler steaks 350g,Sainsburys,Sainsbury's British 4 Beef Sizzler Steaks 350g,Meat & Fish,Beef,Fresh Beef Steaks,Beef Sizzler Steaks,British,Sainsbury's,,350g,,,,,,,,,,
7813713,250269,JS 3 corned beef slices 100g,Sainsburys,Sainsbury's Corned Beef 3 Slices 100g,Deli,Meat & Other Deli,Other,Corned Beef,,Sainsbury's,111,100g,,869,208,<0.5,10.4,<0.5,1.6,27.7,<0.5,
7103183,1681420,JS 3 roast beef slices 85g,Sainsburys,Sainsbury's 3 British Roast Beef Slices 85g,Deli,Meat & Other Deli,Other,Beef Slices,British Roast,Sainsbury's,96,85g,,505,120,<0.5,2.4,<0.5,0.9,24.4,<0.5,
7846281,272896,JS 4 Bean Salad 250g,Sainsburys,Sainsbury's Four Bean Salad 250g,Fruit & Vegetables,Prepared Salads,Wash/ Ready to eat Salads,Salad,Four Bean,Sainsbury's,265,250g,"Contains: Soya
May Contain: Eggs, Milk",443,106,12.6,2.3,1.2,0.3,5.9,5.4,
7898930,311946,JS 4 Pork Loin Steaks 480g,Sainsburys,Sainsbury's British 4 Pork Loin Steaks 480g,Meat & Fish,Pork,Fresh Pork Steaks/ Chops,Pork Loin Steaks,,Sainsbury's,528,480g,,,,,,,,,,
1389807,1389814,JS 4 Quarter Pounders 454g,Sainsburys,Sainsbury's 4 British Quarter Pounder Beef Burgers 454g,Meat & Fish,Reformed Meats,Burgers,Quarter Pounder Beef Burgers,British,Sainsbury's,473,454g,Contains: Sulphur Dioxide/Sulphites,,,,,,,,,
7858147,281768,JS 4 quick cook turkey steaks 400g,Sainsburys,Sainsbury's British Quick Cook Turkey Steaks 400g,Meat & Fish,Chicken & Turkey,Other Turkey,Steaks,Turkey,Sainsbury's,428,400g,,,,,,,,,,
7607551,1888430,JS 48 mini blossom cake decorations,Sainsburys,Sainsbury's 48 Mini Blossom Cake Decorations,Grocery,"Mixes, Jelly & Flour",Baking Aids,Cake Decorations,Mini Blossom,Sainsbury's,26,48 x Cake Decorations,Contains: Eggs,1683,396,96.4,<0.5,95.7,0.08,2.3,<0.5,
6030607,1095340,JS 5 prosciutto crudo slices 70g,Sainsburys,Sainsbury's 5 Prosciutto Crudo 70g,Deli,Meat & Other Deli,Ham,Prosciutto Crudo,Italian Style,Sainsbury's,92,70g e,,1038,249,<0.5,15.1,<0.5,5.51,28,<0.5,
7542971,1824155,JS 5% Fat Beef Mince 500G,Sainsburys,Sainsbury's British 5% Fat Beef Mince 500g,Meat & Fish,Beef,Fresh Beef Mince,5% Fat Beef Mince,British,Sainsbury's,515,500g,,707,168,<0.5,4.7,<0.5,0.23,31,<0.5,
7804889,243599,JS 6 Chicken Satay with Peanut Dip 90g,Sainsburys,Sainsbury's On the Go 6 Chicken Satay Skewers with Peanut Dip 90g,Ready Made Foods,Meals,Other,Chicken Satay Skewers,With Peanut Dip,Sainsbury's,109,90g e,"Contains: Celery, Mustard, Peanuts, Soya, Wheat",792,190,6.3,11.1,3.3,1.25,15.4,1.5,
6339392,1224597,JS 6 Chocolate Filled Crepes 192g,Sainsburys,Sainsbury's 6 Chocolate & Hazelnut Filled Crêpes 192g,Grocery,Biscuits,Other Biscuits,Filled Crêpes,Chocolate & Hazelnut,Sainsbury's,204,6 x 192g e,"Contains: Eggs, Hazelnuts, Milk, Soya, Wheat
May Contain: Nuts",1940,463,57.9,22.4,36.1,0.55,6.4,2.3,
7657263,133272,JS 6 parma ham slices 80g,Sainsburys,Sainsbury's Italian Parma Ham 6 Slices 80g,Deli,Meat & Other Deli,Ham,Parma Ham,Italian,Sainsbury's,103,80g e,,1081,259,<0.5,15.8,<0.5,4.58,29.1,<0.5,
7735311,198318,JS 6 Victoria fairy cakes,Sainsburys,,,,,,,,,,,,,,,,,,,
7103155,1681369,JS 7 breaded ham slices 120g,Sainsburys,Sainsbury's British Breaded Ham Slices 7 Slices 120g,Deli,Meat & Other Deli,Ham,Ham Slices,Breaded,Sainsbury's,130,120g,Contains: Wheat,496,118,0.9,3.3,<0.5,1.63,21.1,<0.5,
7103990,1681611,JS 7 roast chicken breast slices 135g,Sainsburys,Sainsbury's British Roast Chicken Breast Slices 7 Slices 135g,Deli,Meat & Other Deli,Freshly Cooked Chicken,Chicken Breast Slices,Roast,Sainsbury's,143,135g,,468,110,<0.5,1.3,<0.5,1.35,24.5,<0.5,
1389470,1389470,JS 8 Butter Brioche Rolls,Sainsburys,Sainsbury's 8 Butter Brioche Rolls 280g,Dairy & Bread,White Bread & Rolls,Other,Brioche Rolls,Butter,Sainsbury's,290,280g e,"Contains: Eggs, Milk, Wheat",1527,363,55,12.1,13.5,0.85,7.6,1.9,
7315676,1737554,JS 8 Milano salami slices 43g,Sainsburys,Sainsbury's Italian Style Milano Salami 8 Slices 43g,Meat & Fish,Reformed Meats,Sausages,Milano Salami,Italian Style,Sainsbury's,51,43g e,,1591,383,1,30.7,<0.5,3.81,25.7,<0.5,
1389463,1389463,JS 8 Milk Chocolate Chip Brioche Rolls,Sainsburys,Sainsbury's 8 Milk Chocolate Chip Brioche Rolls 280g,Dairy & Bread,Brown Bread & Rolls,Other Brown Bread,Brioche Rolls,Milk Chocolate Chip,Sainsbury's,299,280g e,"Contains: Eggs, Milk, Wheat",1516,361,52.1,12.9,18.5,0.85,8,2.1,
7522490,1810295,JS 8 Plain Tortilla Wraps,Sainsburys,Sainsbury's 8 Plain Tortilla Wraps 496g,Dairy & Bread,White Bread & Rolls,Crusty White Bread,Tortilla Wraps,Plain,Sainsbury's,530,496g,Contains: Wheat,1254,297,55.6,4.3,2.4,0.8,7.7,2.3,
7915697,327138,JS 8 SMOKED BACK BACON RASHERS 250G,Sainsburys,Sainsbury's Smoked 8 Back Bacon Rashers 250g,Deli,Bacon & Sausages,Bacon Rashers,Back Bacon Rashers,Smoked,Sainsbury's,260,250g,,,,,,,,,,
7915700,327145,JS 8 UNSMOKED BACK BACON RASHERS 250G,Sainsburys,Sainsbury's 8 Unsmoked Back Bacon Rashers 250g,Deli,Bacon & Sausages,Bacon Rashers,Back Bacon Rashers,Unsmoked,Sainsbury's,278,250g,,,,,,,,,,
7085499,1677355,JS 9 Garlic Slices 270g,Sainsburys,Sainsbury's 9 Garlic Slices 270g,Dairy & Bread,White Bread & Rolls,Other,,Garlic Slices,Sainsbury's,295,270g,"Contains: Milk, Wheat
May Contain: Sesame",1417,338,43,14,2.9,0.81,8.4,3.1,
7552569,1832853,"JS 9"" Happy Birthday Madeira Cake 1208g",Sainsburys,Sainsbury's Happy Birthday Madeira Cake 1.208kg,Dairy & Bread,Cakes,Whole Cakes & Gateaux,Madeira Cake,,Sainsbury's,1463,1.208kg,"Contains: Eggs, Milk, Wheat
May Contain: Nuts",1652,392,66.7,12.2,51.5,0.48,3.6,<0.5,
6289037,1151886,JS Abergavenny goats cheese 125g,Sainsburys,Sainsbury's Abergavenny Goats' Cheese 125g,Deli,Cheese,Soft Cheese Pre-packed,Goats' Cheese,Abergavenny,Sainsbury's,131,125g e,Contains: Milk,1114,269,2.9,22.3,2.2,0.75,13.8,<0.5,
1239133,1239133,JS adult comn with chicken & veg 2.5kg,Sainsburys,Sainsbury's Adult Complete Nutrition with Chicken & Vegetables 2.5kg,Pets,Dog,Complete Dog Food,,With Chicken & Vegetables,Sainsbury's,2541,2.5kg e,,,,,,,,,,
7181620,1697827,JS all in one dishwasher tabs lemon x30,Sainsburys,Sainsbury's All in One Lemon Dishwasher Tablets 30 x 14g (420g),Kitchen & Bathroom,Laundry Accessories,Dish Washer Products,Dishwasher Tablets,Lemon,Sainsbury's,481,30 x 14g e,,,,,,,,,,
1387988,1387988,JS all purpose cloths x10,Sainsburys,Sainsbury's 10 All Purpose Cloths,Kitchen & Bathroom,Laundry Accessories,"Pads, Cloths & Brushes",,,Sainsbury's,99,10 x All Purpose Cloths,,,,,,,,,,
174435,174435,JS ALMOND FLAKES 100G,Sainsburys,Sainsbury's Flaked Almonds 100g,Grocery,Crisps & Snacks,Other,Flaked Almonds,,Sainsbury's,101,100g e,Contains: Almonds,2650,641,6.9,55.8,4.2,0.02,24.6,6.2,
125024,125024,JS ANCHOVY FILLTS IN OLIVE OIL 50G,Sainsburys,Sainsbury's Anchovy Fillets in Olive Oil 50g,Grocery,Other Tins,Other Fish,Anchovy Fillets,In Olive Oil,Sainsbury's,63,50g e,Contains: Fish,778,186,<0.5,8.5,<0.5,14,27.1,<0.5,
7496182,1792744,JS anti-bac multi surface wipes x40,Sainsburys,Sainsbury's Anti-Bacterial Cleansing Surface Wipes 40 Wipes,Kitchen & Bathroom,General Cleaners,Other Cleaner,Wipes,Anti-Bacterial Cleansing Surface,Sainsbury's,221,40 x Wipes,,,,,,,,,,
7491427,1790993,JS antibacterial floor wipes x15,Sainsburys,Sainsbury's 15 Anti-Bacterial Floor Wipes Apple,Kitchen & Bathroom,General Cleaners,Other Cleaner,Anti-Bacterial Floor Wipes,Apple,Sainsbury's,324,15 x Wipes,,,,,,,,,,
100861,100861,JS Apple Juice FC 1L,Sainsburys,Sainsbury's Apple Juice 1L,Drinks,Fruit Juice & Drinks,Fruit Juices,Juice,Apple,Sainsbury's,1069,1l,,193,46,10.5,<0.5,9.2,0.06,<0.5,<0.5,
